Title	Date	sw_5	sw_10	sw_15	sw_35	sw_75	st_5	st_10	st_15	st_35	st_75
()	(dd/mm/yyyy)	(mm)	(mm)	(mm)	(mm)	(mm)	(°C)	(°C)	(°C)	(°C)	(°C)
P	9/9/2008	0.19516875	0.175284722	0.176227083	0.218947917	0.208564583	15.90486111	16.04375	16.55	17.55277778	18.24097222
P	10/9/2008	0.184227083	0.176911806	0.177646528	0.218675	0.207145139	17.02986111	16.92916667	17.11666667	17.53888889	17.91527778
P	11/9/2008	0.2070125	0.205329167	0.2086375	0.23925	0.222332639	19.12638889	18.77083333	18.53541667	18.17083333	18.10208333
P	12/9/2008	0.274114583	0.285041667	0.293854167	0.295102083	0.255935417	19.59236111	19.53055556	19.48958333	18.97916667	18.65069444
P	13/09/2008	0.26709375	0.282380556	0.288793056	0.297107639	0.258438889	20.22708333	19.99722222	19.69236111	19.15694444	18.89236111
P	14/09/2008	0.243381944	0.263470833	0.268959722	0.289530556	0.250175694	17.60972222	18.23402778	18.76597222	19.09930556	19.02916667
P	15/09/2008	0.227994444	0.252123611	0.258294444	0.282754167	0.244521528	16.48263889	16.825	17.28333333	18.05972222	18.47777778
P	16/09/2008	0.214672222	0.2420625	0.251422222	0.278163889	0.2403	17.1	16.97847222	17.11111111	17.61111111	17.99444444
P	17/09/2008	0.203223611	0.234454167	0.247821528	0.276072917	0.238019444	18.64930556	18.26805556	18.04722222	17.88680556	17.95
P	18/09/2008	0.193718056	0.225885417	0.243636806	0.275221528	0.237048611	19.38263889	19.04652778	18.825	18.44652778	18.24861111
P	19/09/2008	0.184888194	0.216063889	0.236875	0.273538194	0.236028472	19.46111111	19.20555556	19.0375	18.72013889	18.50833333
P	20/09/2008	0.177469444	0.206758333	0.229890278	0.271118056	0.234576389	19.18402778	18.97708333	18.90694444	18.75138889	18.61111111
P	21/09/2008	0.1726625	0.199761806	0.223711806	0.268752778	0.23320625	19.06597222	18.89375	18.83888889	18.73819444	18.62569444
P	22/09/2008	0.170213194	0.195636806	0.219219444	0.267395139	0.232201389	18.70416667	18.67361111	18.74722222	18.74097222	18.64027778
P	23/09/2008	0.184679861	0.205552778	0.226484028	0.2715875	0.23490625	20	19.48402778	19.15625	18.78888889	18.62569444
P	24/09/2008	0.252104167	0.263950694	0.275372222	0.290065278	0.245795139	19.6375	19.41180556	19.32013889	19.09861111	18.86111111
P	25/09/2008	0.236034028	0.252190278	0.262583333	0.284236111	0.242182639	18.91875	18.75277778	18.81527778	18.90625	18.8375
P	26/09/2008	0.224327083	0.245179167	0.256495139	0.280838889	0.239690278	19.72847222	19.41388889	19.25763889	18.99930556	18.82013889
P	27/09/2008	0.209629167	0.23566875	0.250120139	0.278261111	0.238215278	19.42986111	19.24027778	19.21875	19.10902778	18.92291667
P	28/09/2008	0.197715278	0.226335417	0.243905556	0.275759722	0.236893056	17.9	18.11666667	18.50763889	18.90555556	18.8875
P	29/09/2008	0.238150694	0.248522917	0.250803472	0.273911111	0.235122917	17.47083333	17.59444444	17.91666667	18.38194444	18.54652778
P	30/09/2008	0.223013194	0.2382125	0.245099306	0.271217361	0.233665278	14.95451389	15.46631944	16.31006944	17.57708333	18.09201389
P	1/10/2008	0.223163542	0.255939583	0.259769271	0.299772396	0.270419792	14.5703125	15.06145833	15.78177083	17.01927083	17.41927083
P	2/10/2008	0.210834896	0.247058854	0.254113542	0.296032292	0.267620833	13.47864583	13.934375	14.709375	16.20885417	16.7953125
P	3/10/2008	0.203994271	0.242863542	0.251638021	0.293585938	0.26523125	14.00208333	14.23802083	14.71041667	15.78958333	16.27916667
P	4/10/2008	0.197770313	0.236771875	0.24868125	0.291841146	0.263429688	14.00208333	14.18385417	14.60364583	15.59479167	16.01197917
P	5/10/2008	0.200527083	0.235483333	0.248904688	0.2914125	0.261969271	16.39635417	16.021875	15.70729167	15.8171875	15.94166667
P	6/10/2008	0.202976042	0.235665104	0.249920833	0.293197917	0.262459896	18.0328125	17.59010417	17.13020833	16.659375	16.35052083
P	7/10/2008	0.296688021	0.298480729	0.308047396	0.328639063	0.290935938	16.03802083	16.49375	16.93229167	17.18020833	16.853125
P	8/10/2008	0.265931771	0.282118229	0.287083333	0.313084896	0.284848438	13.7	14.09739583	14.79479167	16.121875	16.51458333
P	9/10/2008	0.249938021	0.272855208	0.275835417	0.306271875	0.2769875	13.50885417	13.89635417	14.4828125	15.56614583	15.98020833
P	10/10/2008	0.237895313	0.265301042	0.268930729	0.301927604	0.272669271	13.82291667	13.95	14.31145833	15.23645833	15.64114583
P	11/10/2008	0.201002703	0.260651351	0.248835135	0.267567568	0.242827027	15.52432432	14.75675676	14.88648649	15.20540541	15.62432432
P	13/11/2008	0.3263	0.31382	0.30669	0.32383	0.31264	8.08	7.57	7.52	8.41	9.06
P	14/11/2008	0.290979167	0.290479167	0.2822625	0.289245833	0.2626	7.20625	7.420833333	7.639583333	8.35625	8.7875
P	15/11/2008	0.27363125	0.281435417	0.2736375	0.287091667	0.263208333	4.345833333	5.279166667	6.36875	8.147916667	8.860416667
P	16/11/2008	0.2568625	0.269779167	0.26086875	0.281002083	0.259183333	3.291666667	4.022916667	5.058333333	7.216666667	8.31875
P	17/11/2008	0.24910625	0.26499375	0.255589583	0.277345833	0.255497917	2.658333333	3.483333333	4.572916667	6.679166667	7.820833333
P	18/11/2008	0.234047917	0.259	0.25023125	0.2740125	0.25268125	1.277083333	2.235416667	3.5375	6.014583333	7.333333333
P	19/11/2008	0.230372917	0.256814583	0.247629167	0.271091667	0.250329167	2.04375	2.552083333	3.341666667	5.416666667	6.752083333
P	20/11/2008	0.228191667	0.254172917	0.245691667	0.270120833	0.249122917	1.55625	2.333333333	3.335416667	5.364583333	6.5375
P	21/11/2008	0.156664583	0.248547917	0.242483333	0.268247917	0.247466667	0.295833333	1.233333333	2.44375	4.870833333	6.185416667
