ApsimVersion = 7.6
Title = Pnew
           Date  AboveGroundWt  BelowGroundWt AboveGroundNPct   BelowGroundN SpeciesLiveWt(1) SpeciesLiveWt(2) SpeciesLiveWt(3) SpeciesTotalWt(1) SpeciesTotalWt(2) SpeciesTotalWt(3)      HarvestWt AboveGroundLiveN AboveGroundDeadN     watertable        OC_20cm        OC_90cm       OC_180cm      n2o_atm() nitrification()         dnit()    MaySeptNDep   MaySeptTiles    MaySeptRain  MaySeptrunoff     MaySepEvap    MaySepTrans  MaySepNnetMin    MaySepDenit MaySeptTilesNO3 MaySepResImmob  MaySepNuptake       biom_c()    surfaceom_c        fom_c()        hum_c()   surfaceom_wt AboveGroundDeadWt     Cover_dead        C_remob     LeafDeadWt LitterDepositionWt RootSenescenceWt             wf    surfaceom_n surfaceom_cover surface_CN_ratio          no3()          nh4() tf_surface_om1             es    WaterUptake            eos    Cover_green dlt_n_min_tot()    dlt_n_min() dlt_n_min_res()    PlantFixedN NitrogenDemand NitrogenSupply NitrogenUptake PlantRemobilisedN            lai      LAI_green       LAI_dead dlt_fom_c_atm() dlt_fom_c_biom() dlt_fom_c_hum() dlt_fom_c_pool1() dlt_fom_c_pool2() dlt_fom_c_pool3() dlt_fom_n_min() dlt_res_c_biom() dlt_res_c_hum() DefoliatedDigestibility       HarvestN HerbageDigestibility RootSenescenceN       roots_cn   Remaining_Wt    Surface_sot        fom_n()      nit_tot()        sot_cnr       sot_cnrf       roots_N%         oc_5cm        oc_15cm        oc_30cm        oc_60cm       oc_100cm        IntRadn       soil_co2       root_co2  soil_root_co2           sw_5          sw_10          sw_15          sw_35          sw_75           st_5          st_10          st_15          st_35          st_75 subsurface_drain       GLFwater        GLFtemp           GLFn         ToRoot       ToRootDM        sotiris         fom_cn           year subsurface_drain_no3    N_conc_mgLN
   (dd/mm/yyyy)        (kg/ha)        (kg/ha)             (%)        (kg/ha)          (kg/ha)          (kg/ha)          (kg/ha)           (kg/ha)           (kg/ha)           (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)           (mm)             ()             ()             ()        (kg/ha)         (kg/ha)        (kg/ha)             ()           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)         (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)           (kg/ha)            (%)        (kg/ha)        (kg/ha)            (kg/ha)          (kg/ha)          (0-1)        (kg/ha)       (m^2/m^2)               ()        (kg/ha)        (kg/ha)             ()           (mm)           (mm)           (mm)            (%)         (kg/ha)        (kg/ha)         (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)           (kg/ha)             ()             ()             ()         (kg/ha)          (kg/ha)         (kg/ha)           (kg/ha)           (kg/ha)           (kg/ha)         (kg/ha)          (kg/ha)         (kg/ha)                   (0-1)        (kg/ha)                (0-1)         (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)             ()             ()             ()             ()             ()             ()             ()             ()           (MJ)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)          (0-1)          (0-1)          (0-1)          (0-1)        (kg/ha)             ()             ()         (year)              (kg/ha)             ()
     09/04/2013          790.2         3107.9           1.083           32.6            672.2             52.8             62.6             673.5              53.5              63.2            0.0              8.5              0.0       1820.000              ?              ?              ?            0.0             0.1            0.0          4.414          0.000        441.390          0.307        160.292        370.534           65.7            2.4             0.0          -19.0          156.4         4077.3          738.0         3028.3       245285.7         1845.1               2.6          0.001            0.0            1.5                2.4              6.7          0.321           15.4           0.522           48.077            5.4            3.0          0.228          0.724          0.774          1.138          0.301             0.2            0.3            -0.1            0.0            0.0            6.6            0.0               0.0              ?          0.768          0.003             3.8              2.3             0.3               2.2               3.8               0.2             0.1              1.5             0.2                   0.909            0.0                0.910             0.2         38.120              ?              ?          199.4        23016.1          0.131          0.673          1.049          2.911          2.415          1.685          1.255          0.564          4.460          8.271          0.000          8.271          0.174          0.220          0.239          0.256          0.254         10.079          8.648          7.775          7.045          6.534            0.000          1.000          0.671          1.000          0.000            0.0      10005.427         15.187           2013                  0.0          0.000
     10/04/2013          793.1         3092.5           1.096           32.4            671.8             52.4             65.3             673.6              53.4              66.2            0.0              8.7              0.0       1820.000              ?              ?              ?            0.0             0.2            0.0          4.414          0.000        441.390          0.307        161.050        371.635           66.0            2.4             0.0          -19.2          156.6         4080.3          735.5         3026.6       245285.2         1838.9               3.6          0.002            0.0            2.1                5.0             15.4          0.235           15.3           0.521           47.987            5.5            3.0          0.599          0.758          1.101          1.716          0.303             0.3            0.4            -0.1            0.0            0.2            6.8            0.2               0.1              ?          0.775          0.004             4.8              2.9             0.3               2.8               4.8               0.3             0.1              1.6             0.2                   0.909            0.0                0.910             0.4         38.125              ?              ?          199.3        23016.4          0.130          0.673          1.049          2.911          2.415          1.685          1.255          0.564          5.886          8.079          0.000          8.079          0.167          0.215          0.237          0.254          0.254         11.031          9.968          9.108          8.250          7.559            0.000          1.000          0.932          1.000          0.000            0.0       9990.554         15.188           2013                  0.0          0.000
     11/04/2013          790.9         3087.5           1.096           32.4            670.1             52.3             65.2             671.8              53.2              66.0            0.0              8.6              0.0       1820.000              ?              ?              ?            0.0             0.2            0.0          4.566          0.000        456.630          0.307        161.198        371.707           66.1            2.4             0.0          -19.4          156.6         4085.7          726.2         3019.6       245284.9         1815.6               3.4          0.002            0.0            2.0                2.2              5.0          1.000           15.2           0.516           47.975            5.6            3.2          0.179          0.148          0.072          0.148          0.303             0.2            0.4            -0.3            0.0            0.0            7.0            0.0               0.0              ?          0.774          0.004             5.4              3.2             0.4               3.2               5.5               0.3             0.1              3.7             0.4                   0.909            0.0                0.910             0.1         38.138              ?              ?          198.8        23016.9          0.130          0.673          1.049          2.911          2.415          1.685          1.255          0.564          0.613          9.855          0.000          9.855          0.158          0.209          0.235          0.252          0.252         13.604         11.706         10.453          9.341          8.500            0.000          1.000          0.409          1.000          0.000            0.0       9971.089         15.189           2013                  0.0          0.000
     12/04/2013          791.9         3087.5           1.098           32.4            670.3             52.6             65.7             672.0              53.5              66.5            0.0              8.7              0.0       1820.000              ?              ?              ?            0.0             0.1            0.0          4.764          0.000        476.440          0.307        161.363        371.716           66.4            2.4             0.0          -19.5          156.6         4088.1          724.5         3012.1       245284.6         1811.3               3.4          0.002            0.0            2.0                0.0              0.0          1.000           15.2           0.515           47.715            6.0            3.3          0.030          0.165          0.008          0.165          0.304             0.3            0.3            -0.0            0.0            0.0            7.4            0.0               0.0              ?          0.776          0.004             4.5              2.7             0.3               2.8               4.4               0.3             0.1              0.6             0.1                   0.909            0.0                0.910             0.0         38.142              ?              ?          198.3        23017.1          0.130          0.673          1.049          2.911          2.415          1.685          1.255          0.564          1.099         14.092          0.000         14.092          0.318          0.269          0.237          0.252          0.252         10.309         10.552         10.481         10.086          9.494            0.000          1.000          0.014          1.000          0.000            0.0       9950.155         15.189           2013                  0.0          0.000
     13/04/2013          792.4         3087.5           1.099           32.4            670.4             52.7             66.0             672.0              53.6              66.8            0.0              8.7              0.0       1820.000              ?              ?              ?            0.0             0.1            0.0          4.856          0.000        485.580          0.307        161.744        371.740           66.6            2.4             0.0          -19.5          156.6         4090.0          723.2         3005.8       245284.3         1808.1               3.4          0.002            0.0            2.0                0.0              0.0          1.000           15.2           0.515           47.715            6.2            3.4          0.022          0.380          0.024          0.380          0.304             0.2            0.3            -0.0            0.0            0.0            7.7            0.0               0.0              ?          0.777          0.004             3.8              2.3             0.3               2.3               3.7               0.2             0.1              0.5             0.1                   0.909            0.0                0.910             0.0         38.142              ?              ?          197.9        23017.2          0.130          0.673          1.049          2.911          2.415          1.685          1.255          0.564          2.522          7.161          0.000          7.161          0.350          0.347          0.327          0.258          0.252          7.552          8.336          8.801          9.052          9.063            0.000          1.000          0.009          1.000          0.000            0.0       9933.136         15.188           2013                  0.0          0.000
     14/04/2013          792.4         3087.5           1.099           32.4            670.4             52.7             66.0             672.0              53.6              66.8            0.0              8.7              0.0       1820.000              ?              ?              ?            0.0             0.1            0.0          4.856          0.000        485.580          0.307        161.975        371.751           66.8            2.4             0.0          -19.5          156.6         4091.4          722.9         3000.3       245284.1         1807.3               3.4          0.002            0.0            2.0                0.0              0.0          0.988           15.2           0.515           47.715            6.3            3.5          0.006          0.231          0.011          0.231          0.304             0.2            0.2            -0.0            0.0            0.0            7.9            0.0               0.0              ?          0.777          0.004             3.3              2.0             0.2               2.1               3.3               0.2             0.1              0.1             0.0                   0.909            0.0                0.910             0.0         38.142              ?              ?          197.5        23017.3          0.129          0.673          1.049          2.912          2.415          1.685          1.255          0.564          2.104          5.883          0.000          5.883          0.338          0.332          0.332          0.304          0.260          6.969          7.361          7.688          8.008          8.245            0.000          1.000          0.003          1.000          0.000            0.0       9918.886         15.188           2013                  0.0          0.000
     15/04/2013          792.4         3087.5           1.099           32.4            670.4             52.7             66.0             672.0              53.6              66.8            0.0              8.7              0.0       1820.000              ?              ?              ?            0.0             0.1            0.2          4.858          0.000        485.830          0.307        163.255        372.088           67.0            2.6             0.0          -19.6          156.6         4093.1          721.3         2995.0       245283.9         1803.1               3.4          0.002            0.0            2.0                0.0              0.0          0.937           15.1           0.514           47.715           90.2            3.5          0.031          1.279          0.337          1.279          0.304             0.2            0.2            -0.0            0.0            0.0           91.9            0.0               0.0              ?          0.777          0.004             3.2              1.9             0.2               1.9               3.2               0.2             0.1              0.6             0.1                   0.909            0.0                0.910             0.0         38.142              ?              ?          197.2        23101.1          0.129          0.674          1.049          2.911          2.415          1.685          1.255          0.564          6.045          4.726          0.000          4.726          0.315          0.309          0.316          0.316          0.276          5.957          6.564          7.032          7.444          7.736            0.000          1.000          0.123          1.000          0.000            0.0       9906.264         15.188           2013                  0.0          0.000
     16/04/2013          789.0         3077.9           1.099           32.3            667.1             52.4             65.8             668.9              53.4              66.7            0.0              8.7              0.0       1820.000              ?              ?              ?            0.1             0.1            0.3          4.983          0.000        498.280          0.307        163.674        372.495           66.7            2.9             0.0          -20.1          156.6         4100.9          703.9         2993.3       245284.3         1759.7               3.7          0.002            0.0            2.2                3.4              9.6          1.000           14.8           0.505           47.715           89.8            3.5          0.334          0.419          0.408          0.419          0.303            -0.3            0.3            -0.5            0.0            0.0           91.4            0.0               0.1              ?          0.774          0.004             3.3              2.0             0.2               2.0               3.4               0.2             0.1              6.7             0.7                   0.909            0.0                0.910             0.2         38.142              ?              ?          197.1        23101.5          0.129          0.674          1.049          2.912          2.415          1.685          1.255          0.564          1.581          5.423          0.000          5.423          0.298          0.293          0.303          0.315          0.286          6.822          6.816          6.843          6.984          7.206            0.000          1.000          0.754          1.000          0.000            0.0       9894.305         15.187           2013                  0.0          0.000
     17/04/2013          793.1         3077.9           1.105           32.3            670.4             52.8             66.3             672.2              53.8              67.2            0.0              8.7              0.0       1820.000              ?              ?              ?            0.1             0.1            0.2          4.985          0.000        498.530          0.307        164.160        372.601           66.9            3.2             0.0          -20.2          156.7         4103.3          700.9         2986.9       245284.1         1752.2               3.7          0.002            0.0            2.2                0.0              0.0          0.988           14.7           0.504           47.709           89.7            3.5          0.056          0.487          0.105          0.487          0.305             0.2            0.3            -0.1            0.0            0.0           91.4            0.0               0.0              ?          0.780          0.004             3.8              2.3             0.3               2.3               3.8               0.2             0.1              1.1             0.1                   0.909            0.0                0.910             0.0         38.149              ?              ?          196.7        23101.3          0.128          0.674          1.049          2.912          2.415          1.685          1.256          0.564          2.228         16.047          0.000         16.047          0.341          0.331          0.324          0.319          0.294          8.615          7.907          7.582          7.423          7.380            0.000          1.000          0.124          1.000          0.000            0.0       9880.788         15.188           2013                  0.0          0.000
     18/04/2013          793.8         3077.9           1.105           32.3            671.0             52.8             66.3             672.9              53.8              67.2            0.0              8.8              0.0       1820.000              ?              ?              ?            0.0             0.1            0.2          4.985          0.000        498.530          0.307        165.345        372.955           67.2            3.3             0.0          -20.3          156.7         4105.6          698.1         2980.2       245283.8         1745.4               3.7          0.002            0.0            2.2                0.0              0.0          0.929           14.6           0.502           47.709           89.6            3.6          0.054          1.185          0.354          1.185          0.305             0.2            0.3            -0.1            0.0            0.0           91.4            0.0               0.0              ?          0.780          0.004             4.0              2.4             0.3               2.4               4.0               0.2             0.1              1.0             0.1                   0.909            0.0                0.910             0.0         38.149              ?              ?          196.2        23101.2          0.128          0.674          1.049          2.912          2.415          1.685          1.256          0.564          5.366          7.225          0.000          7.225          0.314          0.307          0.313          0.321          0.300          7.991          8.207          8.203          8.059          7.874            0.000          1.000          0.183          1.000          0.000            0.0       9866.384         15.188           2013                  0.0          0.000
     19/04/2013          793.0         3077.7           1.106           32.3            671.0             52.8             66.3             672.4              53.6              67.0            0.0              8.8              0.0       1820.000              ?              ?              ?            0.1             0.1            0.4          5.458          0.000        545.770          5.193        165.394        372.959           67.3            3.7             0.0          -20.4          156.7         4108.7          694.8         2973.1       245283.8         1737.0               3.0          0.002            0.0            1.8                0.8              0.3          1.000           14.6           0.501           47.709           89.8            3.7          0.067          0.049          0.005          0.049          0.305             0.2            0.3            -0.1            0.0            0.0           91.7            0.0               0.0              ?          0.780          0.004             4.3              2.6             0.3               2.7               4.2               0.2             0.1              1.3             0.1                   0.909            0.0                0.910             0.0         38.149              ?              ?          195.8        23101.4          0.128          0.674          1.049          2.912          2.415          1.685          1.256          0.564          0.226          7.354          0.000          7.354          0.296          0.292          0.301          0.316          0.300          8.060          7.959          7.851          7.778          7.753            0.000          1.000          0.101          1.000          0.000            0.0       9851.137         15.187           2013                  0.0          0.000
     20/04/2013          793.0         3077.7           1.106           32.3            671.0             52.8             66.3             672.4              53.6              67.0            0.0              8.8              0.0       1820.000              ?              ?              ?            0.1             0.1            0.3          5.646          0.000        564.570          5.193        165.680        372.977           67.6            4.0             0.0          -20.4          156.7         4111.1          694.0         2965.3       245283.6         1735.0               3.0          0.002            0.0            1.8                0.0              0.0          1.000           14.6           0.500           47.661           89.8            3.8          0.015          0.286          0.018          0.286          0.305             0.3            0.3            -0.0            0.0            0.0           91.8            0.0               0.0              ?          0.780          0.004             4.7              2.8             0.3               3.0               4.5               0.3             0.1              0.3             0.0                   0.909            0.0                0.910             0.0         38.149              ?              ?          195.3        23101.3          0.128          0.674          1.049          2.912          2.415          1.685          1.256          0.564          1.886          7.787          0.000          7.787          0.361          0.361          0.360          0.362          0.335          6.409          6.931          7.358          7.658          7.776            0.000          1.000          0.007          1.000          0.000            0.0       9834.736         15.187           2013                  0.0          0.000
     21/04/2013          793.0         3077.7           1.106           32.3            671.0             52.8             66.3             672.4              53.6              67.0            0.0              8.8              0.0       1820.000              ?              ?              ?            0.0             0.1            0.2          5.646          0.000        564.570          5.193        166.570        373.040           67.9            4.2             0.0          -20.4          156.7         4113.0          693.8         2957.7       245283.4         1734.4               3.0          0.002            0.0            1.8                0.0              0.0          0.956           14.6           0.500           47.661           89.8            4.0          0.004          0.890          0.062          0.890          0.305             0.3            0.3            -0.0            0.0            0.0           91.9            0.0               0.0              ?          0.780          0.004             4.6              2.8             0.3               2.9               4.5               0.3             0.1              0.1             0.0                   0.909            0.0                0.910             0.0         38.149              ?              ?          194.8        23101.1          0.127          0.674          1.049          2.912          2.415          1.685          1.256          0.564          6.238          6.448          0.000          6.448          0.349          0.345          0.344          0.347          0.332          6.056          6.472          6.781          7.074          7.310            0.000          1.000          0.005          1.000          0.000            0.0       9817.038         15.187           2013                  0.0          0.000
     22/04/2013          793.0         3077.7           1.106           32.3            671.0             52.8             66.3             672.4              53.6              67.0            0.0              8.8              0.0       1820.000              ?              ?              ?            0.0             0.1            0.2          5.646          0.000        564.570          5.193        168.029        373.254           68.1            4.3             0.0          -20.4          156.7         4114.9          693.5         2950.5       245283.2         1733.8               3.0          0.002            0.0            1.8                0.0              0.0          0.883           14.6           0.500           47.661           89.7            4.1          0.006          1.459          0.214          1.459          0.305             0.3            0.3            -0.0            0.0            0.0           92.0            0.0               0.0              ?          0.780          0.004             4.3              2.6             0.3               2.7               4.2               0.2             0.1              0.1             0.0                   0.909            0.0                0.910             0.0         38.149              ?              ?          194.3        23100.9          0.127          0.674          1.049          2.912          2.415          1.685          1.256          0.564          7.259          6.125          0.000          6.125          0.311          0.308          0.316          0.330          0.326          6.527          6.611          6.668          6.794          6.980            0.000          1.000          0.030          1.000          0.000            0.0       9799.667         15.186           2013                  0.0          0.000
     23/04/2013          791.0         3068.8           1.109           32.2            667.9             52.6             67.2             669.6              53.4              68.0            0.0              8.8              0.0       1820.000              ?              ?              ?            0.0             0.1            0.2          5.689          0.000        568.890          5.193        169.254        374.044           68.0            4.5             0.0          -20.8          156.7         4122.3          678.2         2946.5       245283.5         1695.6               3.3          0.002            0.0            2.0                3.1              8.8          1.000           14.2           0.492           47.661           89.4            4.1          0.307          1.225          0.791          1.225          0.305            -0.1            0.3            -0.5            0.0            0.0           91.8            0.0               0.1              ?          0.780          0.004             4.5              2.7             0.3               2.7               4.5               0.3             0.1              6.0             0.7                   0.909            0.0                0.910             0.2         38.149              ?              ?          194.0        23101.4          0.127          0.674          1.049          2.912          2.415          1.685          1.256          0.564          4.641          5.786          0.000          5.786          0.293          0.291          0.302          0.320          0.321          5.899          6.221          6.444          6.666          6.869            0.000          1.000          0.723          1.000          0.000            0.0       9783.363         15.186           2013                  0.0          0.000
     24/04/2013          791.3         3062.6           1.112           32.1            668.4             52.4             67.2             670.0              53.3              68.0            0.0              8.8              0.0       1820.000              ?              ?              ?            0.1             0.2            0.2          5.831          0.000        583.110          5.193        170.026        374.584           68.1            4.7             0.0          -21.2          156.8         4128.0          667.9         2940.7       245283.6         1669.7               3.3          0.002            0.0            2.0                2.4              6.2          1.000           14.0           0.487           47.688           89.3            4.2          0.214          0.772          0.540          0.772          0.305             0.1            0.4            -0.3            0.0            0.0           91.7            0.0               0.0              ?          0.781          0.004             5.0              3.0             0.3               2.9               5.1               0.3             0.1              4.1             0.5                   0.909            0.0                0.910             0.2         38.157              ?              ?          193.6        23101.6          0.126          0.674          1.048          2.913          2.415          1.685          1.256          0.564          3.035         16.293          0.000         16.293          0.314          0.295          0.297          0.313          0.317          9.245          8.045          7.405          7.058          6.964            0.000          1.000          0.609          1.000          0.000            0.0       9765.443         15.187           2013                  0.0          0.000
     25/04/2013          791.3         3062.6           1.112           32.1            668.4             52.4             67.2             670.0              53.3              68.0            0.0              8.8              0.0       1820.000              ?              ?              ?            0.0             0.2            0.2          5.831          0.000        583.110          5.193        170.571        374.622           68.4            4.9             0.0          -21.2          156.8         4130.1          667.4         2932.1       245283.2         1668.6               3.3          0.002            0.0            2.0                0.0              0.0          0.973           14.0           0.487           47.630           89.3            4.4          0.009          0.545          0.037          0.545          0.305             0.3            0.4            -0.0            0.0            0.0           91.8            0.0               0.0              ?          0.781          0.004             5.1              3.1             0.3               3.1               5.2               0.3             0.1              0.2             0.0                   0.909            0.0                0.910             0.0         38.162              ?              ?          193.1        23101.4          0.126          0.674          1.048          2.913          2.415          1.685          1.256          0.564          3.631         13.846          0.000         13.846          0.344          0.336          0.329          0.320          0.318         10.207          9.604          9.046          8.453          7.963            0.000          1.000          0.006          1.000          0.000            0.0       9746.005         15.187           2013                  0.0          0.000
     26/04/2013          791.3         3062.6           1.112           32.1            668.4             52.4             67.2             670.0              53.3              68.0            0.0              8.8              0.0       1820.000              ?              ?              ?            0.0             0.2            0.2          5.831          0.000        583.110          5.193        172.353        375.282           68.7            5.1             0.0          -21.2          156.8         4132.7          665.6         2923.7       245283.0         1664.0               3.3          0.002            0.0            2.0                0.0              0.0          0.884           14.0           0.486           47.630           89.2            4.5          0.040          1.782          0.660          1.782          0.305             0.3            0.3            -0.1            0.0            0.0           91.9            0.0               0.0              ?          0.781          0.004             5.1              3.1             0.3               3.0               5.1               0.3             0.1              0.7             0.1                   0.909            0.0                0.910             0.0         38.162              ?              ?          192.5        23101.3          0.126          0.674          1.048          2.913          2.415          1.685          1.256          0.564          8.039          7.255          0.000          7.255          0.313          0.307          0.314          0.322          0.321          7.882          8.399          8.591          8.549          8.345            0.000          1.000          0.235          1.000          0.000            0.0       9726.598         15.186           2013                  0.0          0.000
     27/04/2013          789.7         3059.4           1.113           32.1            667.3             52.3             67.1             668.7              53.1              67.9            0.0              8.8              0.0       1820.000              ?              ?              ?            0.0             0.2            0.2          5.831          0.000        583.110          5.193        174.363        376.305           68.9            5.3             0.0          -21.4          156.8         4136.5          660.9         2916.0       245282.8         1652.3               3.0          0.002            0.0            1.8                1.6              3.2          0.783           13.9           0.484           47.630           89.3            4.6          0.131          2.010          1.023          2.010          0.305             0.2            0.4            -0.1            0.0            0.0           92.0            0.0               0.0              ?          0.780          0.004             5.4              3.2             0.4               3.2               5.5               0.3             0.1              1.9             0.2                   0.909            0.0                0.910             0.1         38.162              ?              ?          192.0        23101.3          0.126          0.674          1.048          2.913          2.415          1.685          1.256          0.564          8.242          7.998          0.000          7.998          0.290          0.289          0.301          0.316          0.319          7.644          7.716          7.722          7.765          7.830            0.000          1.000          0.507          1.000          0.000            0.0       9707.300         15.186           2013                  0.0          0.000
     28/04/2013          791.7         3047.5           1.123           31.9            666.6             52.0             69.5             668.4              53.0              70.4            0.0              8.9              0.0       1820.000              ?              ?              ?            0.0             0.2            0.1          5.831          0.000        583.110          5.193        176.182        377.277           69.0            5.4             0.0          -21.8          156.9         4144.0          646.9         2910.4       245283.0         1617.2               3.6          0.002            0.0            2.1                4.1             11.9          0.692           13.6           0.476           47.524           88.9            4.7          0.439          1.819          0.972          1.822          0.307             0.1            0.5            -0.4            0.0            0.1           91.9            0.1               0.1              ?          0.786          0.004             6.2              3.7             0.4               3.5               6.4               0.4             0.2              5.6             0.6                   0.909            0.0                0.910             0.3         38.164              ?              ?          191.6        23101.7          0.125          0.674          1.048          2.913          2.416          1.685          1.256          0.564          6.521         10.592          0.000         10.592          0.269          0.273          0.290          0.310          0.313          8.499          8.148          7.941          7.817          7.771            0.000          1.000          0.799          1.000          0.000            0.0       9686.632         15.186           2013                  0.0          0.000
     29/04/2013          813.0         3036.4           1.157           31.8            682.1             51.8             75.1             684.0              52.8              76.1            0.0              9.4              0.0       1820.000              ?              ?              ?            0.0             0.2            0.1          5.831          0.000        583.110          5.193        178.219        378.372           69.2            5.5             0.0          -22.1          157.4         4150.7          636.5         2903.1       245282.9         1591.3               4.0          0.002            0.0            2.4                3.9             11.1          0.589           13.4           0.471           47.535           88.4            4.7          0.402          2.037          1.095          2.066          0.318             0.2            0.5            -0.3            0.0            0.5           91.8            0.5               0.1              ?          0.819          0.005             7.0              4.2             0.5               4.0               7.3               0.4             0.2              4.3             0.5                   0.909            0.0                0.912             0.3         38.174              ?              ?          191.2        23101.6          0.125          0.674          1.048          2.914          2.416          1.685          1.256          0.564          7.440         18.350          0.000         18.350          0.248          0.264          0.282          0.305          0.308         11.167          9.997          9.249          8.653          8.255            0.000          1.000          0.782          1.000          0.000            0.0       9662.099         15.186           2013                  0.0          0.000
     30/04/2013          831.9         3021.6           1.189           31.6            694.3             51.4             81.5             696.7              52.6              82.6            0.0              9.9              0.0       1820.000              ?              ?              ?            0.0             0.3            0.2          6.031          0.000        603.110          5.193        180.494        379.896           69.0            5.7             0.0          -22.9          157.9         4163.6          609.5         2895.9       245283.4         1523.8               4.7          0.003            0.0            2.8                5.1             14.8          1.000           12.9           0.456           47.461           87.6            4.9          0.586          2.274          1.524          2.274          0.327            -0.2            0.6            -0.8            0.0            0.5           91.1            0.5               0.1              ?          0.849          0.006             7.9              4.7             0.5               4.4               8.2               0.5             0.2             10.5             1.2                   0.909            0.0                0.912             0.4         38.183              ?              ?          190.7        23102.1          0.125          0.674          1.048          2.914          2.416          1.685          1.256          0.564          7.784         17.009          0.000         17.009          0.222          0.257          0.275          0.300          0.304         12.353         11.421         10.625          9.816          9.152            0.000          0.998          0.949          1.000          0.000            0.0       9634.430         15.187           2013                  0.0          0.000
     01/05/2013          841.9         3002.2           1.213           31.4            698.0             50.9             87.2             700.9              52.4              88.6            0.0             10.2              0.0       1820.000              ?              ?              ?            0.0             0.4            0.2          0.002          0.000          0.250          0.000          2.169          1.510           -0.2            0.2             0.0           -1.0            0.3         4179.2          575.1         2888.0       245284.1         1437.7               5.8          0.003            0.0            3.5                6.6             19.4          0.904           12.2           0.437           47.406           86.6            5.1          0.862          2.169          1.510          2.169          0.333            -0.2            0.8            -1.0            0.0            0.3           90.3            0.3               0.1              ?          0.868          0.007             9.4              5.6             0.6               5.1               9.9               0.6             0.3             13.3             1.5                   0.909            0.0                0.912             0.5         38.195              ?              ?          190.1        23102.8          0.124          0.674          1.047          2.915          2.416          1.685          1.256          0.564          7.240         28.747          0.000         28.747          0.344          0.332          0.306          0.297          0.300         13.320         12.220         11.336         10.491          9.799            0.000          1.000          0.992          1.000          0.000            0.0       9603.239         15.188           2013                  0.0          0.000
     02/05/2013          844.7         2981.1           1.230           31.2            695.5             50.4             92.0             698.9              52.1              93.7            0.0             10.4              0.0       1820.000              ?              ?              ?            0.0             0.5            0.2          0.005          0.000          0.500          0.000          4.084          2.889           -0.2            0.3             0.0           -2.0            0.5         4194.8          541.5         2877.8       245284.4         1353.6               6.9          0.004            0.0            4.1                7.3             21.2          0.821           11.5           0.418           47.327           86.0            5.4          0.992          1.915          1.379          1.915          0.336             0.0            1.0            -1.0            0.0            0.2           89.8            0.2               0.1              ?          0.878          0.008            11.2              6.7             0.7               6.0              11.9               0.8             0.3             13.2             1.5                   0.909            0.0                0.912             0.5         38.211              ?              ?          189.5        23103.8          0.124          0.674          1.047          2.916          2.416          1.685          1.256          0.564          6.390         36.453          0.000         36.453          0.301          0.299          0.303          0.299          0.298         15.459         13.983         12.806         11.664         10.713            0.000          1.000          0.991          1.000          0.000            0.0       9565.903         15.189           2013                  0.0          0.000
     03/05/2013          854.6         2977.1           1.244           31.1            704.3             50.3             94.1             707.3              51.8              95.6            0.0             10.6              0.0       1820.000              ?              ?              ?            0.0             0.5            0.1          0.015          0.000          1.520          0.000          4.803          3.267            0.5            0.5             0.0           -2.2            0.7         4200.4          537.0         2860.3       245283.7         1342.6               6.0          0.003            0.0            3.6                2.5              4.0          0.836           11.4           0.416           47.201           86.2            5.6          0.153          0.719          0.378          0.719          0.341             0.7            0.9            -0.1            0.0            0.2           90.2            0.2               0.0              ?          0.894          0.007            11.5              6.9             0.8               6.3              12.1               0.8             0.3              1.9             0.2                   0.909            0.0                0.911             0.1         38.228              ?              ?          188.3        23103.7          0.124          0.674          1.046          2.917          2.416          1.685          1.256          0.564          3.213         39.327          0.000         39.327          0.281          0.280          0.292          0.299          0.297         17.317         15.694         14.350         12.999         11.831            0.000          1.000          0.418          1.000          0.000            0.0       9521.634         15.190           2013                  0.0          0.000
