ApsimVersion = 7.6
Title = PFnew agwt
           Date  AboveGroundWt  BelowGroundWt   surfaceom_wt
   (dd/mm/yyyy)        (kg/ha)        (kg/ha)        (kg/ha)
     15/01/2010          919.9         3475.1         1328.2
     16/01/2010          919.9         3475.1         1328.2
     17/01/2010          919.9         3475.1         1328.2
     18/01/2010          919.9         3475.1         1328.2
     19/01/2010          919.9         3475.1         1328.2
     20/01/2010          919.9         3475.1         1328.2
     21/01/2010          919.9         3475.1         1328.2
     22/01/2010          919.9         3475.1         1328.2
     23/01/2010          919.9         3475.1         1328.2
     24/01/2010          919.9         3475.1         1328.0
     25/01/2010          919.9         3475.1         1328.0
     26/01/2010          919.9         3475.1         1328.0
     27/01/2010          919.9         3475.1         1328.0
     28/01/2010          919.9         3475.1         1328.0
     29/01/2010          919.9         3475.1         1328.0
     30/01/2010          919.9         3475.1         1328.0
     31/01/2010          919.9         3475.1         1328.0
     01/02/2010          919.9         3475.1         1328.0
     02/02/2010          919.9         3475.1         1328.0
     03/02/2010          919.9         3475.1         1328.0
     04/02/2010          919.9         3475.1         1328.0
     05/02/2010          919.9         3475.1         1328.0
     06/02/2010          919.9         3475.1         1328.0
     07/02/2010          919.9         3475.1         1328.0
     08/02/2010          919.9         3475.1         1328.0
     09/02/2010          919.9         3475.1         1328.0
     10/02/2010          919.9         3475.1         1328.0
     11/02/2010          919.9         3475.1         1328.0
     12/02/2010          919.9         3475.1         1328.0
     13/02/2010          919.9         3475.1         1328.0
     14/02/2010          919.9         3475.1         1328.0
     15/02/2010          919.9         3475.1         1328.0
     16/02/2010          919.9         3475.1         1328.0
     17/02/2010          919.9         3475.1         1328.0
     18/02/2010          919.9         3475.1         1328.0
     19/02/2010          919.9         3475.1         1328.0
     20/02/2010          919.9         3475.1         1328.0
     21/02/2010          919.9         3475.1         1328.0
     22/02/2010          919.9         3475.1         1328.0
     23/02/2010          919.9         3475.1         1328.0
     24/02/2010          919.9         3475.1         1328.0
     25/02/2010          919.9         3475.1         1328.0
     26/02/2010          919.9         3475.1         1328.0
     27/02/2010          919.9         3475.1         1328.0
     28/02/2010          919.9         3475.1         1328.0
     01/03/2010          919.9         3475.1         1328.0
     02/03/2010          919.9         3475.1         1328.0
     03/03/2010          919.9         3475.1         1328.0
     04/03/2010          919.9         3475.1         1328.0
     05/03/2010          919.9         3475.1         1328.0
     06/03/2010          919.9         3475.1         1328.0
     07/03/2010          919.9         3475.1         1328.0
     08/03/2010          919.9         3475.1         1327.4
     09/03/2010          919.9         3475.1         1327.2
     10/03/2010          919.9         3475.1         1326.8
     11/03/2010          919.9         3475.1         1325.4
     12/03/2010          920.0         3475.1         1323.6
     13/03/2010          920.0         3475.1         1321.7
     14/03/2010          920.0         3475.1         1320.2
     15/03/2010          922.6         3472.8         1312.7
     16/03/2010          925.4         3470.7         1306.0
     17/03/2010          926.2         3470.7         1302.9
     18/03/2010          930.3         3465.7         1291.2
     19/03/2010          933.2         3459.4         1278.6
     20/03/2010          933.2         3459.4         1277.5
     21/03/2010          933.2         3459.4         1277.5
     22/03/2010          933.2         3459.4         1276.6
     23/03/2010          932.7         3459.3         1273.0
     24/03/2010          931.1         3454.9         1266.6
     25/03/2010          930.5         3452.0         1261.7
     26/03/2010          930.5         3452.0         1260.5
     27/03/2010          930.5         3452.0         1259.3
     28/03/2010          929.6         3448.7         1256.1
     29/03/2010          928.6         3446.6         1254.0
     30/03/2010          927.4         3443.7         1252.5
     31/03/2010          932.9         3425.6         1248.7
     01/04/2010          939.1         3402.5         1250.4
     02/04/2010          945.6         3378.1         1258.7
     03/04/2010          940.4         3365.1         1226.4
     04/04/2010          939.7         3359.1         1214.5
     05/04/2010          937.7         3348.9         1197.2
     06/04/2010          936.2         3341.1         1184.3
     07/04/2010          931.1         3324.3         1148.8
     08/04/2010          933.7         3322.4         1142.7
     09/04/2010          938.5         3320.2         1136.9
     10/04/2010          934.8         3310.7         1121.3
     11/04/2010          937.9         3302.4         1109.4
     12/04/2010          963.3         3289.6         1092.5
     13/04/2010          967.0         3275.4         1077.1
     14/04/2010          982.2         3254.9         1067.7
     15/04/2010          990.8         3231.4         1047.7
     16/04/2010          989.2         3207.9          980.6
     17/04/2010         1024.6         3200.1          968.4
     18/04/2010         1028.3         3193.9          960.3
     19/04/2010         1043.9         3184.4          949.1
     20/04/2010         1063.4         3171.1          934.3
     21/04/2010         1091.9         3158.2          922.9
     22/04/2010         1107.1         3144.3          894.9
     23/04/2010         1146.5         3131.8          874.3
     24/04/2010         1142.0         3121.9          857.4
     25/04/2010         1152.4         3105.6          824.8
     26/04/2010         1148.5         3097.2          812.0
     27/04/2010         1148.6         3091.1          802.9
     28/04/2010         1202.3         3082.0          791.0
     29/04/2010         1256.4         3071.5          778.9
     30/04/2010         1293.2         3050.1          750.6
     01/05/2010         1302.6         3033.3          720.5
     02/05/2010         1366.8         3019.3          701.6
     03/05/2010         1412.3         3004.3          683.6
     04/05/2010         1494.6         2992.8          674.0
     05/05/2010         1569.9         2972.1          648.6
     06/05/2010         1664.1         2973.2          639.8
     07/05/2010         1731.3         2974.8          635.1
     08/05/2010         1770.9         2975.3          629.2
     09/05/2010         1806.8         2978.8          626.6
     10/05/2010         1810.7         2976.4          623.3
     11/05/2010         1812.0         2970.8          616.5
     12/05/2010         1815.8         2964.7          608.6
     13/05/2010         1827.0         2962.8          604.2
     14/05/2010         1880.1         2963.4          595.6
     15/05/2010         2010.3         2971.9          584.1
     16/05/2010         2119.9         2974.3          569.5
     17/05/2010         2236.6         2978.1          557.5
     18/05/2010         2371.9         2982.7          545.5
     19/05/2010         2564.5         2996.2          537.1
     20/05/2010         2767.5         3008.9          529.3
     21/05/2010         2837.6         3004.3          522.1
     22/05/2010         2936.1         3011.8          512.7
     23/05/2010         3068.8         3024.5          499.2
     24/05/2010         3177.5         3033.2          488.5
     25/05/2010         3392.4         3048.7          481.5
     26/05/2010         3590.0         3064.2          472.5
     27/05/2010         3812.1         3086.4          466.3
     28/05/2010         4086.6         3120.7          463.1
     29/05/2010         4364.1         3157.6          462.7
     30/05/2010         4643.1         3197.2          465.0
     31/05/2010         4874.8         3228.6          463.6
     01/06/2010         5142.1         3267.8          462.2
     02/06/2010         5209.8         3263.1          461.3
     03/06/2010         5281.1         3263.8          473.2
     04/06/2010         5362.5         3267.4          483.8
     05/06/2010         5436.4         3267.0          486.4
     06/06/2010         5500.2         3264.5          496.0
     07/06/2010         5587.3         3267.9          509.9
     08/06/2010         5587.9         3249.3          524.2
     09/06/2010         5647.1         3243.8          506.6
     10/06/2010         5734.9         3247.1          522.1
     11/06/2010         5753.7         3234.3          528.4
     12/06/2010         5826.0         3230.8          541.8
     13/06/2010         5896.0         3229.4          548.4
     14/06/2010         5913.9         3215.5          556.6
     15/06/2010         5964.1         3207.8          572.5
     16/06/2010         6036.3         3208.0          591.2
     17/06/2010         6124.8         3212.0          611.0
     18/06/2010         6204.2         3212.7          623.3
     19/06/2010         6266.5         3209.5          640.1
     20/06/2010         6354.9         3213.7          661.8
     21/06/2010         6413.5         3209.8          685.0
     22/06/2010         6485.4         3220.2          705.3
     23/06/2010         6563.1         3239.6          728.5
     24/06/2010         6638.5         3259.0          749.6
     25/06/2010         6725.5         3283.7          776.8
     26/06/2010         6806.3         3305.7          795.2
     27/06/2010         6888.4         3327.5          811.8
     28/06/2010         6964.8         3346.7          830.4
     29/06/2010         7050.2         3370.0          860.6
     30/06/2010         7135.4         3396.7          892.0
     01/07/2010         7218.1         3421.8          924.6
     02/07/2010         7298.9         3445.9          958.5
     03/07/2010         7376.4         3469.0          993.6
     04/07/2010         7444.0         3488.4         1029.9
     05/07/2010         7416.3         3466.0         1051.8
     06/07/2010         7432.7         3459.7         1059.7
     07/07/2010         7528.6         3482.3         1081.8
     08/07/2010         7606.8         3501.7         1120.4
     09/07/2010         7687.8         3526.2         1160.4
     10/07/2010         7771.1         3553.2         1201.8
     11/07/2010         7849.7         3579.5         1244.4
     12/07/2010         7916.9         3601.3         1287.3
     13/07/2010         7954.9         3607.6         1320.1
     14/07/2010         8037.2         3628.1         1364.5
     15/07/2010         8098.2         3648.0         1406.2
     16/07/2010         8180.7         3674.1         1453.1
     17/07/2010         8261.7         3702.4         1500.6
     18/07/2010         8334.7         3728.6         1549.8
     19/07/2010         8417.3         3754.7         1582.9
     20/07/2010         8468.4         3766.5         1622.3
     21/07/2010         8532.7         3781.5         1670.2
     22/07/2010         8602.5         3801.4         1719.8
     23/07/2010         8662.8         3819.4         1770.3
     24/07/2010         8690.4         3821.9         1816.2
     25/07/2010         8754.9         3839.1         1868.0
     26/07/2010         8826.5         3861.5         1922.5
     27/07/2010         8891.6         3885.4         1978.4
     28/07/2010         8950.6         3905.9         2035.7
     29/07/2010         9015.2         3926.7         2094.2
     30/07/2010         9074.0         3947.7         2153.8
     31/07/2010         9136.7         3969.6         2197.0
     01/08/2010         9194.2         3988.8         2255.1
     02/08/2010         9255.4         4010.7         2315.2
     03/08/2010         9233.7         3997.7         2369.5
     04/08/2010         9283.9         4011.9         2423.0
     05/08/2010         9320.2         4022.5         2472.7
     06/08/2010         9378.5         4040.1         2533.3
     07/08/2010         9433.4         4060.7         2595.9
     08/08/2010         9483.4         4077.9         2646.2
     09/08/2010         9525.7         4090.8         2695.0
     10/08/2010         9557.7         4097.8         2747.2
     11/08/2010         9612.6         4114.5         2797.1
     12/08/2010         9651.9         4127.2         2863.9
     13/08/2010         9683.5         4140.0         2935.1
     14/08/2010         9697.6         4144.5         3006.9
     15/08/2010         9731.9         4157.2         3080.0
     16/08/2010         9781.2         4176.0         3153.9
     17/08/2010         9821.6         4195.0         3228.8
     18/08/2010         9757.7         4170.8         3293.8
     19/08/2010         9810.0         4190.7         3341.4
     20/08/2010         9847.3         4204.8         3416.0
     21/08/2010         9833.6         4200.1         3489.3
     22/08/2010         9863.8         4212.1         3565.6
     23/08/2010         9895.0         4226.0         3642.9
     24/08/2010         9932.1         4242.3         3721.4
     25/08/2010         9965.0         4260.1         3800.1
     26/08/2010         9997.1         4278.5         3878.2
     27/08/2010        10023.4         4294.9         3955.1
     28/08/2010        10048.1         4308.1         4032.3
     29/08/2010        10073.9         4321.8         4110.1
     30/08/2010        10093.1         4333.1         4188.7
     31/08/2010        10108.9         4342.1         4267.9
     01/09/2010        10098.6         4334.8         4325.8
     02/09/2010        10123.2         4342.1         4382.0
     03/09/2010        10099.6         4332.5         4454.8
     04/09/2010        10124.7         4349.8         4529.2
     05/09/2010        10141.9         4366.7         4601.9
     06/09/2010        10152.1         4371.7         4674.5
     07/09/2010        10159.7         4374.9         4743.8
     08/09/2010        10185.6         4389.7         4818.9
     09/09/2010        10202.9         4406.1         4892.7
     10/09/2010        10159.1         4388.6         4966.6
     11/09/2010        10129.8         4377.2         5034.0
     12/09/2010        10149.0         4385.5         5108.9
     13/09/2010        10163.4         4393.0         5186.4
     14/09/2010        10171.3         4398.9         5265.7
     15/09/2010        10179.1         4403.1         5346.9
     16/09/2010        10185.3         4406.2         5429.7
     17/09/2010        10159.5         4410.7         5509.5
     18/09/2010        10158.8         4412.6         5587.0
     19/09/2010        10086.4         4395.2         5650.8
     20/09/2010        10028.5         4387.0         5698.4
     21/09/2010        10055.0         4391.6         5750.0
     22/09/2010         9989.8         4358.4         5804.4
     23/09/2010         9936.6         4331.9         5855.4
     24/09/2010         9870.4         4301.8         5893.8
     25/09/2010         9917.6         4327.7         5943.0
     26/09/2010         9858.2         4320.8         6002.2
     27/09/2010         9868.8         4334.3         6052.3
     28/09/2010         9871.4         4344.5         6114.5
     29/09/2010         9877.0         4349.3         6177.4
     30/09/2010         9888.0         4352.1         6243.5
     01/10/2010         9904.4         4364.6         6312.1
     02/10/2010         9913.6         4375.3         6381.0
     03/10/2010         9878.8         4382.1         6444.9
     04/10/2010         9823.3         4377.3         6500.4
     05/10/2010         9773.8         4368.1         6539.8
     06/10/2010         9784.5         4375.7         6576.5
     07/10/2010         9796.1         4373.7         6626.9
     08/10/2010         9797.4         4379.6         6679.8
     09/10/2010         9804.9         4375.4         6735.8
     10/10/2010         1176.8         4343.7         6746.3
     11/10/2010         1205.9         4315.3         6756.0
     12/10/2010         1196.8         4288.3         1341.8
     13/10/2010         1198.8         4260.7         1329.0
     14/10/2010         1214.3         4245.8         1312.2
     15/10/2010         1221.7         4230.1         1301.7
     16/10/2010         1231.3         4218.1         1291.3
     17/10/2010         1240.3         4199.2         1286.0
     18/10/2010         1244.9         4190.3         1279.9
     19/10/2010         1254.7         4180.7         1275.6
     20/10/2010         1255.6         4172.5         1271.9
     21/10/2010         1263.9         4157.6         1269.8
     22/10/2010         1274.6         4149.6         1265.4
     23/10/2010         1282.5         4133.2         1263.3
     24/10/2010         1274.0         4108.0         1261.5
     25/10/2010         1266.8         4087.9         1256.3
     26/10/2010         1259.8         4068.9         1249.6
     27/10/2010         1255.2         4058.2         1233.5
     28/10/2010         1267.3         4054.8         1225.7
     29/10/2010         1267.3         4054.8         1223.8
     30/10/2010         1265.4         4052.2         1217.6
     31/10/2010         1261.3         4041.5         1200.7
     01/11/2010         1260.3         4041.3         1196.9
     02/11/2010         1259.3         4040.5         1192.9
     03/11/2010         1259.3         4040.5         1189.3
     04/11/2010         1257.3         4032.4         1179.6
     05/11/2010         1257.3         4032.4         1177.4
     06/11/2010         1257.3         4032.4         1177.0
     07/11/2010         1256.4         4031.5         1174.2
     08/11/2010         1253.5         4016.7         1169.7
     09/11/2010         1259.2         3998.8         1168.6
     10/11/2010         1262.8         3981.6         1166.4
     11/11/2010         1266.2         3969.8         1161.8
     12/11/2010         1265.1         3969.5         1160.8
     13/11/2010         1265.1         3969.5         1157.0
     14/11/2010         1265.4         3969.5         1154.9
     15/11/2010         1265.4         3969.5         1154.0
     16/11/2010         1265.4         3969.5         1151.1
     17/11/2010         1265.5         3969.5         1148.9
     18/11/2010         1265.5         3969.5         1148.7
     19/11/2010         1265.5         3969.5         1148.7
     20/11/2010         1265.5         3969.5         1148.0
     21/11/2010         1265.5         3969.5         1148.0
     22/11/2010         1264.5         3969.0         1143.3
     23/11/2010         1264.5         3969.0         1143.3
     24/11/2010         1264.5         3969.0         1143.3
     25/11/2010         1264.5         3969.0         1143.3
     26/11/2010         1264.5         3969.0         1143.3
     27/11/2010         1264.5         3969.0         1143.3
     28/11/2010         1264.5         3969.0         1143.2
     29/11/2010         1264.5         3969.0         1138.7
     30/11/2010         1264.5         3969.0         1136.7
     01/12/2010         1264.5         3969.0         1136.7
     02/12/2010         1264.5         3969.0         1136.7
     03/12/2010         1264.5         3969.0         1136.7
     04/12/2010         1264.5         3969.0         1136.7
     05/12/2010         1264.5         3969.0         1136.7
     06/12/2010         1264.5         3969.0         1136.7
     07/12/2010         1264.5         3969.0         1136.7
     08/12/2010         1264.5         3969.0         1136.7
     09/12/2010         1264.5         3969.0         1136.7
     10/12/2010         1264.5         3969.0         1136.5
     11/12/2010         1264.5         3969.0         1136.2
     12/12/2010         1264.5         3969.0         1136.2
     13/12/2010         1264.5         3969.0         1136.2
     14/12/2010         1264.5         3969.0         1136.2
     15/12/2010         1264.5         3969.0         1136.2
     16/12/2010         1264.5         3969.0         1136.2
     17/12/2010         1264.5         3969.0         1136.2
     18/12/2010         1264.5         3969.0         1136.2
     19/12/2010         1264.5         3969.0         1136.2
     20/12/2010         1264.5         3969.0         1136.2
     21/12/2010         1264.5         3969.0         1136.2
     22/12/2010         1264.5         3969.0         1136.2
     23/12/2010         1264.5         3969.0         1136.2
     24/12/2010         1264.5         3969.0         1136.2
     25/12/2010         1264.5         3969.0         1136.2
     26/12/2010         1264.5         3969.0         1136.2
     27/12/2010         1264.5         3969.0         1136.2
     28/12/2010         1264.5         3969.0         1136.2
     29/12/2010         1264.5         3969.0         1136.2
     30/12/2010         1264.5         3969.0         1136.2
     31/12/2010         1264.5         3969.0         1134.2
     01/01/2011         1264.5         3969.0         1134.2
     02/01/2011         1264.5         3969.0         1134.2
     03/01/2011         1264.5         3969.0         1134.2
     04/01/2011         1264.5         3969.0         1134.2
     05/01/2011         1264.5         3969.0         1134.2
     06/01/2011         1264.5         3969.0         1134.2
     07/01/2011         1264.5         3969.0         1134.2
     08/01/2011         1264.5         3969.0         1134.2
     09/01/2011         1264.5         3969.0         1134.2
     10/01/2011         1264.5         3969.0         1134.2
     11/01/2011         1264.5         3969.0         1134.2
     12/01/2011         1264.5         3969.0         1134.2
     13/01/2011         1264.5         3969.0         1134.2
     14/01/2011         1264.5         3969.0         1134.2
     15/01/2011         1264.5         3969.0         1134.2
     16/01/2011         1264.5         3969.0         1134.2
     17/01/2011         1264.5         3969.0         1134.2
     18/01/2011         1264.5         3969.0         1134.2
     19/01/2011         1264.5         3969.0         1134.2
     20/01/2011         1264.5         3969.0         1134.2
     21/01/2011         1264.5         3969.0         1134.2
     22/01/2011         1264.5         3969.0         1134.2
     23/01/2011         1264.5         3969.0         1134.2
     24/01/2011         1264.5         3969.0         1134.2
     25/01/2011         1264.5         3969.0         1134.2
     26/01/2011         1264.5         3969.0         1134.2
     27/01/2011         1264.5         3969.0         1134.2
     28/01/2011         1264.5         3969.0         1134.2
     29/01/2011         1264.5         3969.0         1134.2
     30/01/2011         1264.5         3969.0         1134.2
     31/01/2011         1264.5         3969.0         1134.2
     01/02/2011         1264.5         3969.0         1134.2
     02/02/2011         1264.5         3969.0         1134.2
     03/02/2011         1264.5         3969.0         1134.2
     04/02/2011         1264.5         3969.0         1134.2
     05/02/2011         1264.5         3969.0         1134.2
     06/02/2011         1264.5         3969.0         1134.2
     07/02/2011         1264.5         3969.0         1134.2
     08/02/2011         1264.5         3969.0         1134.2
     09/02/2011         1264.5         3969.0         1134.2
     10/02/2011         1264.5         3969.0         1134.2
     11/02/2011         1264.5         3969.0         1134.2
     12/02/2011         1264.5         3969.0         1134.2
     13/02/2011         1264.5         3969.0         1134.2
     14/02/2011         1263.9         3968.3         1129.8
     15/02/2011         1263.9         3968.3         1129.3
     16/02/2011         1263.9         3968.3         1126.8
     17/02/2011         1263.9         3968.3         1123.1
     18/02/2011         1260.6         3959.0         1111.8
     19/02/2011         1260.6         3959.0         1109.8
     20/02/2011         1260.6         3959.0         1109.4
     21/02/2011         1260.6         3959.0         1108.4
     22/02/2011         1260.6         3959.0         1108.4
     23/02/2011         1260.6         3959.0         1108.4
     24/02/2011         1260.6         3959.0         1108.4
     25/02/2011         1260.6         3959.0         1108.4
     26/02/2011         1260.6         3959.0         1108.4
     27/02/2011         1260.6         3959.0         1108.4
     28/02/2011         1260.6         3959.0         1108.4
     01/03/2011         1260.6         3959.0         1108.4
     02/03/2011         1260.6         3959.0         1108.1
     03/03/2011         1260.6         3959.0         1108.1
     04/03/2011         1260.6         3959.0         1105.2
     05/03/2011         1260.6         3959.0         1105.2
     06/03/2011         1260.6         3959.0         1105.2
     07/03/2011         1260.6         3959.0         1105.2
     08/03/2011         1260.6         3959.0         1105.2
     09/03/2011         1260.6         3959.0         1104.3
     10/03/2011         1260.6         3959.0         1104.3
     11/03/2011         1260.6         3959.0         1104.3
     12/03/2011         1260.6         3959.0         1100.9
     13/03/2011         1260.6         3959.0         1100.9
     14/03/2011         1260.6         3959.0         1100.9
     15/03/2011         1260.6         3959.0         1100.3
     16/03/2011         1260.6         3959.0         1097.4
     17/03/2011         1258.3         3953.3         1090.4
     18/03/2011         1253.9         3938.5         1073.4
     19/03/2011         1253.9         3938.5         1070.8
     20/03/2011         1253.1         3938.1         1068.5
     21/03/2011         1248.1         3923.5         1051.5
     22/03/2011         1252.0         3921.8         1048.2
     23/03/2011         1248.9         3913.5         1034.8
     24/03/2011         1248.9         3913.5         1033.2
     25/03/2011         1248.9         3913.5         1033.2
     26/03/2011         1248.9         3913.5         1033.0
     27/03/2011         1248.9         3913.5         1033.0
     28/03/2011         1248.9         3913.5         1033.0
     29/03/2011         1248.9         3913.5         1033.0
     30/03/2011         1248.9         3913.5         1032.8
     31/03/2011         1248.9         3913.5         1031.8
     01/04/2011         1248.9         3913.5         1028.6
     02/04/2011         1251.4         3907.9         1021.5
     03/04/2011         1249.4         3903.4         1016.1
     04/04/2011         1255.9         3881.0         1004.5
     05/04/2011         1255.9         3881.0         1003.1
     06/04/2011         1253.6         3876.3         1000.1
     07/04/2011         1264.0         3865.9          995.4
     08/04/2011         1267.7         3860.4          986.1
     09/04/2011         1269.0         3852.7          974.2
     10/04/2011         1280.6         3830.5          963.9
     11/04/2011         1297.1         3803.5          952.8
     12/04/2011         1349.2         3792.1          941.2
     13/04/2011         1402.3         3779.3          930.5
     14/04/2011         1432.6         3762.3          925.2
     15/04/2011         1440.9         3754.9          914.4
     16/04/2011         1445.2         3754.9          911.5
     17/04/2011         1451.9         3753.6          907.4
     18/04/2011         1451.9         3753.6          904.5
     19/04/2011         1453.7         3753.6          900.6
     20/04/2011         1453.7         3753.6          899.5
     21/04/2011         1454.0         3753.6          895.7
     22/04/2011         1454.0         3753.6          893.8
     23/04/2011         1451.5         3748.5          886.1
     24/04/2011         1471.4         3744.7          880.0
     25/04/2011         1476.9         3741.3          874.6
     26/04/2011         1479.9         3734.9          865.5
     27/04/2011         1483.5         3730.0          858.1
     28/04/2011         1517.1         3723.4          849.3
     29/04/2011         1541.1         3714.1          837.8
     30/04/2011         1585.3         3701.8          823.7
     01/05/2011         1655.9         3686.0          805.7
     02/05/2011         1753.2         3677.5          799.0
     03/05/2011         1751.3         3674.5          796.6
     04/05/2011         1749.8         3672.7          795.0
     05/05/2011         1746.7         3665.4          791.9
     06/05/2011         1776.5         3649.4          782.4
     07/05/2011         1869.4         3633.7          775.6
     08/05/2011         1986.8         3614.7          769.7
     09/05/2011         2094.5         3607.9          766.0
     10/05/2011         2173.2         3594.1          765.5
     11/05/2011         2255.5         3579.9          771.0
     12/05/2011         2245.1         3553.8          723.0
     13/05/2011         2369.0         3547.0          680.5
     14/05/2011         2388.7         3541.5          672.2
     15/05/2011         2423.9         3541.9          667.9
     16/05/2011         2548.6         3549.1          657.6
     17/05/2011         2727.6         3564.3          649.5
     18/05/2011         2929.4         3581.0          640.7
     19/05/2011         3145.8         3596.5          630.6
     20/05/2011         3327.3         3601.6          615.5
     21/05/2011         3362.4         3585.0          590.2
     22/05/2011         3549.7         3584.2          557.0
     23/05/2011         3710.5         3580.1          528.9
     24/05/2011         3944.8         3609.4          504.1
     25/05/2011         4097.3         3608.9          478.4
     26/05/2011         4097.2         3593.4          468.4
     27/05/2011         4360.7         3625.4          463.2
     28/05/2011         4433.9         3627.2          459.0
     29/05/2011         4507.0         3622.2          448.2
     30/05/2011         4507.5         3603.2          434.3
     31/05/2011         4724.5         3618.3          415.9
     01/06/2011         4990.6         3643.6          397.2
     02/06/2011         5263.1         3674.6          385.9
     03/06/2011         5437.1         3685.1          373.6
     04/06/2011         5494.2         3670.0          387.8
     05/06/2011         5544.0         3659.8          402.6
     06/06/2011         5608.9         3653.5          418.0
     07/06/2011         5643.7         3646.9          434.1
     08/06/2011         5681.8         3642.0          450.8
     09/06/2011         5727.2         3640.0          468.0
     10/06/2011         5719.4         3623.1          466.8
     11/06/2011         5714.6         3606.0          457.8
     12/06/2011         5827.6         3614.4          446.0
     13/06/2011         5861.2         3608.8          461.4
     14/06/2011         5904.7         3604.7          471.3
     15/06/2011         5942.1         3595.1          480.1
     16/06/2011         6008.9         3590.9          499.0
     17/06/2011         6076.3         3587.0          519.0
     18/06/2011         6151.2         3585.0          540.1
     19/06/2011         6190.2         3574.3          562.3
     20/06/2011         6271.4         3571.3          585.5
     21/06/2011         6345.0         3569.4          595.4
     22/06/2011         6400.9         3563.1          617.8
     23/06/2011         6420.9         3552.4          639.2
     24/06/2011         6475.5         3550.1          662.6
     25/06/2011         6552.4         3554.1          687.0
     26/06/2011         6579.8         3554.4          708.2
     27/06/2011         6634.4         3553.8          725.8
     28/06/2011         6704.5         3569.4          754.0
     29/06/2011         6782.2         3589.9          783.4
     30/06/2011         6858.6         3609.3          814.2
     01/07/2011         6918.8         3622.7          846.3
     02/07/2011         6985.7         3639.7          878.4
     03/07/2011         7063.9         3660.7          912.7
     04/07/2011         7084.1         3658.5          947.8
     05/07/2011         7166.4         3670.8          984.1
     06/07/2011         7237.2         3690.8         1021.5
     07/07/2011         7304.8         3709.8         1060.1
     08/07/2011         7369.7         3727.9         1099.3
     09/07/2011         7435.3         3746.5         1139.1
     10/07/2011         7496.4         3763.4         1179.7
     11/07/2011         7554.2         3777.8         1221.1
     12/07/2011         7630.0         3798.2         1255.9
     13/07/2011         7697.9         3814.2         1298.2
     14/07/2011         7782.3         3834.1         1341.8
     15/07/2011         7850.4         3855.0         1386.2
     16/07/2011         7905.5         3869.2         1431.4
     17/07/2011         7949.0         3877.2         1476.2
     18/07/2011         8001.7         3883.8         1523.0
     19/07/2011         8046.3         3892.6         1570.6
     20/07/2011         8087.6         3902.3         1618.9
     21/07/2011         8126.1         3911.3         1668.0
     22/07/2011         8146.2         3912.6         1712.2
     23/07/2011         8200.5         3921.9         1753.2
     24/07/2011         8231.3         3923.8         1799.6
     25/07/2011         8293.6         3936.8         1851.5
     26/07/2011         8365.3         3953.8         1904.6
     27/07/2011         8432.4         3974.2         1958.4
     28/07/2011         8468.4         3983.4         2012.9
     29/07/2011         8456.2         3971.0         2063.0
     30/07/2011         8502.4         3980.7         2098.5
     31/07/2011         8568.3         3997.1         2155.3
     01/08/2011         8621.3         4016.0         2212.9
     02/08/2011         8658.2         4028.5         2271.0
     03/08/2011         8688.6         4036.8         2330.0
     04/08/2011         8736.4         4051.0         2389.8
     05/08/2011         8693.3         4029.5         2435.1
     06/08/2011         8666.7         4013.7         2465.7
     07/08/2011         8713.5         4026.7         2502.4
     08/08/2011         8774.6         4043.8         2564.9
     09/08/2011         8829.2         4065.4         2624.8
     10/08/2011         8887.1         4088.7         2688.7
     11/08/2011         8940.8         4112.2         2752.2
     12/08/2011         8992.0         4133.8         2815.8
     13/08/2011         9032.3         4149.2         2880.1
     14/08/2011         9076.2         4166.4         2945.2
     15/08/2011         9118.7         4183.0         3011.1
     16/08/2011         9156.2         4197.7         3077.8
     17/08/2011         9161.9         4199.4         3138.8
     18/08/2011         9209.3         4212.3         3207.0
     19/08/2011         9238.7         4224.4         3271.9
     20/08/2011         9281.8         4236.2         3341.5
     21/08/2011         9314.6         4250.0         3411.7
     22/08/2011         9346.3         4263.6         3482.6
     23/08/2011         9372.0         4274.7         3554.0
     24/08/2011         9388.5         4282.1         3626.1
     25/08/2011         9412.3         4290.9         3698.5
     26/08/2011         9432.4         4300.0         3771.6
     27/08/2011         9419.5         4295.5         3845.3
     28/08/2011         9435.9         4298.2         3919.5
     29/08/2011         9428.6         4299.7         3992.8
     30/08/2011         9438.7         4300.2         4066.1
     31/08/2011         9365.9         4274.2         4127.4
     01/09/2011         9398.4         4283.1         4173.5
     02/09/2011         9403.4         4285.2         4247.5
     03/09/2011         9401.7         4284.1         4311.6
     04/09/2011         9328.8         4257.9         4377.8
     05/09/2011         9370.9         4280.3         4423.3
     06/09/2011         9387.9         4296.1         4491.2
     07/09/2011         9402.9         4312.5         4555.1
     08/09/2011         9418.1         4325.5         4616.0
     09/09/2011         9434.3         4333.2         4676.6
     10/09/2011         9451.5         4337.2         4740.0
     11/09/2011         9469.3         4343.6         4806.3
     12/09/2011         9479.1         4346.2         4875.2
     13/09/2011         9492.3         4346.1         4938.1
     14/09/2011         9523.8         4353.4         4983.2
     15/09/2011         9526.1         4365.8         5036.5
     16/09/2011         9509.2         4365.0         5066.0
     17/09/2011         9459.5         4361.4         5127.7
     18/09/2011         9425.9         4355.8         5185.0
     19/09/2011         9371.0         4337.0         5232.4
     20/09/2011         9386.6         4337.0         5274.7
     21/09/2011         9395.2         4339.4         5332.9
     22/09/2011         9398.1         4349.2         5391.5
