ApsimVersion = 7.4
Title	Date	sw_5	sw_10	sw_15	sw_35	sw_75	st_5	st_10	st_15	st_35	st_75	sw_5Error	sw_10Error	sw_15Error	sw_35Error	sw_75Error	st_5Error	st_10Error	st_15Error	st_35Error	st_75Error
()	(dd/mm/yyyy)	(mm)	(mm)	(mm)	(mm)	(mm)	(°C)	(°C)	(°C)	(°C)	(°C)	(mm)	(mm)	(mm)	(mm)	(mm)	(°C)	(°C)	(°C)	(°C)	(°C)
PF	10/4/2009	0.2192	0.245547917	0.297170833	0.27474375	0.28380625	8.333333333	7.55	6.825	6.047916667	5.804166667	0.032104662	0.018566204	0.015228029	0.01879214	0.015650304	0.289535867	0.267468413	0.190181444	0.182712807	0.138798582
PF	11/4/2009	0.212466667	0.24386875	0.296525	0.275083333	0.284020833	9.025	8.258333333	7.525	6.58125	6.170833333	0.031903958	0.018808205	0.014961277	0.018695082	0.015853389	0.332446738	0.273035915	0.209192672	0.208204821	0.133788286
PF	12/4/2009	0.2022625	0.240447917	0.295983333	0.275864583	0.2843375	8.610416667	8.320833333	8.002083333	7.170833333	6.622916667	0.03182428	0.019432315	0.01490975	0.018870423	0.015954513	0.218908673	0.187036464	0.180514151	0.21491008	0.13609871
PF	13/04/2009	0.2028625	0.23684375	0.292420833	0.2749875	0.284325	7.58125	7.5375	7.527083333	7.170833333	6.814583333	0.031507244	0.019826064	0.01458347	0.018872854	0.015926217	0.107279867	0.133788286	0.134559251	0.18873053	0.121496028
PF	14/04/2009	0.217029167	0.240997917	0.29175	0.273275	0.283147917	8.991666667	8.104166667	7.3625	6.8125	6.66875	0.031963762	0.019858426	0.014602708	0.018709817	0.016108517	0.276322577	0.261373243	0.168135885	0.159625575	0.119527184
PF	15/04/2009	0.21214375	0.243520833	0.295429167	0.275102083	0.283627083	10.54166667	9.64375	8.727083333	7.51875	6.975	0.032236329	0.020080552	0.014808474	0.018884577	0.016365331	0.373267603	0.333721562	0.246793675	0.218697084	0.111648008
PF	16/04/2009	0.199595	0.24052	0.29676	0.278045	0.284725	8.925	9.365	9.475	8.315	7.41	0.032330407	0.020859781	0.014733026	0.018764106	0.016549631	0.148632657	0.18025445	0.201721756	0.269366541	0.126095202
PF	12/5/2009	0.098675	0.146170833	0.2524375	0.310258333	0.286304167	17.27916667	16.33333333	14.95833333	14.01666667	12.57916667	?	?	?	?	?	?	?	?	?	?
PF	13/05/2009	0.236957813	0.208970313	0.261917188	0.280789063	0.298844792	15.93697917	15.41354167	14.625	13.51145833	12.64375	0.032099276	0.024506784	0.006599752	0.017565653	0.017729855	0.195253232	0.093609076	0.07530801	0.237551012	0.040638353
PF	14/05/2009	0.216208333	0.211369792	0.258384896	0.279616667	0.298726042	14.72135417	14.49114583	14.0703125	13.42291667	12.715625	0.026357176	0.02502049	0.006550602	0.017762351	0.018035327	0.432071459	0.199412068	0.086941733	0.169784211	0.049406928
PF	15/05/2009	0.231023438	0.230342188	0.275679688	0.281953646	0.298695833	14.45677083	14.40104167	14.12604167	13.4703125	12.71822917	0.02729082	0.023975226	0.00731393	0.017842273	0.018468822	0.23618112	0.093975423	0.046417521	0.158087288	0.066456782
PF	16/05/2009	0.252818229	0.267672917	0.312558854	0.291135417	0.298515104	13.25885417	13.35364583	13.25833333	13.02447917	12.55572917	0.02788559	0.020381697	0.013462989	0.016053909	0.018871826	0.462292226	0.239906749	0.123524275	0.124281427	0.082361411
PF	17/05/2009	0.231617188	0.249329167	0.298315104	0.285780208	0.296700521	10.54635417	11.11979167	11.72135417	12.31666667	12.16979167	0.026339328	0.019980367	0.012577052	0.015653755	0.018547224	0.274570075	0.205067281	0.157846875	0.106079656	0.101644821
PF	18/05/2009	0.234402083	0.249056771	0.292632292	0.281397917	0.294	12.87395833	12.28125	11.70989583	11.5734375	11.54635417	0.023934955	0.020243209	0.011856403	0.015511964	0.018383329	0.273959654	0.077369028	0.062779324	0.102226285	0.123378883
PF	19/05/2009	0.202651042	0.238866146	0.286801563	0.281060417	0.293857813	16.61041667	15.4296875	13.98177083	12.41614583	11.72604167	0.021210278	0.02238186	0.010382484	0.015442562	0.018475269	0.265820326	0.163306791	0.050391803	0.150578492	0.094719142
PF	20/05/2009	0.169452083	0.219669792	0.272827604	0.281346354	0.295770313	18.3765625	17.3078125	15.81614583	13.76302083	12.53020833	0.019000187	0.023828008	0.007898135	0.01521233	0.018887348	0.260998482	0.23522973	0.160485138	0.239272708	0.04158412
PF	21/05/2009	0.146654688	0.200253646	0.255108854	0.278984375	0.296467708	18.7015625	17.8375	16.55885417	14.6171875	13.26979167	0.015871469	0.021778145	0.005678121	0.0149076	0.019327764	0.28194407	0.247823278	0.175448695	0.278123537	0.028546228
PF	22/05/2009	0.133673438	0.187736458	0.241247396	0.275009375	0.295581771	18.44791667	17.67604167	16.596875	14.984375	13.73177083	0.015172011	0.020007511	0.004485252	0.014969227	0.01984964	0.24380638	0.229988268	0.185472253	0.281686261	0.035856894
PF	23/05/2009	0.128276042	0.179208854	0.233459375	0.271191146	0.294215104	19.31614583	18.36875	17.09583333	15.31510417	14.03958333	0.015648913	0.017200284	0.003530442	0.015449176	0.020579222	0.274918937	0.246311035	0.186829434	0.284721852	0.040486766
PF	24/05/2009	0.122048958	0.173673438	0.226639063	0.266961979	0.292596354	19.29010417	18.60416667	17.528125	15.78229167	14.43541667	0.016163987	0.016449353	0.002280078	0.01657664	0.0212329	0.220802826	0.201314043	0.172783793	0.29752852	0.049658848
PF	25/05/2009	0.114225521	0.165535938	0.218036458	0.259876563	0.289730208	18.03385417	17.6828125	17.01666667	15.79739583	14.64427083	0.016441794	0.015332597	0.001256821	0.018430564	0.021918581	0.115066453	0.143743395	0.157770381	0.269008778	0.037310236
PF	26/05/2009	0.181577083	0.201433333	0.241522396	0.268307813	0.294563021	16.52447917	16.51875	16.24895833	15.521875	14.596875	0.024716082	0.015867094	0.004332819	0.020241336	0.022881858	0.149832022	0.109591386	0.138073562	0.231124059	0.015831963
PF	27/05/2009	0.296629688	0.2962	0.337998958	0.313061979	0.321855208	15.86875	15.81510417	15.57083333	15.11875	14.44895833	0.030422682	0.01501381	0.015803102	0.018459714	0.019748478	0.215657707	0.093271832	0.111618849	0.177079248	0.030930075
PF	28/05/2009	0.265951042	0.276988021	0.325496875	0.303736458	0.317496354	15.50729167	15.3140625	15.0109375	14.671875	14.17447917	0.026719301	0.016796291	0.014591754	0.018036169	0.018625081	0.184978219	0.080428427	0.105814655	0.143547311	0.055455911
PF	29/05/2009	0.243152604	0.265323958	0.316743229	0.298997917	0.313436979	16.853125	16.30729167	15.54114583	14.64322917	14.02083333	0.023275996	0.017919987	0.013310618	0.017482232	0.018864277	0.168549478	0.084130304	0.076126641	0.154858094	0.064167569
PF	30/05/2009	0.206663021	0.247130208	0.303604167	0.295168229	0.310923958	17.21145833	16.77916667	16.04895833	14.97760417	14.16666667	0.020448791	0.019349674	0.010824849	0.016748489	0.019316272	0.219674798	0.066340347	0.056707884	0.171134505	0.053155628
PF	31/05/2009	0.171464583	0.223475521	0.281891667	0.289655729	0.308313542	15.7796875	15.65208333	15.38541667	14.896875	14.23697917	0.019817727	0.020600156	0.007085595	0.016090922	0.0197239	0.245119277	0.091108623	0.084586925	0.142857789	0.059319388
PF	1/6/2009	0.29921875	0.292504167	0.325884375	0.304558333	0.314883333	17.6578125	17.09739583	16.2515625	15.0625	14.24322917	0.028465425	0.016989266	0.014208518	0.0202565	0.016141852	0.126673905	0.084515808	0.0836901	0.163982289	0.056796312
PF	2/6/2009	0.302174479	0.296039583	0.334308333	0.303032813	0.313823958	16.8703125	16.6703125	16.1890625	15.30989583	14.48645833	0.03039654	0.01672125	0.012665599	0.017597803	0.017146916	0.12394046	0.073230352	0.104960086	0.164900308	0.054899556
PF	3/6/2009	0.266701042	0.279579688	0.326684896	0.301102604	0.312777083	16.52916667	16.27864583	15.81770833	15.11770833	14.45572917	0.026674852	0.017974245	0.012357359	0.017198128	0.017512496	0.135768773	0.076671078	0.111071499	0.154743899	0.065015217
PF	4/6/2009	0.230948958	0.260659375	0.311382292	0.296214583	0.310643229	16.425	16.13697917	15.6609375	15.00677083	14.378125	0.022175766	0.018901631	0.010353149	0.016505223	0.017967443	0.168623495	0.068662481	0.095989362	0.145856583	0.060967911
PF	5/6/2009	0.199070313	0.243238021	0.295507813	0.291950521	0.308590625	16.92239583	16.484375	15.8390625	15.02447917	14.36875	0.018968168	0.019826683	0.007247593	0.01572326	0.018429761	0.183170254	0.046944393	0.071708114	0.14872961	0.064139379
PF	6/6/2009	0.261688021	0.267597396	0.295379688	0.292107813	0.309016667	16.24583333	16.146875	15.8171875	15.1734375	14.4640625	0.025948419	0.019862002	0.009594888	0.013213879	0.018876372	0.135467405	0.086475065	0.109562917	0.141802873	0.065888333
PF	7/6/2009	0.2914875	0.289415104	0.310670313	0.293543229	0.311457292	18.03125	17.35520833	16.37708333	15.20833333	14.46822917	0.027551554	0.017471089	0.01122591	0.011993735	0.019537187	0.108102719	0.078848502	0.110871051	0.164112371	0.064271058
PF	8/6/2009	0.313086458	0.306205729	0.346846875	0.31159375	0.322838542	17.4375	17.271875	16.77760417	15.75	14.815625	0.032153152	0.017423925	0.014019499	0.015559877	0.019577931	0.218268319	0.071829696	0.102956073	0.169931137	0.061640502
PF	9/6/2009	0.274276042	0.283470833	0.329523438	0.306182813	0.321634896	15.75572917	15.796875	15.67604167	15.37604167	14.8109375	0.027719201	0.01906879	0.012625442	0.016810424	0.017918865	0.226364457	0.10711285	0.133445862	0.117735985	0.083607946
PF	10/6/2009	0.26148125	0.275042708	0.321330729	0.301219792	0.31765	16.13958333	15.87239583	15.484375	15.03697917	14.5703125	0.025045477	0.018945376	0.012060578	0.016701725	0.018002531	0.147909331	0.068477865	0.117030373	0.120669714	0.095289729
PF	11/6/2009	0.246234896	0.267521354	0.315432813	0.298781771	0.315332292	16.98645833	16.6	15.97864583	15.16875	14.54635417	0.022381272	0.018749709	0.010958515	0.016515612	0.018114163	0.14877125	0.058759603	0.096410457	0.144802907	0.084395895
PF	12/6/2009	0.246144271	0.258311979	0.306066146	0.29643125	0.313894271	16.68489583	16.48072917	16.0234375	15.3140625	14.65416667	0.022578853	0.018010358	0.009294168	0.016098019	0.018418291	0.163049674	0.073205653	0.105664149	0.14545182	0.073921646
PF	13/06/2009	0.291121354	0.277086458	0.300764063	0.294658854	0.312686979	16.67447917	16.3796875	15.89270833	15.25729167	14.66770833	0.026549644	0.016225313	0.007702194	0.015765126	0.018596204	0.146771228	0.068366856	0.105934649	0.134377692	0.07834229
PF	14/06/2009	0.262386458	0.268645833	0.296984896	0.292845313	0.31148125	16.871875	16.5203125	15.98229167	15.284375	14.6734375	0.022633545	0.017632225	0.006443853	0.015524624	0.018825748	0.108147878	0.071485838	0.110060681	0.143060191	0.079642099
PF	15/06/2009	0.239895833	0.258655729	0.292203125	0.291407813	0.3107	17.29739583	16.91458333	16.3015625	15.45833333	14.775	0.0197303	0.018449269	0.005943092	0.015311001	0.018927775	0.096986476	0.077974392	0.119570675	0.157276719	0.073445503
PF	16/06/2009	0.227176563	0.252847396	0.290086458	0.291185417	0.310627604	18.1390625	17.625	16.825	15.73489583	14.93697917	0.018070407	0.019061134	0.005785045	0.015281682	0.01913086	0.094592568	0.079767457	0.116346908	0.172754222	0.072285838
PF	17/06/2009	0.215922917	0.247049479	0.286695313	0.290588542	0.310828125	19.1296875	18.35364583	17.3125	16.04635417	15.1734375	0.017006544	0.019378685	0.005853011	0.015196197	0.019450015	0.118848567	0.103921152	0.116719358	0.185198793	0.066863722
PF	18/06/2009	0.298965625	0.29100625	0.327286979	0.295092708	0.313042708	20.33802083	19.5765625	18.43072917	16.759375	15.60625	0.025937086	0.015034679	0.013721775	0.016435679	0.020005306	0.091601046	0.123899598	0.132217485	0.222909365	0.059158352
PF	19/06/2009	0.316163021	0.305988021	0.343708333	0.302783854	0.31565625	20.83802083	20.26041667	19.22760417	17.46927083	16.15833333	0.027992294	0.01641339	0.014889848	0.017219235	0.020496704	0.045455951	0.127753243	0.157725384	0.247620877	0.065567104
PF	20/06/2009	0.293992188	0.298022396	0.339106771	0.306549479	0.3173	20.38645833	19.85364583	18.996875	17.6640625	16.521875	0.026166699	0.019165713	0.012725262	0.017019444	0.020575633	0.081047201	0.082764443	0.134590159	0.219057943	0.06521033
PF	21/06/2009	0.327260938	0.316502604	0.3543375	0.314509375	0.318586458	21.23489583	20.54427083	19.49895833	17.96041667	16.76197917	0.029614736	0.018182793	0.014324536	0.016466154	0.021038911	0.08227793	0.115236067	0.132965258	0.221227701	0.064214758
PF	22/06/2009	0.291673438	0.301419271	0.344496875	0.314959896	0.321177083	22.1703125	21.35572917	20.14166667	18.40572917	17.11510417	0.025287092	0.020620978	0.012322629	0.015849526	0.020669215	0.10066825	0.126305036	0.141615595	0.239887149	0.066282394
PF	23/06/2009	0.294911979	0.301774479	0.344965104	0.309171528	0.326933854	22.70729167	22.08177083	20.94635417	18.92083333	17.58489583	0.025002041	0.019606875	0.012346595	0.018542873	0.019030854	0.074036539	0.11141898	0.151304549	0.339821832	0.081863668
PF	24/06/2009	0.319075521	0.313133854	0.355058854	0.3242	0.335477604	21.77604167	21.3296875	20.54583333	19.16927083	17.95416667	0.032310029	0.019203931	0.014011847	0.016491337	0.017216134	0.084031365	0.083620923	0.140144498	0.206646601	0.081383437
PF	25/06/2009	0.288919271	0.298628646	0.343189063	0.319397396	0.332785417	22.64114583	21.9390625	20.86354167	19.29270833	18.06614583	0.028689522	0.021413901	0.012318293	0.016483951	0.017839339	0.095849844	0.089317982	0.119695009	0.218013807	0.070687017
PF	26/06/2009	0.258420833	0.283117188	0.3316125	0.31605	0.331348438	21.98177083	21.63697917	20.89270833	19.52916667	18.29270833	0.02529541	0.022278444	0.010744234	0.015910311	0.018215717	0.084767925	0.087257331	0.125509667	0.219326291	0.070328573
PF	27/06/2009	0.236544792	0.27101875	0.319685938	0.312419792	0.329689583	21.77552083	21.40729167	20.65520833	19.43697917	18.35104167	0.022574033	0.022966399	0.009002853	0.015315195	0.018554375	0.082264742	0.067857741	0.125923958	0.203796744	0.066343073
PF	28/06/2009	0.203353646	0.248866146	0.298705729	0.306241667	0.326622396	20.16197917	20.17395833	19.871875	19.1796875	18.28333333	0.020768979	0.023549819	0.006979952	0.014337591	0.018935059	0.183818752	0.076925984	0.133274998	0.17368757	0.068986336
PF	29/06/2009	0.174479688	0.224622396	0.274953646	0.296443229	0.321535938	19.31458333	19.27395833	19.0203125	18.60520833	17.9640625	0.019242036	0.023534933	0.005252905	0.01329133	0.019603503	0.193119868	0.085104868	0.14714041	0.145258042	0.086436891
PF	30/06/2009	0.157654167	0.208242708	0.25790625	0.2881875	0.316241146	18.971875	18.93177083	18.66979167	18.24114583	17.6546875	0.017494576	0.022514162	0.004835016	0.012941348	0.020224529	0.197679866	0.101051958	0.166997285	0.134767072	0.100004973
PF	1/7/2009	0.149228125	0.199482813	0.247679688	0.281721354	0.311917188	18.7875	18.65	18.31145833	17.90885417	17.39947917	0.016629429	0.021279201	0.004432518	0.013382104	0.020842756	0.16524349	0.090102661	0.17617311	0.127521941	0.120204226
PF	2/7/2009	0.143351563	0.193236458	0.240467708	0.275752604	0.308089583	18.93697917	18.70677083	18.26458333	17.74010417	17.2078125	0.01637381	0.020192814	0.004054808	0.014305563	0.021366469	0.121410782	0.066069236	0.165964232	0.131419024	0.133670296
PF	3/7/2009	0.143783854	0.188692708	0.236223958	0.271291146	0.305090625	18.74322917	18.6125	18.234375	17.69895833	17.12604167	0.018720829	0.019285945	0.003728473	0.015711315	0.021894799	0.122076267	0.080995863	0.164874259	0.139869369	0.131124554
PF	4/7/2009	0.268647396	0.247433333	0.236534896	0.274054861	0.3052375	18.39010417	18.34479167	18.06666667	17.53958333	17.0546875	0.056719026	0.023506795	0.003607231	0.02258483	0.022409204	0.186624838	0.12294756	0.176389572	0.167320765	0.127172598
PF	5/7/2009	0.251175	0.247005729	0.237851042	0.273080556	0.304282813	18.584375	18.29947917	17.82447917	17.2875	16.88697917	0.043251767	0.021210926	0.002499285	0.02318738	0.022572009	0.094083127	0.076722952	0.169507847	0.152330469	0.13148506
PF	6/7/2009	0.223910417	0.235028125	0.239338542	0.271872222	0.302879688	19.0671875	18.725	18.14895833	17.36458333	16.865625	0.033810293	0.01575781	0.001940715	0.023975157	0.022806209	0.053814124	0.095421064	0.176798177	0.181505248	0.125293348
PF	7/7/2009	0.199109896	0.223497396	0.239915104	0.271146528	0.302250521	19.3515625	19.04322917	18.4546875	17.53472222	16.9671875	0.026725619	0.013597248	0.001968648	0.025225235	0.023016838	0.062363131	0.107990158	0.184564943	0.198509104	0.11762803
PF	8/7/2009	0.247520833	0.2425125	0.240441146	0.271050694	0.302269271	19.59635417	19.26354167	18.646875	17.69097222	17.06979167	0.0449322	0.017943103	0.002158356	0.025985613	0.023313921	0.087166092	0.099788187	0.177504605	0.193993773	0.105664577
PF	9/7/2009	0.248915625	0.241820313	0.239654688	0.271257639	0.302446354	18.821875	18.734375	18.39791667	17.72847222	17.15885417	0.043151759	0.016598995	0.002106774	0.026689172	0.023549747	0.187782388	0.155434213	0.203591878	0.169593798	0.112995229
PF	10/7/2009	0.28498125	0.264634896	0.272207813	0.272304861	0.302330729	20.05833333	19.49479167	18.68489583	17.66736111	17.10520833	0.038280187	0.01842418	0.013502454	0.026617988	0.023962848	0.073764907	0.119691988	0.19290507	0.160224151	0.128294265
PF	11/7/2009	0.26700625	0.264084896	0.292634896	0.274115278	0.302539063	20.59479167	20.19270833	19.41666667	18.10694444	17.34479167	0.029846327	0.017921453	0.018186122	0.026836572	0.024448945	0.078101848	0.137464484	0.201999195	0.190661363	0.121121842
PF	12/7/2009	0.244497396	0.2508125	0.283755208	0.273527083	0.302852604	19.40625	19.28645833	18.91927083	18.14375	17.50833333	0.026948242	0.016735381	0.01509288	0.027664241	0.024561343	0.133904484	0.155028793	0.210956361	0.184010743	0.119227233
PF	13/07/2009	0.233646875	0.243445313	0.277031771	0.272059722	0.301834375	19.35833333	19.10729167	18.62604167	17.92291667	17.41822917	0.026278428	0.016246979	0.012883216	0.028440881	0.02460012	0.093915749	0.13387612	0.202481173	0.170099202	0.119927082
PF	14/07/2009	0.213017708	0.235228646	0.2705125	0.270815972	0.300880729	20.43229167	19.91927083	19.14322917	18.05069444	17.42083333	0.023808745	0.016479623	0.010084726	0.029519716	0.024708754	0.052797191	0.130604605	0.194207522	0.182242388	0.117522284
PF	15/07/2009	0.224569271	0.227504688	0.264722917	0.270686806	0.300864063	20.54583333	20.21197917	19.53072917	18.375	17.62708333	0.030289475	0.016738669	0.00779983	0.030338684	0.024864362	0.11581722	0.15334186	0.200616409	0.19432412	0.122270548
PF	16/07/2009	0.196458854	0.216757813	0.25555	0.268247222	0.300015625	19.16614583	19.20625	18.95416667	18.29444444	17.70052083	0.024015107	0.016994815	0.005877565	0.031587822	0.024960516	0.21186311	0.176913726	0.219667389	0.161151516	0.121488213
PF	17/07/2009	0.172084896	0.204576563	0.244635938	0.263638889	0.297319271	17.19895833	17.53125	17.7234375	17.72916667	17.44427083	0.021195512	0.017018769	0.004404247	0.033021142	0.025164443	0.32883521	0.249804611	0.248564127	0.111498889	0.142268877
PF	18/07/2009	0.162025	0.198754167	0.238590625	0.259415278	0.29378125	17.27083333	17.290625	17.1703125	17.10069444	16.97760417	0.020018632	0.016882511	0.00379032	0.034128151	0.025349024	0.215899081	0.18065135	0.233346315	0.094413802	0.159031663
PF	19/07/2009	0.152494792	0.192571354	0.233683854	0.256059722	0.290451563	17.06041667	17.04947917	16.91197917	16.78958333	16.671875	0.018976491	0.016612775	0.00327731	0.035078781	0.025719865	0.189379087	0.164939784	0.228671142	0.111589681	0.163733963
PF	20/07/2009	0.145660938	0.187839063	0.23	0.252958333	0.287066146	17.49270833	17.35885417	17.05833333	16.68958333	16.50833333	0.018303882	0.016557715	0.003032777	0.035544609	0.026021322	0.148834447	0.159658143	0.232057212	0.123433471	0.158033799
PF	21/07/2009	0.184734896	0.187627604	0.230048958	0.252357639	0.286149479	18.04166667	17.840625	17.3953125	16.80625	16.51197917	0.035962913	0.016390579	0.003294926	0.035722524	0.02623081	0.1035293	0.129715735	0.2104345	0.126798406	0.149935786
PF	22/07/2009	0.185242708	0.187221354	0.229330208	0.251811111	0.285410938	17.95	17.71875	17.30729167	16.79930556	16.5046875	0.035696903	0.016015282	0.003414689	0.036050433	0.026457199	0.120106772	0.116154008	0.201629107	0.142974627	0.149764415
PF	23/07/2009	0.164707292	0.187806771	0.230129688	0.250752083	0.283894792	18.721875	18.3984375	17.79583333	16.98402778	16.57395833	0.026833663	0.016039439	0.003464629	0.036450854	0.026610837	0.098368123	0.125376675	0.205633548	0.147227136	0.144178357
PF	24/07/2009	0.151091146	0.186239063	0.229069792	0.248454167	0.282277083	19.165625	18.71145833	18.02135417	17.15555556	16.70208333	0.021530849	0.01579634	0.00332757	0.036939317	0.026834251	0.049989148	0.116693015	0.196823323	0.145547007	0.138006747
PF	25/07/2009	0.140879688	0.183590104	0.227571875	0.243781944	0.279382292	19.2765625	19.05572917	18.48177083	17.49583333	16.909375	0.019613751	0.015728924	0.00322957	0.037472565	0.027017775	0.137013489	0.11714737	0.18606584	0.153475364	0.125377036
PF	26/07/2009	0.133195833	0.178944792	0.223247396	0.237866667	0.275861458	18.80572917	18.6046875	18.159375	17.47013889	16.99270833	0.019412217	0.015335767	0.003039483	0.038194651	0.027339726	0.138193681	0.107038114	0.181609836	0.129056479	0.133903134
PF	27/07/2009	0.130260417	0.176973438	0.221195313	0.232415278	0.272323958	19.12708333	18.778125	18.21354167	17.45486111	16.98645833	0.019729223	0.01503008	0.003119081	0.038689402	0.027581119	0.088121963	0.102028401	0.181727301	0.124328831	0.139356418
PF	28/07/2009	0.127778125	0.175828646	0.220514063	0.227343056	0.269158854	19.35989583	19.15260417	18.59270833	17.66805556	17.08697917	0.020315986	0.014901447	0.003303164	0.039409714	0.027899335	0.107274388	0.097057307	0.174574756	0.139880143	0.135796409
PF	29/07/2009	0.119879688	0.169102083	0.214808333	0.2203625	0.265492188	17.584375	17.68489583	17.621875	17.40972222	17.05989583	0.020241741	0.014476099	0.003306591	0.039679355	0.0280891	0.166418	0.1106731	0.19189581	0.138435022	0.139101508
PF	30/07/2009	0.120753125	0.169332813	0.214516146	0.2159	0.262688542	18.21822917	18.0859375	17.71770833	17.20208333	16.86302083	0.020694288	0.01441378	0.003534093	0.03992464	0.028175614	0.132504408	0.111438456	0.192747744	0.137331547	0.146941167
PF	31/07/2009	0.1175125	0.166027083	0.211444271	0.211329861	0.259947396	17.37447917	17.35260417	17.17604167	16.95902778	16.73020833	0.020593637	0.014117016	0.003499867	0.040107908	0.028317018	0.152115139	0.105314423	0.192112442	0.140112664	0.151156565
PF	1/8/2009	0.118767188	0.167200521	0.211919271	0.206524306	0.25625	18.30364583	18.096875	17.63020833	16.98333333	16.64635417	0.021192063	0.014176782	0.003718233	0.040480833	0.02823687	0.120113923	0.098808366	0.188595373	0.142719738	0.159608296
PF	2/8/2009	0.114936979	0.163591146	0.208546875	0.201052778	0.252972917	17.509375	17.34791667	17.084375	16.81736111	16.5953125	0.021146572	0.013881738	0.003738295	0.040470032	0.028138538	0.11114637	0.116725556	0.205618597	0.140324181	0.15484408
PF	3/8/2009	0.168025521	0.173848958	0.215867188	0.198410417	0.25056875	19.71145833	19.1296875	18.23645833	17.11875	16.6359375	0.025693017	0.014397854	0.003409172	0.040254416	0.027705219	0.075348822	0.057906268	0.157183554	0.146150449	0.145424464
PF	4/8/2009	0.1574375	0.176855729	0.218126563	0.199552778	0.251627083	19.91927083	19.5453125	18.8078125	17.6625	16.996875	0.021873767	0.014326659	0.003625877	0.040332425	0.027613047	0.088189147	0.062583133	0.152098494	0.171104121	0.139294114
PF	5/8/2009	0.136560938	0.1716	0.214599479	0.197833333	0.251755729	18.11510417	18.228125	18.10364583	17.65208333	17.1578125	0.020718622	0.014312734	0.003478316	0.040413274	0.027514383	0.174893269	0.08585381	0.169287926	0.155293368	0.146364052
PF	6/8/2009	0.128176042	0.168899479	0.211644792	0.194460417	0.249863542	17.84322917	17.76458333	17.52291667	17.24097222	16.940625	0.021012388	0.014420046	0.003527384	0.040576939	0.027214832	0.125318965	0.056230707	0.165468786	0.1522418	0.158009766
PF	7/8/2009	0.1773375	0.172695313	0.214148438	0.193605556	0.249129688	19.47708333	18.959375	18.19427083	17.32847222	16.88229167	0.03873588	0.014424514	0.003866329	0.040557355	0.026975714	0.136010982	0.039257615	0.148132606	0.165666851	0.157771527
PF	8/8/2009	0.200869271	0.180993229	0.220502083	0.195965278	0.250757813	22.10677083	21.13854167	19.75	18.05069444	17.22083333	0.047106411	0.014740522	0.004506233	0.040495901	0.026962022	0.250617546	0.15618633	0.125758693	0.177456035	0.149901106
PF	9/8/2009	0.209233854	0.203473438	0.232188542	0.198551389	0.253465104	21.83125	21.4625	20.5796875	19.00277778	17.9	0.043702449	0.014097175	0.009403044	0.040419394	0.026868116	0.159473689	0.054293388	0.114757995	0.186821044	0.154511158
PF	10/8/2009	0.266281771	0.264609896	0.273744271	0.198699306	0.255464063	20.9296875	20.63802083	20.02604167	19.00625	18.1546875	0.046395016	0.028031593	0.029721797	0.040134585	0.026894677	0.164753286	0.048092785	0.13256206	0.167398567	0.153697614
PF	11/8/2009	0.233401042	0.251309375	0.269823438	0.198347917	0.255559896	20.56458333	20.34635417	19.81979167	18.95555556	18.203125	0.041830387	0.026657915	0.025692432	0.040311122	0.02678825	0.20115228	0.093793875	0.155680676	0.185336021	0.161845414
PF	12/8/2009	0.220950521	0.242458333	0.263342188	0.197955556	0.255677083	20.83125	20.44739583	19.80104167	18.89930556	18.20416667	0.038683691	0.02514913	0.022849706	0.040510031	0.026764566	0.225441632	0.132809777	0.186504882	0.20658059	0.173720105
PF	13/08/2009	0.209845313	0.237740104	0.260178125	0.198792361	0.256294271	21.87552083	21.38802083	20.51927083	19.21458333	18.36145833	0.038070185	0.023700568	0.020715484	0.040692088	0.026780587	0.241466594	0.165740428	0.206807564	0.225991258	0.183389551
PF	14/08/2009	0.19013125	0.227342708	0.254085417	0.199172917	0.257139063	22.12604167	21.621875	20.778125	19.50625	18.61614583	0.037024942	0.023593283	0.018393456	0.041040182	0.02669702	0.213672047	0.141345889	0.199696855	0.246875733	0.189242243
PF	15/08/2009	0.186536979	0.218379688	0.249455208	0.199469444	0.257890104	21.62760417	21.39479167	20.809375	19.73402778	18.84947917	0.034362425	0.023714132	0.016912577	0.041155055	0.026571526	0.172590839	0.064012373	0.166331042	0.234786932	0.188654576
PF	16/08/2009	0.203432813	0.215577083	0.247508854	0.199544444	0.258415104	21.625	21.35104167	20.7171875	19.70069444	18.90520833	0.037015981	0.023044362	0.016019795	0.041149801	0.026493493	0.181618798	0.07731057	0.153016011	0.209007013	0.182883958
PF	17/08/2009	0.190617708	0.208913021	0.242554688	0.198552083	0.258026042	20.325	20.31510417	20.03697917	19.50277778	18.85520833	0.037621529	0.022201438	0.014958297	0.041318694	0.026410122	0.186550451	0.054634564	0.150188864	0.208476802	0.183352074
PF	18/08/2009	0.174905208	0.202183333	0.236738021	0.196515278	0.256475521	19.31458333	19.365625	19.22552083	19.01875	18.5859375	0.037750266	0.021883925	0.013891009	0.041664068	0.026266675	0.223755561	0.092755138	0.172162796	0.200401074	0.183355773
PF	19/08/2009	0.216827604	0.212561979	0.235096354	0.195227083	0.255096875	19.41875	19.35989583	19.07864583	18.72708333	18.31458333	0.042625482	0.017456585	0.013015347	0.041765733	0.026144374	0.203327001	0.074464596	0.167746879	0.20577597	0.18797971
