ApsimVersion = 7.5
Title	Date	sw_5	sw_10	sw_15	sw_35	sw_75	st_5	st_10	st_15	st_35	st_75
()	(dd/mm/yyyy)	(mm)	(mm)	(mm)	(mm)	(mm)	(°C)	(°C)	(°C)	(°C)	(°C)
P	9/6/2009	0.258078125	0.27475	0.280583333	0.306979167	0.290010417	18.125	18.17916667	17.684375	17.646875	17.10520833
P	10/6/2009	0.249885417	0.269854167	0.277223958	0.302895833	0.284734375	19.05625	18.80104167	17.9515625	17.43125	16.78385417
P	11/6/2009	0.242973958	0.26709375	0.276520833	0.301984375	0.282515625	20.28802083	19.87447917	18.74322917	17.72604167	16.8390625
P	12/6/2009	0.250192708	0.26821875	0.275817708	0.301786458	0.281536458	20.04895833	19.98802083	19.1265625	18.12291667	17.07708333
P	13/06/2009	0.281260417	0.29084375	0.28140625	0.301432292	0.281380208	19.5484375	19.2796875	18.41979167	17.85833333	17.075
P	14/06/2009	0.258015625	0.276692708	0.280046875	0.302192708	0.281583333	20.87395833	20.4046875	19.21145833	18.07083333	17.10416667
P	15/06/2009	0.243755208	0.268744792	0.277729167	0.30240625	0.281807292	20.6828125	20.46145833	19.51979167	18.51197917	17.4109375
P	16/06/2009	0.237994792	0.264895833	0.276447917	0.301822917	0.281333333	21.45520833	21.1078125	19.98802083	18.75208333	17.603125
P	17/06/2009	0.242755208	0.267333333	0.277453125	0.302203125	0.281088542	24.0578125	23	21.13333333	19.16458333	17.86770833
P	18/06/2009	0.285609375	0.30090625	0.29734375	0.3179375	0.293609375	24.290625	23.75364583	22.36302083	20.39947917	18.69791667
P	19/06/2009	0.301385417	0.307755208	0.302291667	0.321682292	0.298854167	24.40833333	24.1171875	22.92135417	21.06875	19.34947917
P	20/06/2009	0.289942708	0.296354167	0.29584375	0.319322917	0.297932292	24.73177083	24.028125	22.615625	21.0015625	19.59114583
P	21/06/2009	0.316796875	0.316869792	0.306557292	0.324505208	0.30090625	25.19947917	24.71927083	23.43385417	21.66302083	20.00677083
P	22/06/2009	0.297026042	0.297973958	0.299463542	0.323583333	0.30084375	27.42604167	26.43802083	24.56822917	22.1734375	20.4140625
P	23/06/2009	0.299302083	0.30275	0.302302083	0.328651042	0.304671875	27.63489583	27.234375	25.85416667	23.3984375	21.271875
P	24/06/2009	0.310546875	0.308489583	0.3016875	0.3288125	0.308161458	25.77760417	25.40729167	24.40052083	23.18697917	21.66197917
P	25/06/2009	0.289036458	0.287921875	0.293536458	0.323546875	0.301880208	27.234375	26.61770833	25.18385417	23.27604167	21.63645833
P	26/06/2009	0.264114583	0.267369792	0.283677083	0.319255208	0.298375	25.853125	25.77291667	24.921875	23.55052083	21.91614583
P	27/06/2009	0.24840625	0.251864583	0.272791667	0.312854167	0.294567708	25.01458333	24.9296875	24.14322917	23.14427083	21.81302083
P	28/06/2009	0.228625	0.232114583	0.254932292	0.304239583	0.28978125	23.60572917	23.66822917	23.0671875	22.50520833	21.4796875
P	29/06/2009	0.212390625	0.215880208	0.235984375	0.295114583	0.284786458	23.50052083	23.3890625	22.62552083	21.98385417	21.0703125
P	30/06/2009	0.197645833	0.203541667	0.221640625	0.28709375	0.280963542	22.921875	22.94166667	22.3203125	21.75677083	20.8328125
P	1/7/2009	0.187916667	0.1956875	0.211984375	0.279036458	0.277135417	22.66458333	22.5953125	21.88489583	21.371875	20.57291667
P	2/7/2009	0.181713542	0.190489583	0.204895833	0.271260417	0.273348958	23.32708333	23.05572917	22.10416667	21.2671875	20.39270833
P	3/7/2009	0.173057292	0.184458333	0.19846875	0.2643125	0.270677083	22.55729167	22.64791667	22.03958333	21.38385417	20.42760417
P	4/7/2009	0.197802083	0.180151042	0.194348958	0.262729167	0.269296875	20.1484375	20.64114583	20.58072917	20.80572917	20.21041667
