ApsimVersion = 7.4
Title	Date	sw_5	sw_10	sw_15	sw_35	sw_75	st_5	st_10	st_15	st_35	st_75	sw_5Error	sw_10Error	sw_15Error	sw_35Error	sw_75Error	st_5Error	st_10Error	st_15Error	st_35Error	st_75Error
()	(dd/mm/yyyy)	(mm)	(mm)	(mm)	(mm)	(mm)	(°C)	(°C)	(°C)	(°C)	(°C)	(mm)	(mm)	(mm)	(mm)	(mm)	(°C)	(°C)	(°C)	(°C)	(°C)
P	3/4/2009	0.20665625	0.230233333	0.230866667	0.269927083	0.251110417	6.685416667	6.170833333	5.995833333	5.9125	5.827083333	0.022749013	0.025176076	0.014459757	0.0251748	0.037541454	0.267476526	0.161212851	0.177837447	0.2252699	0.336880003
P	4/4/2009	0.203983333	0.23008125	0.232077083	0.270972917	0.251295833	7.466666667	7.166666667	7.054166667	6.570833333	6.147916667	0.022445722	0.025834804	0.014983922	0.025699502	0.03762412	0.300404819	0.149652375	0.194141629	0.184670001	0.33577879
P	5/4/2009	0.263279167	0.261575	0.258652083	0.282697917	0.256472917	4.110416667	4.847916667	5.88125	6.560416667	6.38125	0.025796149	0.022924026	0.016717447	0.029405459	0.039760782	0.264057877	0.170829099	0.247309013	0.24854612	0.333721562
P	6/4/2009	0.2706625	0.269477083	0.272495833	0.290777083	0.268210417	3.339583333	3.54375	4.23125	5.341666667	5.789583333	0.026110261	0.024317059	0.019714583	0.028490185	0.040594462	0.373691777	0.211349692	0.231849823	0.325871339	0.333548108
P	7/4/2009	0.252370833	0.260089583	0.260808333	0.28261875	0.264114583	4.8875	4.579166667	4.660416667	5.089583333	5.372916667	0.023297498	0.024561322	0.018864633	0.02507187	0.039634321	0.262764417	0.165499385	0.193451084	0.286711378	0.335951093
P	8/4/2009	0.242345833	0.254739583	0.254116667	0.27969375	0.260529167	6.4375	5.995833333	5.83125	5.602083333	5.525	0.022834447	0.025277341	0.01786548	0.024635065	0.038538535	0.239900153	0.162962305	0.157099542	0.219542216	0.318852108
P	9/4/2009	0.231045833	0.248454167	0.2487875	0.279254167	0.259358333	6.445833333	6.29375	6.40625	6.220833333	5.93125	0.022091899	0.025232276	0.01692152	0.024952447	0.038448647	0.171880261	0.101057774	0.140368851	0.175280859	0.314987783
P	10/4/2009	0.226897917	0.246445833	0.246470833	0.278210417	0.257770833	8.052083333	7.44375	7.064583333	6.527083333	6.195833333	0.023081912	0.02588196	0.016488737	0.025342731	0.038153879	0.167476332	0.092068249	0.125202382	0.15371085	0.319821637
P	11/4/2009	0.22111875	0.2438	0.244925	0.278160417	0.257447917	8.870833333	8.264583333	7.81875	7.079166667	6.589583333	0.023937663	0.026634438	0.016460266	0.025844276	0.038259833	0.178292441	0.102422905	0.084119555	0.118561009	0.321965445
P	12/4/2009	0.213145833	0.239989583	0.243147917	0.278814583	0.25748125	8.59375	8.379166667	8.31875	7.7125	7.072916667	0.024033774	0.027035175	0.016856233	0.02649135	0.038513588	0.229970182	0.137878268	0.130852573	0.122875464	0.322593925
P	13/04/2009	0.21576875	0.23650625	0.239822917	0.2777125	0.257297917	7.414583333	7.525	7.8375	7.741666667	7.302083333	0.024045218	0.02680291	0.016653218	0.02700504	0.038980464	0.178580274	0.067099291	0.16117695	0.176809429	0.312941817
P	14/04/2009	0.2279	0.241429167	0.240414583	0.275847917	0.256095833	8.727083333	8.070833333	7.7125	7.36875	7.152083333	0.024987253	0.026694068	0.016171466	0.026589656	0.038996074	0.225318062	0.026679684	0.126083269	0.182871103	0.302925072
P	15/04/2009	0.222979167	0.243208333	0.243447917	0.27741875	0.256277083	10.43125	9.71875	9.133333333	8.104166667	7.458333333	0.025600404	0.027515466	0.016854405	0.026808583	0.038902746	0.236177483	0.124088109	0.108493471	0.099797248	0.318906552
P	16/04/2009	0.211925	0.23962	0.243925	0.2794	0.257405	8.785	9.3	9.775	8.925	7.93	0.025099797	0.027607501	0.017503408	0.027423043	0.038956391	0.213131415	0.140949163	0.168201268	0.073200638	0.329089653
P	12/5/2009	0.1690625	0.187466667	0.227291667	0.299595833	?	18.375	16.55833333	15.875	14.42916667	?	?	?	?	?	?	?	?	?	?	?
P	13/05/2009	0.240277083	0.219099479	0.228642188	0.289216667	0.267288889	16.29583333	15.675	15.30260417	14.37447917	13.23680556	0.036058907	0.027131803	0.016621224	0.032970146	0.060603626	0.175499453	0.170211861	0.102833043	0.093058309	0.309041822
P	14/05/2009	0.22531875	0.222417188	0.228477604	0.288295833	0.267492361	15.19861111	14.715625	14.63958333	14.21875	13.31041667	0.031499548	0.027643723	0.014905953	0.032577059	0.060593326	0.416417171	0.234991473	0.149022665	0.079907897	0.290764975
P	15/05/2009	0.239665972	0.240776563	0.245578646	0.292252083	0.268695833	14.74305556	14.59166667	14.709375	14.271875	13.30833333	0.034668105	0.026298541	0.015969031	0.033737339	0.061214482	0.157013566	0.166781644	0.116286272	0.076629199	0.302743531
P	16/05/2009	0.260072917	0.269260938	0.277795833	0.298910417	0.273472222	13.63472222	13.4265625	13.70677083	13.77239583	13.13402778	0.03202917	0.027603343	0.019861883	0.032072319	0.062701962	0.544201246	0.289485114	0.195480946	0.102984174	0.257627658
P	17/05/2009	0.237867361	0.251363021	0.261948958	0.294459896	0.270999306	10.72638889	11.20677083	12.11458333	12.9921875	12.70416667	0.030303153	0.02721342	0.017952388	0.030224401	0.059858894	0.328659361	0.211770902	0.201543882	0.14070953	0.225587582
P	18/05/2009	0.244072917	0.254051563	0.259281771	0.290717188	0.267747222	13.57083333	12.75885417	12.38645833	12.34375	12.09861111	0.032812515	0.028113929	0.018187639	0.029681733	0.058699023	0.230341057	0.226182232	0.127312237	0.131417992	0.165885031
P	19/05/2009	0.228468056	0.249147396	0.258165104	0.291739063	0.267158333	17.71944444	16.21458333	14.975	13.38541667	12.36458333	0.032381048	0.030137211	0.019239506	0.030138873	0.058044342	0.299146	0.268096481	0.155909351	0.060745037	0.253039966
P	20/05/2009	0.199970313	0.233590625	0.251757292	0.293847396	0.270211458	19.38385417	18.20260417	16.94739583	14.84114583	13.55677083	0.021519466	0.031322853	0.020714582	0.031337935	0.041278528	0.392890537	0.285835023	0.184496341	0.126058524	0.390276581
P	21/05/2009	0.178608333	0.213435938	0.238977083	0.293077604	0.271141667	19.80572917	18.8328125	17.7640625	15.78177083	14.38645833	0.018728018	0.029638766	0.021392958	0.032715128	0.041868725	0.471489967	0.338043303	0.2088126	0.148841434	0.422098706
P	22/05/2009	0.164232292	0.19831875	0.225420313	0.290584375	0.271477083	19.49739583	18.66354167	17.82604167	16.21197917	14.921875	0.015894961	0.028163163	0.02072633	0.03352355	0.042393732	0.482425794	0.335279151	0.219916697	0.15016478	0.423168456
P	23/05/2009	0.157311979	0.187830729	0.21630625	0.288234375	0.271370833	20.509375	19.50989583	18.4796875	16.653125	15.3203125	0.01407495	0.025183464	0.020495692	0.033765105	0.042624562	0.53402631	0.3537941	0.238029951	0.161907976	0.424103233
P	24/05/2009	0.149278646	0.178711458	0.208319792	0.285266667	0.271007292	20.70729167	19.88958333	19.01458333	17.22760417	15.809375	0.012737117	0.023741907	0.020935954	0.033973906	0.042793414	0.449218473	0.321341364	0.218011319	0.1866229	0.433519007
P	25/05/2009	0.138939583	0.167875	0.197559375	0.279289063	0.269845313	19.18020833	18.78020833	18.42864583	17.29322917	16.08645833	0.011849001	0.022695537	0.020571756	0.033868604	0.042927421	0.329443998	0.208868237	0.159642284	0.155640884	0.422163824
P	26/05/2009	0.184023438	0.197403125	0.219580729	0.292692708	0.281164583	16.946875	16.96197917	17.24166667	16.92083333	16.05833333	0.017644632	0.022584166	0.021059209	0.034784862	0.041174682	0.247033177	0.065657372	0.095041262	0.112744077	0.38234228
P	27/05/2009	0.282256771	0.288319792	0.305696875	0.325252083	0.303784375	16.09114583	15.99166667	16.27708333	16.3140625	15.80520833	0.025015412	0.026459556	0.027138309	0.035581205	0.044826265	0.23085924	0.042141393	0.070130294	0.10015676	0.334079568
P	28/05/2009	0.257622917	0.271822396	0.283644271	0.313539583	0.293541667	15.87760417	15.59010417	15.70052083	15.75208333	15.39270833	0.021663327	0.027565764	0.023486442	0.031549469	0.044125405	0.266997916	0.085583234	0.091880964	0.111628569	0.32428864
P	29/05/2009	0.241041146	0.262481771	0.273629688	0.309609896	0.287933333	17.79322917	17.03125	16.5484375	15.81197917	15.2390625	0.02048512	0.027885971	0.022086661	0.031325843	0.042996141	0.35745752	0.14933543	0.14454384	0.104742765	0.330003305
P	30/05/2009	0.216953125	0.248107813	0.264348958	0.307553125	0.285161979	18.48645833	17.75729167	17.27083333	16.29375	15.4734375	0.018913891	0.028370873	0.022031552	0.031671089	0.042720244	0.336729122	0.14220308	0.147109987	0.128591349	0.359649528
P	31/05/2009	0.191919792	0.227703646	0.251051042	0.304111458	0.282971875	17.47864583	16.93958333	16.81302083	16.34947917	15.646875	0.017138687	0.027337811	0.021804245	0.032024474	0.042802305	0.25181973	0.068136998	0.095713901	0.11646925	0.358105649
P	1/6/2009	0.281147396	0.282610417	0.288786979	0.310172917	0.283240104	18.59583333	18.003125	17.603125	16.6234375	15.75833333	0.024561028	0.022772925	0.021696746	0.029746207	0.042590405	0.247129059	0.087592957	0.113875656	0.120150053	0.363190793
P	2/6/2009	0.286440625	0.289311458	0.296053646	0.313477604	0.285173438	17.63541667	17.3515625	17.32916667	16.76822917	15.9703125	0.025064658	0.026865624	0.025200135	0.032338763	0.042464265	0.263853707	0.072675071	0.08396893	0.109109715	0.357025203
P	3/6/2009	0.2610875	0.2761375	0.285384375	0.311986979	0.284875521	17.68333333	17.17760417	17.0078125	16.5390625	15.9265625	0.021445146	0.027551476	0.023153156	0.032611322	0.042602599	0.346462363	0.095951674	0.112697149	0.108114011	0.341660712
P	4/6/2009	0.233686979	0.259926042	0.272495833	0.308077604	0.282954167	17.82239583	17.31354167	17.08541667	16.5375	15.89635417	0.019251568	0.027666639	0.022107455	0.032312105	0.042639365	0.358358945	0.168888189	0.146888544	0.121828992	0.350990017
P	5/6/2009	0.212796354	0.245455208	0.263075521	0.305080729	0.281322396	18.509375	17.83020833	17.43177083	16.67916667	15.965625	0.018407645	0.027895737	0.022103952	0.032306285	0.042477259	0.355681503	0.173523242	0.16696669	0.133260071	0.362332836
P	6/6/2009	0.253305208	0.266358854	0.278448958	0.310753646	0.284269271	17.23072917	17.06822917	17.21614583	16.85677083	16.13958333	0.022740458	0.025445475	0.023665002	0.03662042	0.045272741	0.245026299	0.091518089	0.117741745	0.138230318	0.375766963
P	7/6/2009	0.280885938	0.2860125	0.294596875	0.314408333	0.286373958	19.28958333	18.43072917	17.82395833	16.82760417	16.10520833	0.025063848	0.027321939	0.024439384	0.035503838	0.045752944	0.293492549	0.112359657	0.154322603	0.120375615	0.362700994
P	8/6/2009	0.296811979	0.30029375	0.315076563	0.330053125	0.298779167	18.23854167	18.02135417	18.059375	17.4	16.49166667	0.025858532	0.027238874	0.026197835	0.036337037	0.047575631	0.254690518	0.05387458	0.08784036	0.133755841	0.377196499
P	9/6/2009	0.266834896	0.278442188	0.290209375	0.320123958	0.294948438	16.7375	16.59479167	16.8453125	16.88125	16.4	0.021494727	0.027553494	0.022543488	0.032714739	0.04577802	0.198473267	0.051752421	0.071090093	0.116520866	0.353683289
P	10/6/2009	0.255345833	0.271367188	0.280903646	0.314897917	0.290057292	17.30520833	16.83697917	16.7765625	16.56510417	16.13958333	0.021184718	0.028144402	0.022095269	0.032411558	0.044814175	0.232190436	0.087153642	0.103781841	0.114597142	0.340182455
P	11/6/2009	0.243808854	0.26448125	0.275470833	0.31240625	0.287343229	18.15260417	17.596875	17.35520833	16.76145833	16.1546875	0.020763934	0.028770995	0.022250512	0.032541467	0.044364552	0.231377241	0.074635011	0.118958455	0.124403961	0.353842146
P	12/6/2009	0.240442188	0.256639063	0.269028125	0.310211979	0.285566667	17.77604167	17.45052083	17.41197917	16.9359375	16.30052083	0.021298725	0.028382043	0.022741992	0.032836814	0.044241415	0.181876511	0.069234274	0.100495643	0.120825476	0.355170529
P	13/06/2009	0.278714583	0.276440625	0.272989063	0.30831875	0.283870833	17.78645833	17.29583333	17.184375	16.82552083	16.2953125	0.027086793	0.029692829	0.027251706	0.033081523	0.044125252	0.215405148	0.066818404	0.096395918	0.108870779	0.341333441
P	14/06/2009	0.259028125	0.269619792	0.270463021	0.307102604	0.282776042	18.1484375	17.61927083	17.44166667	16.90833333	16.32447917	0.023183962	0.029928394	0.025800181	0.033087239	0.043917042	0.264087154	0.113126391	0.123612086	0.11325301	0.348110366
P	15/06/2009	0.243329688	0.260426563	0.266821354	0.306476042	0.282238021	18.35885417	17.89479167	17.74375	17.15208333	16.4734375	0.021848154	0.030249608	0.024887075	0.033092525	0.04385134	0.192546619	0.086211159	0.103912885	0.115222334	0.355026912
P	16/06/2009	0.235226563	0.254160938	0.2647625	0.306570833	0.282133854	19.15416667	18.5484375	18.2171875	17.41145833	16.6546875	0.02172815	0.030673049	0.024511678	0.033138754	0.043767668	0.178018365	0.0849512	0.107088788	0.116049646	0.350148132
P	17/06/2009	0.229478125	0.249831771	0.262615104	0.306520313	0.2821125	20.79739583	19.73020833	18.95989583	17.75260417	16.88645833	0.021346201	0.031107903	0.02446961	0.033266227	0.04379064	0.266238229	0.145814731	0.1687015	0.125869013	0.353555948
P	18/06/2009	0.286681771	0.289600521	0.297835417	0.319029167	0.284364583	21.9140625	20.98489583	20.22395833	18.64739583	17.4484375	0.025628199	0.028330194	0.026104738	0.035012671	0.043553711	0.253163399	0.140246082	0.172186166	0.181063072	0.394707257
P	19/06/2009	0.300603125	0.303934375	0.312826042	0.330372917	0.293949479	22.390625	21.70729167	21.11197917	19.46354167	18.10208333	0.027214261	0.029938044	0.02675396	0.036662342	0.046144475	0.191705348	0.143957429	0.171352056	0.1971834	0.415968165
P	20/06/2009	0.284122396	0.295382292	0.302821354	0.327638021	0.296216146	22.1515625	21.36458333	20.828125	19.59375	18.47708333	0.023599837	0.030860437	0.025618723	0.035453994	0.046258662	0.247635483	0.180958418	0.188765981	0.179477282	0.404819418
P	21/06/2009	0.306398438	0.311276563	0.316311979	0.334345313	0.299814583	22.83333333	22.01197917	21.409375	19.99895833	18.77395833	0.025697478	0.030080631	0.026729917	0.038803875	0.047921341	0.229007205	0.168297952	0.194099707	0.205680154	0.414220685
P	22/06/2009	0.284309375	0.298913021	0.304686979	0.331160417	0.300777604	24.2390625	23.16510417	22.25572917	20.49583333	19.16666667	0.023104069	0.031481897	0.025373973	0.036465335	0.047379713	0.287443854	0.23228213	0.257451698	0.234930668	0.429319181
P	23/06/2009	0.283539583	0.299058854	0.307995833	0.337861458	0.307098611	24.7375	23.98072917	23.29635417	21.3875	19.58055556	0.02405996	0.030784002	0.026114892	0.037449945	0.065184766	0.262137371	0.185009257	0.260531051	0.304783194	0.57465561
P	24/06/2009	0.297657813	0.307168229	0.316509375	0.340624479	0.312159722	23.5046875	22.85729167	22.534375	21.4375	19.94722222	0.025974628	0.031222042	0.027078225	0.037294667	0.067002152	0.205430074	0.161254351	0.200531881	0.235906263	0.544509545
P	25/06/2009	0.275805208	0.294011458	0.301403125	0.333954167	0.304599306	24.64479167	23.725	23.0203125	21.50572917	20	0.023777775	0.031510399	0.025354723	0.036708362	0.065830392	0.257739713	0.197896563	0.25072432	0.244722028	0.511518086
P	26/06/2009	0.251317188	0.277286979	0.290353646	0.330795833	0.302424479	23.62083333	23.18229167	22.95208333	21.77604167	20.51614583	0.022207357	0.030659058	0.025437074	0.037185937	0.046549695	0.221226066	0.157597201	0.211026002	0.248063244	0.447094186
P	27/06/2009	0.235946354	0.263924479	0.281396354	0.327026563	0.299929688	23.16666667	22.696875	22.50625	21.57760417	20.5234375	0.021277822	0.030920256	0.025569633	0.037268519	0.046518067	0.21671841	0.143474222	0.189279748	0.212425734	0.429516591
P	28/06/2009	0.212645313	0.243207813	0.266045833	0.321273438	0.295057639	21.553125	21.36510417	21.559375	21.17760417	20.11597222	0.019044052	0.030357792	0.025437509	0.037048135	0.065340254	0.288506566	0.173126494	0.179074791	0.180063516	0.427447902
P	29/06/2009	0.191464583	0.222285417	0.247231771	0.313145313	0.290054167	21.04375	20.68177083	20.78072917	20.57239583	19.74652778	0.017023495	0.029374416	0.024281357	0.036079783	0.064492896	0.306050341	0.192552255	0.197326193	0.167582931	0.379235978
P	30/06/2009	0.176813542	0.205909375	0.232053125	0.305920833	0.285368056	20.73385417	20.42864583	20.5328125	20.278125	19.45972222	0.015456669	0.027680632	0.023166926	0.035090529	0.063328835	0.301701597	0.192304146	0.205403663	0.182790983	0.362592448
P	1/7/2009	0.169051563	0.195951563	0.222579688	0.29961875	0.283511979	20.5734375	20.23697917	20.22083333	19.95260417	19.48385417	0.014342867	0.026056662	0.022343604	0.034136284	0.044096045	0.35062091	0.286052585	0.228428419	0.17895129	0.370653217
P	2/7/2009	0.163460417	0.188363021	0.215226563	0.293511458	0.280285938	20.84479167	20.34479167	20.25052083	19.8375	19.32291667	0.013857995	0.025179994	0.021790085	0.033183687	0.043360118	0.304642536	0.210355636	0.216944225	0.185995118	0.374696057
P	3/7/2009	0.157656771	0.182089583	0.209619792	0.288771875	0.277929688	20.32239583	20.04375	20.16354167	19.82708333	19.28229167	0.013482346	0.024347562	0.021258485	0.032385458	0.042996783	0.234268301	0.152612758	0.17506096	0.17759933	0.375741454
P	4/7/2009	0.256244792	0.223198438	0.2188125	0.287642188	0.276923438	19.225	19.17239583	19.5421875	19.56354167	19.14947917	0.023496974	0.019776411	0.017605856	0.032104879	0.043033641	0.141766203	0.102088205	0.119352683	0.140820338	0.356449318
P	5/7/2009	0.256819792	0.231527083	0.2209625	0.285701042	0.275148438	20.00208333	19.428125	19.3265625	19.11822917	18.83020833	0.022951619	0.02296111	0.017439718	0.031109044	0.042626067	0.270127285	0.157514559	0.148347317	0.114439224	0.322652782
P	6/7/2009	0.236302083	0.225332813	0.219759896	0.284213542	0.273555208	20.721875	20.1265625	19.93333333	19.35833333	18.83333333	0.020859113	0.023022595	0.017282254	0.030176903	0.041843238	0.283305886	0.179415555	0.190000685	0.146829435	0.341655022
P	7/7/2009	0.217341146	0.216536979	0.217433333	0.282711458	0.272920313	20.90625	20.42239583	20.284375	19.63802083	18.9953125	0.0191476	0.022913803	0.017336619	0.029160582	0.041260859	0.255454105	0.178797615	0.197727431	0.165080067	0.359420161
P	8/7/2009	0.248830729	0.225521875	0.219472396	0.282026563	0.272615104	20.9546875	20.4796875	20.35208333	19.76145833	19.11822917	0.02517904	0.021335804	0.016962759	0.028652029	0.040913159	0.224628962	0.148293668	0.174621366	0.15843952	0.365131904
P	9/7/2009	0.252566146	0.226371875	0.218380729	0.281419271	0.272275	19.65989583	19.53229167	19.8296875	19.68802083	19.15364583	0.026173008	0.022615059	0.017154814	0.028154994	0.04063482	0.109918869	0.101388294	0.090160347	0.121378008	0.349258655
P	10/7/2009	0.281084896	0.265333333	0.242415625	0.283805729	0.271477604	21.36458333	20.58854167	20.196875	19.53958333	19.00989583	0.024832409	0.023782639	0.018751514	0.027137331	0.040180822	0.258765599	0.200414609	0.165456763	0.108213074	0.328352958
P	11/7/2009	0.266729688	0.273723958	0.258453125	0.2880375	0.272392188	22.12760417	21.52916667	21.17552083	20.15885417	19.30572917	0.022100447	0.026740274	0.020573233	0.026940397	0.039356673	0.218194359	0.176260342	0.190755638	0.165866951	0.350680736
P	12/7/2009	0.246403646	0.257822917	0.250138542	0.287903646	0.273055729	20.6671875	20.46979167	20.57083333	20.18802083	19.50364583	0.020629767	0.0258067	0.020310224	0.026846172	0.03893068	0.210898059	0.205271775	0.16706333	0.141125332	0.348846245
P	13/07/2009	0.239558854	0.249960938	0.244608854	0.286354167	0.272386979	20.88072917	20.42916667	20.31770833	19.9265625	19.38177083	0.020345063	0.025613916	0.020101161	0.026373896	0.038625151	0.227500851	0.220247848	0.18126297	0.127785444	0.330904099
P	14/07/2009	0.225503646	0.241057292	0.239421354	0.284989063	0.271684375	21.72083333	21.1203125	20.84427083	20.11927083	19.42447917	0.019684574	0.025648091	0.020284043	0.025783412	0.038402426	0.209964104	0.206609841	0.178868403	0.145008518	0.343562001
P	15/07/2009	0.222639583	0.233594792	0.234788542	0.284330729	0.271807292	21.86927083	21.39895833	21.20625	20.42916667	19.63020833	0.018759715	0.024813125	0.020056737	0.025485281	0.038337835	0.275129356	0.230497242	0.21204506	0.157690123	0.352849368
P	16/07/2009	0.209429167	0.221445833	0.226942708	0.281470833	0.271059375	20.27708333	20.22135417	20.50572917	20.3078125	19.690625	0.017567168	0.022985175	0.019179281	0.024692215	0.038139987	0.2767372	0.214710344	0.201327292	0.161114946	0.357692317
P	17/07/2009	0.192131771	0.207577604	0.217586979	0.276826042	0.268908854	18.08854167	18.34479167	19.0609375	19.60729167	19.35885417	0.015549371	0.020717622	0.018040116	0.023571562	0.037822034	0.347669677	0.232825122	0.179336916	0.144769183	0.343962871
P	18/07/2009	0.184454688	0.200664583	0.211986458	0.272610938	0.26619375	18.278125	18.1515625	18.48645833	18.8875	18.80989583	0.015035886	0.02016569	0.017469825	0.022514102	0.037316052	0.302446501	0.212941017	0.191795888	0.156354132	0.341995073
P	19/07/2009	0.175197917	0.193740104	0.207096354	0.26933125	0.264055729	18.37760417	18.12135417	18.346875	18.60208333	18.48125	0.014176096	0.020105122	0.017395773	0.02187524	0.036909047	0.233222281	0.168529895	0.161025405	0.157708471	0.345459763
P	20/07/2009	0.167130208	0.18728125	0.202930729	0.266116146	0.262121875	18.72291667	18.4140625	18.55520833	18.58333333	18.35052083	0.013617638	0.020235575	0.017486665	0.0213321	0.03658813	0.216401079	0.144766372	0.137029656	0.143767612	0.345167925
P	21/07/2009	0.178397396	0.188967188	0.201730729	0.264951563	0.261394792	19.19010417	18.8234375	18.85677083	18.70885417	18.35520833	0.018000015	0.01946358	0.017483432	0.021314705	0.036614289	0.137379932	0.124313436	0.119869766	0.131660994	0.33478687
P	22/07/2009	0.18439375	0.189145313	0.200790625	0.263563542	0.260640625	19.35520833	18.8953125	18.87135417	18.70833333	18.35208333	0.019182387	0.019280014	0.017057734	0.021273191	0.036591351	0.209471716	0.162687692	0.131228986	0.110088611	0.321559649
P	23/07/2009	0.177703646	0.187681771	0.200467708	0.262284375	0.259832813	20.1859375	19.68125	19.50833333	19.00677083	18.475	0.016910479	0.020090473	0.01699162	0.021086173	0.0364247	0.19652172	0.165752702	0.154866561	0.129243299	0.333517744
P	24/07/2009	0.170484375	0.1839875	0.198122396	0.259801042	0.258949479	20.73072917	20.075	19.80416667	19.24114583	18.65520833	0.015327138	0.020463484	0.017107509	0.02103067	0.036420242	0.275348809	0.230896251	0.1950023	0.131201421	0.343939868
P	25/07/2009	0.162099479	0.178831771	0.194854688	0.256092188	0.257525	20.77604167	20.37604167	20.2703125	19.628125	18.9140625	0.014298633	0.020943669	0.017583656	0.021255772	0.036277971	0.248328469	0.182678162	0.185916101	0.155524938	0.364840559
P	26/07/2009	0.155011979	0.172036458	0.189221354	0.250958854	0.255566667	20.31666667	19.9140625	19.90885417	19.5796875	19.00625	0.013214501	0.02061908	0.01782344	0.021442884	0.03626785	0.262211868	0.180041419	0.177449326	0.151304549	0.365170163
P	27/07/2009	0.151673438	0.168470313	0.1857	0.246175521	0.253446875	20.6453125	20.12291667	20.00052083	19.57864583	19.0078125	0.012644621	0.020612579	0.018155236	0.02175991	0.036268207	0.274563489	0.201966962	0.185748718	0.159292996	0.368498202
P	28/07/2009	0.148841667	0.166135417	0.183253646	0.2420875	0.251290104	20.93489583	20.51354167	20.39791667	19.80729167	19.12604167	0.012265155	0.020849434	0.018568159	0.022306646	0.036285184	0.243034287	0.160009178	0.17671121	0.164948829	0.378206297
P	29/07/2009	0.141131771	0.158764583	0.176775	0.23659375	0.248934896	19.1546875	19.02916667	19.38697917	19.5140625	19.09739583	0.011542816	0.020035588	0.018642627	0.022595089	0.036405206	0.23514207	0.148063308	0.143632639	0.147508668	0.36873075
P	30/07/2009	0.141323438	0.158154688	0.175019792	0.232966146	0.246528125	19.68541667	19.38489583	19.47135417	19.3140625	18.88802083	0.011705302	0.02025385	0.018738567	0.022639698	0.036389595	0.193792931	0.124696898	0.139065101	0.138212001	0.35715789
P	31/07/2009	0.1386125	0.154828125	0.171583333	0.229236458	0.244470313	18.9609375	18.69322917	18.92447917	19.046875	18.75833333	0.011463546	0.019613947	0.018623598	0.022672636	0.036342419	0.234323876	0.171303501	0.142126437	0.132163105	0.354280006
P	1/8/2009	0.139621354	0.15519375	0.170977083	0.22606875	0.241677083	19.94895833	19.52760417	19.471875	19.14583333	18.69322917	0.011602746	0.020055603	0.018923869	0.023033775	0.036264599	0.217982284	0.155159097	0.155392322	0.131879553	0.352423585
P	2/8/2009	0.135529688	0.150876563	0.166970313	0.222135938	0.239002604	19.121875	18.7609375	18.90729167	18.97083333	18.65364583	0.011034566	0.019633276	0.018917781	0.023361009	0.036301293	0.310526756	0.229575669	0.170495304	0.1347768	0.357106239
P	3/8/2009	0.171781771	0.170758333	0.17675	0.223178125	0.2372125	21.3078125	20.546875	20.10364583	19.32708333	18.70572917	0.025127554	0.017013919	0.017426906	0.022651552	0.036590298	0.302035886	0.241367901	0.212563605	0.158506849	0.370796634
P	4/8/2009	0.170540625	0.169317188	0.176915104	0.2239	0.236871875	21.42447917	20.91354167	20.67083333	19.88645833	19.08177083	0.023244149	0.01797073	0.017757608	0.023144731	0.036736149	0.186267894	0.179458137	0.176631368	0.153982388	0.386994121
P	5/8/2009	0.155702604	0.161534375	0.172260417	0.222052083	0.236229688	19.31302083	19.296875	19.70572917	19.753125	19.21614583	0.018960035	0.018022198	0.018020672	0.02352202	0.036827727	0.166799806	0.126053145	0.115843372	0.121318769	0.368963151
P	6/8/2009	0.148365625	0.157752604	0.169014583	0.218857292	0.233941667	19.20104167	18.92135417	19.13854167	19.23958333	18.925	0.016087488	0.018363207	0.018085325	0.023378513	0.036761004	0.191149854	0.164819133	0.12062512	0.118947813	0.346797309
P	7/8/2009	0.18154375	0.171491667	0.171147917	0.218176563	0.232542188	20.60052083	20.01458333	19.80208333	19.365625	18.85364583	0.019422458	0.017668419	0.018145819	0.023822347	0.036862282	0.21370738	0.195298842	0.134392495	0.110483798	0.346098224
P	8/8/2009	0.206297917	0.18321875	0.177303646	0.219970313	0.232726042	23.2453125	22.19375	21.35729167	20.0421875	19.16302083	0.024345375	0.018350074	0.017968469	0.024433899	0.037071118	0.31946223	0.278981334	0.198701842	0.135716482	0.363791178
P	9/8/2009	0.217240625	0.199540104	0.189723958	0.224765625	0.234239583	22.840625	22.4140625	22.14947917	20.99739583	19.84791667	0.023146808	0.023916729	0.017828986	0.024503604	0.037370964	0.164889615	0.178329713	0.162569819	0.156153616	0.390001818
P	10/8/2009	0.261148958	0.245786979	0.21968125	0.237456771	0.234955208	22.05520833	21.58333333	21.46875	20.8921875	20.0609375	0.018653446	0.040843242	0.024379852	0.020210516	0.037580709	0.177419004	0.181267959	0.125020253	0.107718525	0.362995924
P	11/8/2009	0.236648958	0.23378125	0.213443229	0.236774479	0.234776563	21.86979167	21.44427083	21.37135417	20.84427083	20.08541667	0.014976945	0.035698713	0.022311923	0.02047927	0.037560555	0.151221158	0.165956331	0.115518203	0.105142564	0.353869361
P	12/8/2009	0.230672917	0.227910417	0.208383333	0.235301563	0.2347	22.14322917	21.59166667	21.41822917	20.84010417	20.10104167	0.013597258	0.031956585	0.021008815	0.021047175	0.037510981	0.154476919	0.172975224	0.114464506	0.09390949	0.347032413
P	13/08/2009	0.222238021	0.222802604	0.206446875	0.235351563	0.2351	23.1921875	22.5734375	22.2	21.21614583	20.27760417	0.013363493	0.030952219	0.020249286	0.021636869	0.037475016	0.137960548	0.188443565	0.122190652	0.095418695	0.353061362
