ApsimVersion = 7.6
Title = PFnew soilco2
           Date  soil_root_co2
   (dd/mm/yyyy)             ()
     18/06/2011         28.587
     19/06/2011         29.853
     20/06/2011         29.086
     21/06/2011         28.498
     22/06/2011         30.235
     23/06/2011         27.739
     24/06/2011         25.070
     25/06/2011         23.461
     26/06/2011         25.076
     27/06/2011         31.064
     28/06/2011         30.418
     29/06/2011         33.671
     30/06/2011         33.488
     01/07/2011         35.531
     02/07/2011         40.907
     03/07/2011         42.991
     04/07/2011         38.446
     05/07/2011         36.584
     06/07/2011         32.278
     07/07/2011         35.827
     08/07/2011         36.758
     09/07/2011         37.361
     10/07/2011         38.045
     11/07/2011         39.013
     12/07/2011         39.891
     13/07/2011         43.896
     14/07/2011         38.908
     15/07/2011         36.999
     16/07/2011         38.432
     17/07/2011         39.971
     18/07/2011         42.334
     19/07/2011         38.634
     20/07/2011         39.631
     21/07/2011         40.276
     22/07/2011         40.260
     23/07/2011         40.514
     24/07/2011         42.483
     25/07/2011         42.247
     26/07/2011         41.890
     27/07/2011         41.949
     28/07/2011         43.781
     29/07/2011         45.251
     30/07/2011         43.079
     31/07/2011         46.294
     01/08/2011         40.472
     02/08/2011         41.386
     03/08/2011         41.986
     04/08/2011         40.464
     05/08/2011         35.495
     06/08/2011         42.175
     07/08/2011         44.764
     08/08/2011         46.905
     09/08/2011         40.760
     10/08/2011         41.725
     11/08/2011         39.596
     12/08/2011         37.885
     13/08/2011         37.201
     14/08/2011         38.700
     15/08/2011         36.459
     16/08/2011         35.812
     17/08/2011         34.743
     18/08/2011         38.603
     19/08/2011         34.955
     20/08/2011         38.156
     21/08/2011         34.346
     22/08/2011         35.208
     23/08/2011         34.221
     24/08/2011         33.616
     25/08/2011         34.772
     26/08/2011         30.460
     27/08/2011         29.432
     28/08/2011         29.356
     29/08/2011         26.552
     30/08/2011         26.412
     31/08/2011         24.376
     01/09/2011         11.818
     02/09/2011         36.160
     03/09/2011         34.446
     04/09/2011         36.657
     05/09/2011         29.882
     06/09/2011         31.582
     07/09/2011         24.170
     08/09/2011         23.232
     09/09/2011         23.998
     10/09/2011         26.218
     11/09/2011         27.025
     12/09/2011         25.587
     13/09/2011         25.262
     14/09/2011         25.232
     15/09/2011         19.205
     16/09/2011         11.062
     17/09/2011          7.041
     18/09/2011          9.360
     19/09/2011         12.233
     20/09/2011          5.579
     21/09/2011         23.743
     22/09/2011         21.802
     23/09/2011         15.150
     24/09/2011         10.275
     25/09/2011         10.216
     26/09/2011         10.091
     27/09/2011         10.037
     28/09/2011         14.584
     29/09/2011         16.488
     30/09/2011         20.247
     01/10/2011         17.974
     02/10/2011         11.364
     03/10/2011          8.193
     04/10/2011         12.894
     05/10/2011         14.130
     06/10/2011         18.271
     07/10/2011         19.250
     08/10/2011         17.963
     09/10/2011         20.125
     10/10/2011         20.084
     11/10/2011          0.567
     12/10/2011          0.803
     13/10/2011          0.599
     14/10/2011          4.858
     15/10/2011          6.955
     16/10/2011          6.200
     17/10/2011          1.348
     18/10/2011          0.863
     19/10/2011          0.770
     20/10/2011          0.817
     21/10/2011          0.811
     22/10/2011          0.716
     23/10/2011          0.609
     24/10/2011          0.531
     25/10/2011          0.517
     26/10/2011          0.431
     27/10/2011          0.411
     28/10/2011          0.399
     29/10/2011          0.385
     30/10/2011          0.371
     31/10/2011          0.357
     01/11/2011          0.341
     02/11/2011          0.327
     03/11/2011          0.313
     04/11/2011          2.766
     05/11/2011          1.540
     06/11/2011          1.094
     07/11/2011          2.915
     08/11/2011          3.086
     09/11/2011          2.930
     10/11/2011          1.775
     11/11/2011          2.495
     12/11/2011          1.347
     13/11/2011          2.200
     14/11/2011          3.627
     15/11/2011          4.694
     16/11/2011          4.035
     17/11/2011          3.166
     18/11/2011          1.332
     19/11/2011          0.838
     20/11/2011          2.454
     21/11/2011          1.678
     22/11/2011          0.840
     23/11/2011          0.610
     24/11/2011          1.370
     25/11/2011          1.524
     26/11/2011          1.686
     27/11/2011          2.331
     28/11/2011          3.644
     29/11/2011          1.509
     30/11/2011          1.065
     01/12/2011          0.759
     02/12/2011          0.565
     03/12/2011          0.477
     04/12/2011          0.386
     05/12/2011          0.419
     06/12/2011          0.359
     07/12/2011          0.338
     08/12/2011          0.299
     09/12/2011          0.262
     10/12/2011          0.238
     11/12/2011          0.227
     12/12/2011          0.203
     13/12/2011          0.190
     14/12/2011          0.705
     15/12/2011          0.979
     16/12/2011          2.774
     17/12/2011          0.485
     18/12/2011          0.381
     19/12/2011          0.329
     20/12/2011          1.154
     21/12/2011          0.361
     22/12/2011          0.370
     23/12/2011          0.553
     24/12/2011          0.345
     25/12/2011          0.299
     26/12/2011          0.273
     27/12/2011          0.386
     28/12/2011          0.313
     29/12/2011          0.315
     30/12/2011          0.356
     31/12/2011          1.688
     01/01/2012          0.825
     02/01/2012          0.474
     03/01/2012          0.424
     04/01/2012          0.396
     05/01/2012          0.372
     06/01/2012          0.347
     07/01/2012          0.512
     08/01/2012          2.502
     09/01/2012          1.063
     10/01/2012          0.567
     11/01/2012          0.527
     12/01/2012          0.859
     13/01/2012          0.805
     14/01/2012          0.569
     15/01/2012          0.480
     16/01/2012          0.378
     17/01/2012          0.314
     18/01/2012          0.312
     19/01/2012          0.322
     20/01/2012          0.297
     21/01/2012          0.283
     22/01/2012          0.264
     23/01/2012          0.246
     24/01/2012          0.225
     25/01/2012          0.206
     26/01/2012          0.196
     27/01/2012          0.197
     28/01/2012          0.206
     29/01/2012          0.276
     30/01/2012          0.260
     31/01/2012          0.295
     01/02/2012          0.326
     02/02/2012          1.460
     03/02/2012          0.792
     04/02/2012          1.002
     05/02/2012          1.029
     06/02/2012          0.857
     07/02/2012          0.868
     08/02/2012          0.811
     09/02/2012          0.743
     10/02/2012          0.695
     11/02/2012          0.645
     12/02/2012          0.583
     13/02/2012          0.531
     14/02/2012          0.481
     15/02/2012          0.432
     16/02/2012          0.391
     17/02/2012          0.368
     18/02/2012          0.482
     19/02/2012          0.442
     20/02/2012          0.648
     21/02/2012          0.521
     22/02/2012          0.536
     23/02/2012          0.832
     24/02/2012          1.296
     25/02/2012          2.050
     26/02/2012          1.082
     27/02/2012          0.994
     28/02/2012          0.855
     29/02/2012          1.091
     01/03/2012          0.840
     02/03/2012          1.206
     03/03/2012          1.849
     04/03/2012          1.247
     05/03/2012          1.482
     06/03/2012          1.279
     07/03/2012          1.047
     08/03/2012          0.892
     09/03/2012          5.348
     10/03/2012          2.636
     11/03/2012          1.931
     12/03/2012          1.648
     13/03/2012          3.580
     14/03/2012          4.709
     15/03/2012          5.505
     16/03/2012          6.266
     17/03/2012          7.888
     18/03/2012          9.124
     19/03/2012          8.659
     20/03/2012         10.082
     21/03/2012         12.320
     22/03/2012         18.425
     23/03/2012         19.781
     24/03/2012         18.811
     25/03/2012         17.702
     26/03/2012         16.822
     27/03/2012         16.513
     28/03/2012         17.364
     29/03/2012         15.322
     30/03/2012         16.251
     31/03/2012         14.097
     01/04/2012         16.918
     02/04/2012         16.891
     03/04/2012         17.019
     04/04/2012         18.429
     05/04/2012         18.911
     06/04/2012         16.681
     07/04/2012         15.719
     08/04/2012         12.882
     09/04/2012         10.981
     10/04/2012         11.208
     11/04/2012         10.667
     12/04/2012         10.095
     13/04/2012          9.174
     14/04/2012          8.330
     15/04/2012          7.845
     16/04/2012         11.718
     17/04/2012         14.528
     18/04/2012         19.247
     19/04/2012         11.146
     20/04/2012         11.732
     21/04/2012         16.602
     22/04/2012         11.808
     23/04/2012          9.876
     24/04/2012          9.420
     25/04/2012         11.530
     26/04/2012         12.277
     27/04/2012         18.564
     28/04/2012         21.108
     29/04/2012         16.660
     30/04/2012         13.840
     01/05/2012         11.604
     02/05/2012         10.966
     03/05/2012         15.184
     04/05/2012         20.888
     05/05/2012         24.043
     06/05/2012         26.349
     07/05/2012         27.320
     08/05/2012         28.499
     09/05/2012         27.108
     10/05/2012         24.425
     11/05/2012         20.288
     12/05/2012         20.078
     13/05/2012         21.908
     14/05/2012         23.727
     15/05/2012         23.136
     16/05/2012         22.888
     17/05/2012         26.039
     18/05/2012         29.791
     19/05/2012         27.283
     20/05/2012         30.004
     21/05/2012         32.221
     22/05/2012         34.206
     23/05/2012         30.726
     24/05/2012         28.141
     25/05/2012         32.331
     26/05/2012         30.491
     27/05/2012         29.953
     28/05/2012         28.901
     29/05/2012         26.341
     30/05/2012         30.514
     31/05/2012         26.899
     01/06/2012         23.430
     02/06/2012         20.773
     03/06/2012         18.200
     04/06/2012         18.500
     05/06/2012         23.946
     06/06/2012         23.172
     07/06/2012          8.471
     08/06/2012         27.157
     09/06/2012         22.337
     10/06/2012         20.638
     11/06/2012         20.116
     12/06/2012         19.837
     13/06/2012         20.617
     14/06/2012         19.618
     15/06/2012         15.746
     16/06/2012         16.361
     17/06/2012         17.868
     18/06/2012         27.041
     19/06/2012         22.959
     20/06/2012         22.913
     21/06/2012         20.803
     22/06/2012         19.957
     23/06/2012         26.969
     24/06/2012         23.495
     25/06/2012         19.019
     26/06/2012         16.483
     27/06/2012         18.446
     28/06/2012         16.749
     29/06/2012         19.462
     30/06/2012         23.739
     01/07/2012         22.477
     02/07/2012         21.675
     03/07/2012         20.216
     04/07/2012         22.385
     05/07/2012         22.227
     06/07/2012         22.481
     07/07/2012         22.485
     08/07/2012         24.980
     09/07/2012         22.139
     10/07/2012         20.578
     11/07/2012         18.711
     12/07/2012         26.740
     13/07/2012         19.596
     14/07/2012         17.992
     15/07/2012         18.297
     16/07/2012         21.956
     17/07/2012         19.571
     18/07/2012         19.087
     19/07/2012         19.499
     20/07/2012         20.223
     21/07/2012         20.402
     22/07/2012         17.969
     23/07/2012         16.149
     24/07/2012         15.901
     25/07/2012         19.594
     26/07/2012         20.170
     27/07/2012         18.701
     28/07/2012         23.952
     29/07/2012         18.012
     30/07/2012         15.056
     31/07/2012         18.964
     01/08/2012         30.843
     02/08/2012         20.942
     03/08/2012         17.311
     04/08/2012         16.014
     05/08/2012         16.477
     06/08/2012         16.013
     07/08/2012         21.423
     08/08/2012         15.277
     09/08/2012         14.339
     10/08/2012         14.678
     11/08/2012         21.024
     12/08/2012         18.480
     13/08/2012         14.984
     14/08/2012         13.504
     15/08/2012         15.186
     16/08/2012         14.478
     17/08/2012         14.013
     18/08/2012         13.858
     19/08/2012         16.013
     20/08/2012         12.024
     21/08/2012         10.040
     22/08/2012         11.199
     23/08/2012         11.633
     24/08/2012         11.534
     25/08/2012         12.974
     26/08/2012         13.243
     27/08/2012         13.176
     28/08/2012         17.277
     29/08/2012         17.251
     30/08/2012         13.885
     31/08/2012         13.486
     01/09/2012         13.963
     02/09/2012         14.688
     03/09/2012         12.559
     04/09/2012         12.044
     05/09/2012         11.858
     06/09/2012         13.124
     07/09/2012         13.873
     08/09/2012         15.646
     09/09/2012         11.616
     10/09/2012         11.095
     11/09/2012         10.001
     12/09/2012          9.276
     13/09/2012          9.951
     14/09/2012         11.508
     15/09/2012         10.438
     16/09/2012         11.497
     17/09/2012         10.035
     18/09/2012          9.720
     19/09/2012         10.097
     20/09/2012          8.304
     21/09/2012          5.743
     22/09/2012          9.949
     23/09/2012          7.284
     24/09/2012          7.466
     25/09/2012          4.033
     26/09/2012          3.255
     27/09/2012          6.453
     28/09/2012          9.266
     29/09/2012          7.609
     30/09/2012          5.937
     01/10/2012          6.517
     02/10/2012          8.018
     03/10/2012          8.893
     04/10/2012          7.997
     05/10/2012          7.373
     06/10/2012          7.215
     07/10/2012          5.039
     08/10/2012          0.318
     09/10/2012          0.314
     10/10/2012          0.309
     11/10/2012          0.303
     12/10/2012          0.442
     13/10/2012          0.291
     14/10/2012          0.284
     15/10/2012          0.812
     16/10/2012          4.126
     17/10/2012          7.680
     18/10/2012          4.457
     19/10/2012          3.708
     20/10/2012          5.723
     21/10/2012          6.577
     22/10/2012          5.745
     23/10/2012          6.951
     24/10/2012          6.304
     25/10/2012          8.930
     26/10/2012         12.841
     27/10/2012         15.170
     28/10/2012          8.468
     29/10/2012          3.709
     30/10/2012          2.800
     31/10/2012          2.332
     01/11/2012          2.952
     02/11/2012          2.338
     03/11/2012          2.551
     04/11/2012          3.485
     05/11/2012          2.291
     06/11/2012          2.777
     07/11/2012          3.455
     08/11/2012          3.389
     09/11/2012          5.129
     10/11/2012          2.962
     11/11/2012          4.949
     12/11/2012          5.669
     13/11/2012         11.155
     14/11/2012          6.205
     15/11/2012          1.929
     16/11/2012          1.105
     17/11/2012          4.129
     18/11/2012          4.319
     19/11/2012          1.876
     20/11/2012          3.508
     21/11/2012          3.789
     22/11/2012          4.399
     23/11/2012          3.935
     24/11/2012          4.064
     25/11/2012          4.570
     26/11/2012          1.816
     27/11/2012          0.901
     28/11/2012          0.800
     29/11/2012          0.665
     30/11/2012          0.465
     01/12/2012          0.391
     02/12/2012          0.983
     03/12/2012          0.690
     04/12/2012          1.722
     05/12/2012          2.013
     06/12/2012          2.334
     07/12/2012          2.682
     08/12/2012          1.283
     09/12/2012          1.948
     10/12/2012          1.407
     11/12/2012          1.043
     12/12/2012          0.683
     13/12/2012          0.448
     14/12/2012          0.361
     15/12/2012          0.733
     16/12/2012          1.443
     17/12/2012          0.583
     18/12/2012          2.167
     19/12/2012          0.675
     20/12/2012          0.491
     21/12/2012          0.442
     22/12/2012          0.464
     23/12/2012          0.377
     24/12/2012          0.308
     25/12/2012          0.293
     26/12/2012          0.287
     27/12/2012          0.278
     28/12/2012          0.267
     29/12/2012          0.256
     30/12/2012          0.243
     31/12/2012          0.230
     01/01/2013          0.219
     02/01/2013          0.210
     03/01/2013          0.203
     04/01/2013          0.198
     05/01/2013          0.193
     06/01/2013          0.188
     07/01/2013          0.183
     08/01/2013          0.178
     09/01/2013          0.175
     10/01/2013          0.173
     11/01/2013          0.172
     12/01/2013          0.263
     13/01/2013          0.174
     14/01/2013          1.307
     15/01/2013          0.235
     16/01/2013          0.190
     17/01/2013          0.191
     18/01/2013          0.195
     19/01/2013          0.200
     20/01/2013          0.195
     21/01/2013          0.535
     22/01/2013          0.209
     23/01/2013          0.194
     24/01/2013          0.194
     25/01/2013          0.193
     26/01/2013          0.188
     27/01/2013          0.182
     28/01/2013          0.175
     29/01/2013          0.168
     30/01/2013          0.163
     31/01/2013          0.455
     01/02/2013          1.389
     02/02/2013          0.166
     03/02/2013          0.164
     04/02/2013          0.168
     05/02/2013          0.169
     06/02/2013          0.167
     07/02/2013          0.165
     08/02/2013          0.163
     09/02/2013          0.163
     10/02/2013          0.165
     11/02/2013          0.169
     12/02/2013          0.172
     13/02/2013          0.763
     14/02/2013          0.295
     15/02/2013          0.270
     16/02/2013          0.495
     17/02/2013          0.337
     18/02/2013          0.276
     19/02/2013          0.217
     20/02/2013          0.203
     21/02/2013          0.206
     22/02/2013          0.200
     23/02/2013          0.190
     24/02/2013          0.184
     25/02/2013          0.179
     26/02/2013          0.174
     27/02/2013          0.169
     28/02/2013          0.165
     01/03/2013          0.173
     02/03/2013          0.196
     03/03/2013          0.202
     04/03/2013          0.206
     05/03/2013          0.195
     06/03/2013          0.187
     07/03/2013          0.227
     08/03/2013          0.296
     09/03/2013          0.252
     10/03/2013          0.208
     11/03/2013          0.195
     12/03/2013          0.481
     13/03/2013          0.324
     14/03/2013          0.345
     15/03/2013          0.334
     16/03/2013          0.320
     17/03/2013          0.341
     18/03/2013          1.230
     19/03/2013          0.816
     20/03/2013          0.795
     21/03/2013          0.723
     22/03/2013          0.624
     23/03/2013          0.506
     24/03/2013          0.402
     25/03/2013          0.383
     26/03/2013          0.522
     27/03/2013          0.567
     28/03/2013          0.687
     29/03/2013          0.782
     30/03/2013          0.884
     31/03/2013          1.624
     01/04/2013          2.570
     02/04/2013          4.686
     03/04/2013          2.928
     04/04/2013          2.167
     05/04/2013          1.829
     06/04/2013          1.929
     07/04/2013          3.005
     08/04/2013          3.268
     09/04/2013          5.539
     10/04/2013          5.612
     11/04/2013          7.268
     12/04/2013         10.384
     13/04/2013          5.698
     14/04/2013          4.640
     15/04/2013          3.812
     16/04/2013          4.138
     17/04/2013         10.302
     18/04/2013          5.132
     19/04/2013          5.137
     20/04/2013          5.125
     21/04/2013          5.005
     22/04/2013          4.862
     23/04/2013          4.708
     24/04/2013         11.108
     25/04/2013          9.787
     26/04/2013          5.795
     27/04/2013          6.037
     28/04/2013          7.436
     29/04/2013         11.801
     30/04/2013         11.068
     01/05/2013         18.713
     02/05/2013         23.760
     03/05/2013         26.033
     04/05/2013         14.071
     05/05/2013          9.277
     06/05/2013          7.848
     07/05/2013          7.498
     08/05/2013         11.331
     09/05/2013         16.345
     10/05/2013         18.832
     11/05/2013         21.768
     12/05/2013         19.223
     13/05/2013         17.927
     14/05/2013         14.178
     15/05/2013         12.993
     16/05/2013         15.302
     17/05/2013         18.233
     18/05/2013         18.932
     19/05/2013         19.434
     20/05/2013         19.973
     21/05/2013         20.389
     22/05/2013         34.732
     23/05/2013         32.753
     24/05/2013         28.419
     25/05/2013         24.576
     26/05/2013         24.726
     27/05/2013         23.583
     28/05/2013         20.348
     29/05/2013         19.799
     30/05/2013         24.027
     31/05/2013         26.403
     01/06/2013         27.253
     02/06/2013         27.567
     03/06/2013         28.395
     04/06/2013         25.707
     05/06/2013         24.182
     06/06/2013         24.873
     07/06/2013         25.069
     08/06/2013         25.438
     09/06/2013         25.249
     10/06/2013         25.201
     11/06/2013         26.204
     12/06/2013         28.543
     13/06/2013         30.822
     14/06/2013         34.575
     15/06/2013         37.439
     16/06/2013         38.054
     17/06/2013         37.477
     18/06/2013         37.776
     19/06/2013         40.332
     20/06/2013         38.327
     21/06/2013         40.344
     22/06/2013         40.029
     23/06/2013         41.068
     24/06/2013         43.816
     25/06/2013         44.186
     26/06/2013         45.498
     27/06/2013         45.093
     28/06/2013         44.851
     29/06/2013         47.851
     30/06/2013         46.745
     01/07/2013         47.540
     02/07/2013         45.431
     03/07/2013         43.733
     04/07/2013         43.231
     05/07/2013         42.254
     06/07/2013         40.353
     07/07/2013         41.181
     08/07/2013         42.274
     09/07/2013         44.008
     10/07/2013         45.567
     11/07/2013         45.234
     12/07/2013         46.012
     13/07/2013         41.174
     14/07/2013         39.173
     15/07/2013         38.717
     16/07/2013         38.230
     17/07/2013         38.055
     18/07/2013         38.037
     19/07/2013         40.425
     20/07/2013         41.180
     21/07/2013         40.768
     22/07/2013         40.106
     23/07/2013         36.203
     24/07/2013         35.395
     25/07/2013         44.407
     26/07/2013         38.458
     27/07/2013         35.206
     28/07/2013         34.551
     29/07/2013         31.436
     30/07/2013         26.065
     31/07/2013         25.516
     01/08/2013         24.391
     02/08/2013         29.413
     03/08/2013         31.769
     04/08/2013         26.677
     05/08/2013         25.979
     06/08/2013         23.760
     07/08/2013         22.167
     08/08/2013         23.542
     09/08/2013         23.751
     10/08/2013         22.544
     11/08/2013         20.827
     12/08/2013         21.216
     13/08/2013         20.419
     14/08/2013         32.526
     15/08/2013         29.581
     16/08/2013         28.984
     17/08/2013         26.593
     18/08/2013         26.267
     19/08/2013         25.157
     20/08/2013         24.596
     21/08/2013         23.007
     22/08/2013         22.590
     23/08/2013         23.784
     24/08/2013         23.900
     25/08/2013         21.964
     26/08/2013         21.500
     27/08/2013         22.533
     28/08/2013         23.255
     29/08/2013         23.344
     30/08/2013         23.433
     31/08/2013         22.466
     01/09/2013         21.916
     02/09/2013         21.023
     03/09/2013         19.010
     04/09/2013         16.697
     05/09/2013         16.010
     06/09/2013         18.537
     07/09/2013         19.713
     08/09/2013         19.379
     09/09/2013         20.292
     10/09/2013         18.984
     11/09/2013         21.365
     12/09/2013         23.036
     13/09/2013         19.507
     14/09/2013         15.235
     15/09/2013         12.270
     16/09/2013         12.693
     17/09/2013         13.319
     18/09/2013         11.310
     19/09/2013          5.802
     20/09/2013         24.484
     21/09/2013         25.153
     22/09/2013         15.072
     23/09/2013         15.710
     24/09/2013         15.909
     25/09/2013         14.683
     26/09/2013         14.374
     27/09/2013         14.209
     28/09/2013         15.821
     29/09/2013         16.489
     30/09/2013         11.144
     01/10/2013         13.403
     02/10/2013         13.584
     03/10/2013         14.937
     04/10/2013         14.524
     05/10/2013         17.038
     06/10/2013         24.798
     07/10/2013         23.095
     08/10/2013         10.693
     09/10/2013         15.371
     10/10/2013         19.309
     11/10/2013          7.706
     12/10/2013          7.984
     13/10/2013          8.965
     14/10/2013         12.963
     15/10/2013          7.785
     16/10/2013         10.111
     17/10/2013          9.121
     18/10/2013          7.158
     19/10/2013          8.127
     20/10/2013          6.327
     21/10/2013          6.323
     22/10/2013          7.169
     23/10/2013          4.701
     24/10/2013          3.473
     25/10/2013          2.586
     26/10/2013          2.639
     27/10/2013          3.081
     28/10/2013          2.945
     29/10/2013          3.898
     30/10/2013          3.864
     31/10/2013          5.334
     01/11/2013          9.041
     02/11/2013          6.631
     03/11/2013          6.350
     04/11/2013          5.527
     05/11/2013          4.778
     06/11/2013          5.217
     07/11/2013          5.478
     08/11/2013          2.697
     09/11/2013          2.245
     10/11/2013          3.691
     11/11/2013          4.650
