ApsimVersion = 7.6
Title = Pnew agwt
           Date  AboveGroundWt  BelowGroundWt   surfaceom_wt
   (dd/mm/yyyy)        (kg/ha)        (kg/ha)        (kg/ha)
     14/01/2010          913.3         4560.8         1928.1
     15/01/2010          913.3         4560.8         1928.1
     16/01/2010          913.3         4560.8         1928.1
     17/01/2010          913.3         4560.8         1928.1
     18/01/2010          913.3         4560.8         1928.1
     19/01/2010          913.3         4560.8         1928.1
     20/01/2010          913.3         4560.8         1928.1
     21/01/2010          913.3         4560.8         1928.1
     22/01/2010          913.3         4560.8         1928.1
     23/01/2010          913.3         4560.8         1928.1
     24/01/2010          913.3         4560.8         1927.8
     25/01/2010          913.3         4560.8         1927.8
     26/01/2010          913.3         4560.8         1927.8
     27/01/2010          913.3         4560.8         1927.8
     28/01/2010          913.3         4560.8         1927.8
     29/01/2010          913.3         4560.8         1927.8
     30/01/2010          913.3         4560.8         1927.8
     31/01/2010          913.3         4560.8         1927.8
     01/02/2010          913.3         4560.8         1927.8
     02/02/2010          913.3         4560.8         1927.8
     03/02/2010          913.3         4560.8         1927.8
     04/02/2010          913.3         4560.8         1927.8
     05/02/2010          913.3         4560.8         1927.8
     06/02/2010          913.3         4560.8         1927.8
     07/02/2010          913.3         4560.8         1927.8
     08/02/2010          913.3         4560.8         1927.8
     09/02/2010          913.3         4560.8         1927.8
     10/02/2010          913.3         4560.8         1927.8
     11/02/2010          913.3         4560.8         1927.8
     12/02/2010          913.3         4560.8         1927.8
     13/02/2010          913.3         4560.8         1927.8
     14/02/2010          913.3         4560.8         1927.8
     15/02/2010          913.3         4560.8         1927.8
     16/02/2010          913.3         4560.8         1927.8
     17/02/2010          913.3         4560.8         1927.8
     18/02/2010          913.3         4560.8         1927.8
     19/02/2010          913.3         4560.8         1927.8
     20/02/2010          913.3         4560.8         1927.8
     21/02/2010          913.3         4560.8         1927.8
     22/02/2010          913.3         4560.8         1927.8
     23/02/2010          913.3         4560.8         1927.8
     24/02/2010          913.3         4560.8         1927.8
     25/02/2010          913.3         4560.8         1927.8
     26/02/2010          913.3         4560.8         1927.8
     27/02/2010          913.3         4560.8         1927.8
     28/02/2010          913.3         4560.8         1927.8
     01/03/2010          913.3         4560.8         1927.8
     02/03/2010          913.3         4560.8         1927.8
     03/03/2010          913.3         4560.8         1927.8
     04/03/2010          913.3         4560.8         1927.8
     05/03/2010          913.3         4560.8         1927.8
     06/03/2010          913.3         4560.8         1927.8
     07/03/2010          913.3         4560.8         1927.8
     08/03/2010          913.3         4560.8         1927.0
     09/03/2010          913.3         4560.8         1926.7
     10/03/2010          913.3         4560.8         1926.1
     11/03/2010          913.3         4560.8         1923.8
     12/03/2010          913.3         4560.8         1921.1
     13/03/2010          913.4         4560.8         1918.3
     14/03/2010          913.4         4560.8         1915.9
     15/03/2010          915.3         4557.8         1903.9
     16/03/2010          917.4         4555.0         1893.0
     17/03/2010          918.2         4555.0         1888.3
     18/03/2010          920.8         4548.4         1869.5
     19/03/2010          921.9         4540.0         1860.4
     20/03/2010          921.9         4540.0         1858.7
     21/03/2010          921.9         4540.0         1858.7
     22/03/2010          921.9         4540.0         1857.3
     23/03/2010          921.4         4539.8         1851.3
     24/03/2010          919.7         4534.0         1841.7
     25/03/2010          918.5         4530.1         1836.4
     26/03/2010          918.5         4530.1         1834.4
     27/03/2010          918.5         4530.1         1832.5
     28/03/2010          917.1         4525.7         1827.0
     29/03/2010          916.1         4522.9         1823.3
     30/03/2010          914.9         4519.1         1819.7
     31/03/2010          914.9         4495.0         1820.5
     01/04/2010          914.6         4464.3         1820.3
     02/04/2010          914.0         4431.9         1821.0
     03/04/2010          908.7         4414.6         1800.7
     04/04/2010          905.9         4406.7         1780.6
     05/04/2010          901.5         4393.1         1770.9
     06/04/2010          898.0         4382.8         1758.9
     07/04/2010          891.8         4360.5         1720.1
     08/04/2010          893.2         4357.9         1709.5
     09/04/2010          896.3         4355.1         1699.5
     10/04/2010          892.5         4342.4         1673.3
     11/04/2010          892.2         4331.4         1658.7
     12/04/2010          908.2         4314.3         1645.6
     13/04/2010          905.8         4295.5         1631.6
     14/04/2010          911.2         4268.2         1619.3
     15/04/2010          909.6         4237.0         1577.8
     16/04/2010          900.8         4205.8         1467.2
     17/04/2010          923.5         4195.5         1445.6
     18/04/2010          923.4         4187.2         1430.6
     19/04/2010          931.3         4174.7         1410.5
     20/04/2010          940.1         4157.0         1383.7
     21/04/2010          954.5         4139.8         1362.4
     22/04/2010          959.7         4121.3         1315.5
     23/04/2010          981.9         4104.8         1280.6
     24/04/2010          977.4         4091.7         1252.0
     25/04/2010          980.7         4070.0         1198.1
     26/04/2010          976.8         4058.8         1176.2
     27/04/2010          974.4         4050.7         1160.7
     28/04/2010         1013.5         4038.8         1140.3
     29/04/2010         1050.8         4024.8         1119.5
     30/04/2010         1070.5         3998.4         1072.3
     01/05/2010         1070.2         3983.5         1022.8
     02/05/2010         1108.0         3971.1          991.1
     03/05/2010         1129.6         3957.8          960.9
     04/05/2010         1172.8         3947.6          944.2
     05/05/2010         1201.2         3929.3          904.2
     06/05/2010         1253.4         3918.2          889.5
     07/05/2010         1289.6         3910.7          881.1
     08/05/2010         1309.5         3905.7          870.0
     09/05/2010         1333.5         3903.7          864.6
     10/05/2010         1333.8         3900.8          858.4
     11/05/2010         1331.2         3895.3          846.5
     12/05/2010         1328.3         3889.1          833.1
     13/05/2010         1331.2         3885.5          825.1
     14/05/2010         1356.2         3878.6          810.6
     15/05/2010         1428.5         3867.5          792.2
     16/05/2010         1480.9         3855.1          769.5
     17/05/2010         1537.6         3843.0          751.0
     18/05/2010         1602.4         3829.6          733.1
     19/05/2010         1704.9         3817.2          721.3
     20/05/2010         1811.5         3803.3          711.5
     21/05/2010         1835.8         3790.8          702.3
     22/05/2010         1881.0         3776.1          691.0
     23/05/2010         1932.5         3773.3          676.4
     24/05/2010         1970.0         3767.3          666.1
     25/05/2010         2066.5         3766.5          662.3
     26/05/2010         2156.7         3765.4          656.4
     27/05/2010         2267.3         3768.2          655.3
     28/05/2010         2419.3         3778.4          659.5
     29/05/2010         2587.8         3792.0          668.3
     30/05/2010         2770.9         3808.4          677.4
     31/05/2010         2930.6         3820.3          686.3
     01/06/2010         3148.6         3842.3          695.6
     02/06/2010         3298.8         3851.7          652.0
     03/06/2010         3473.1         3866.2          617.4
     04/06/2010         3722.7         3894.6          586.0
     05/06/2010         3913.0         3949.2          551.6
     06/06/2010         4045.5         3985.8          520.2
     07/06/2010         4284.3         4066.5          494.9
     08/06/2010         4285.8         4053.7          472.1
     09/06/2010         4348.6         4067.1          447.2
     10/06/2010         4582.4         4156.3          426.7
     11/06/2010         4596.0         4149.7          408.6
     12/06/2010         4748.7         4208.6          389.8
     13/06/2010         4868.7         4254.3          372.7
     14/06/2010         4879.7         4247.0          359.2
     15/06/2010         4951.4         4271.0          345.5
     16/06/2010         5095.5         4334.4          335.5
     17/06/2010         5312.2         4438.0          327.8
     18/06/2010         5487.8         4522.3          318.7
     19/06/2010         5582.7         4561.9          310.9
     20/06/2010         5751.4         4642.9          305.0
     21/06/2010         5795.2         4654.1          321.4
     22/06/2010         5854.3         4673.1          334.5
     23/06/2010         5920.7         4697.2          350.2
     24/06/2010         5986.0         4720.7          363.6
     25/06/2010         6062.8         4750.8          382.9
     26/06/2010         6132.5         4776.8          393.0
     27/06/2010         6201.6         4802.3          401.6
     28/06/2010         6265.5         4823.9          411.9
     29/06/2010         6339.8         4852.3          433.4
     30/06/2010         6415.6         4884.1          455.6
     01/07/2010         6489.2         4914.0          479.0
     02/07/2010         6559.4         4941.7          503.4
     03/07/2010         6625.6         4967.6          528.9
     04/07/2010         6682.3         4989.3          555.2
     05/07/2010         6659.6         4964.2          567.5
     06/07/2010         6668.5         4960.3          556.6
     07/07/2010         6763.9         5007.3          552.3
     08/07/2010         6829.3         5035.4          581.0
     09/07/2010         6900.5         5066.9          611.0
     10/07/2010         6974.0         5100.1          642.0
     11/07/2010         7043.4         5131.1          674.1
     12/07/2010         7101.0         5156.6          706.3
     13/07/2010         7136.9         5170.9          728.5
     14/07/2010         7206.9         5203.4          762.4
     15/07/2010         7257.3         5227.2          793.4
     16/07/2010         7330.8         5263.0          829.5
     17/07/2010         7404.7         5299.4          866.0
     18/07/2010         7469.4         5332.1          904.0
     19/07/2010         7541.9         5366.1          926.8
     20/07/2010         7587.9         5384.9          956.0
     21/07/2010         7641.9         5408.7          993.6
     22/07/2010         7703.0         5437.3         1032.6
     23/07/2010         7754.6         5462.6         1072.3
     24/07/2010         7783.0         5476.4         1107.3
     25/07/2010         7840.1         5504.0         1148.1
     26/07/2010         7905.9         5536.9         1191.2
     27/07/2010         7966.8         5568.1         1235.5
     28/07/2010         8018.5         5596.1         1281.1
     29/07/2010         8077.4         5627.0         1327.6
     30/07/2010         8132.5         5655.8         1375.1
     31/07/2010         8191.6         5684.9         1406.9
     01/08/2010         8244.9         5711.8         1453.5
     02/08/2010         8303.0         5742.3         1501.7
     03/08/2010         8280.3         5726.1         1544.2
     04/08/2010         8344.9         5762.7         1557.9
     05/08/2010         8381.1         5780.3         1596.2
     06/08/2010         8437.6         5808.6         1645.3
     07/08/2010         8492.8         5837.0         1695.8
     08/08/2010         8540.3         5860.2         1734.4
     09/08/2010         8577.7         5878.3         1772.0
     10/08/2010         8610.1         5893.4         1812.7
     11/08/2010         8663.1         5920.9         1851.0
     12/08/2010         8700.5         5942.5         1904.9
     13/08/2010         8731.5         5963.6         1962.5
     14/08/2010         8754.1         5981.0         2020.6
     15/08/2010         8791.9         6006.0         2079.9
     16/08/2010         8844.4         6038.1         2139.9
     17/08/2010         8888.8         6065.7         2200.6
     18/08/2010         8830.1         6033.6         2251.7
     19/08/2010         8893.6         6073.2         2277.5
     20/08/2010         8932.3         6097.6         2338.3
     21/08/2010         8921.0         6093.6         2397.7
     22/08/2010         8952.3         6115.6         2459.9
     23/08/2010         8986.1         6139.4         2522.8
     24/08/2010         9026.6         6166.3         2586.9
     25/08/2010         9065.1         6194.0         2650.8
     26/08/2010         9103.0         6222.8         2714.2
     27/08/2010         9135.3         6246.2         2776.8
     28/08/2010         9164.2         6264.9         2839.9
     29/08/2010         9194.5         6284.9         2903.7
     30/08/2010         9218.4         6301.9         2968.0
     31/08/2010         9238.4         6317.4         3032.9
     01/09/2010         9228.4         6309.2         3078.6
     02/09/2010         9262.3         6329.6         3112.8
     03/09/2010         9240.5         6318.3         3172.4
     04/09/2010         9291.9         6358.5         3206.6
     05/09/2010         9318.3         6383.3         3265.4
     06/09/2010         9334.6         6392.4         3325.2
     07/09/2010         9347.7         6399.7         3381.4
     08/09/2010         9380.3         6424.4         3442.8
     09/09/2010         9406.1         6448.4         3502.8
     10/09/2010         9364.1         6423.8         3563.9
     11/09/2010         9337.0         6409.8         3590.0
     12/09/2010         9396.2         6448.6         3625.8
     13/09/2010         9417.9         6460.2         3690.0
     14/09/2010         9432.1         6471.0         3755.6
     15/09/2010         9445.6         6481.7         3822.6
     16/09/2010         9457.6         6491.1         3891.1
     17/09/2010         9440.7         6499.5         3955.5
     18/09/2010         9447.6         6506.4         4019.5
     19/09/2010         9388.8         6485.3         4069.4
     20/09/2010         9339.6         6473.8         4101.3
     21/09/2010         9372.7         6489.2         4139.7
     22/09/2010         9317.7         6448.7         4183.5
     23/09/2010         9264.5         6412.1         4220.2
     24/09/2010         9206.3         6373.9         4240.5
     25/09/2010         9272.0         6424.1         4271.8
     26/09/2010         9222.5         6414.5         4317.3
     27/09/2010         9243.4         6437.9         4352.7
     28/09/2010         9253.4         6452.6         4403.8
     29/09/2010         9264.5         6460.3         4456.3
     30/09/2010         9279.1         6465.5         4512.1
     01/10/2010         9301.1         6483.6         4569.2
     02/10/2010         9316.4         6499.0         4626.3
     03/10/2010         9301.0         6514.7         4677.5
     04/10/2010         9256.5         6508.7         4722.0
     05/10/2010         9216.2         6497.5         4749.9
     06/10/2010         9240.8         6517.4         4776.0
     07/10/2010         9254.4         6517.8         4819.1
     08/10/2010         9269.0         6532.0         4863.2
     09/10/2010         9277.6         6529.1         4911.2
     10/10/2010         1486.2         6480.5         4923.5
     11/10/2010         1515.8         6436.9         4935.2
     12/10/2010         1504.5         6395.5         1652.3
     13/10/2010         1503.0         6353.1         1639.5
     14/10/2010         1522.1         6330.3         1616.8
     15/10/2010         1530.3         6306.1         1602.6
     16/10/2010         1542.0         6287.8         1588.6
     17/10/2010         1551.7         6258.7         1579.8
     18/10/2010         1556.8         6245.1         1569.4
     19/10/2010         1568.8         6230.3         1562.6
     20/10/2010         1568.7         6217.9         1557.4
     21/10/2010         1577.8         6194.9         1554.6
     22/10/2010         1590.9         6182.7         1548.9
     23/10/2010         1599.2         6157.5         1546.5
     24/10/2010         1589.0         6126.0         1544.4
     25/10/2010         1580.5         6101.4         1538.0
     26/10/2010         1571.9         6077.9         1529.9
     27/10/2010         1566.4         6064.8         1511.0
     28/10/2010         1581.1         6060.6         1500.3
     29/10/2010         1581.1         6060.6         1497.8
     30/10/2010         1579.0         6057.4         1489.2
     31/10/2010         1574.0         6044.3         1467.2
     01/11/2010         1573.0         6044.0         1461.8
     02/11/2010         1571.9         6043.1         1456.1
     03/11/2010         1571.9         6043.1         1451.2
     04/11/2010         1568.3         6033.1         1438.5
     05/11/2010         1568.3         6033.1         1435.3
     06/11/2010         1568.3         6033.1         1434.7
     07/11/2010         1567.3         6032.0         1430.4
     08/11/2010         1561.2         6013.8         1425.5
     09/11/2010         1566.4         5991.8         1424.4
     10/11/2010         1568.9         5970.7         1422.1
     11/11/2010         1572.0         5956.3         1416.7
     12/11/2010         1571.0         5955.9         1414.4
     13/11/2010         1571.0         5955.9         1409.4
     14/11/2010         1571.3         5955.9         1406.6
     15/11/2010         1571.3         5955.9         1405.4
     16/11/2010         1571.3         5955.9         1401.7
     17/11/2010         1571.4         5955.9         1398.9
     18/11/2010         1571.4         5955.9         1398.5
     19/11/2010         1571.4         5955.9         1398.5
     20/11/2010         1571.4         5955.9         1397.6
     21/11/2010         1571.4         5955.9         1397.6
     22/11/2010         1570.5         5955.2         1391.1
     23/11/2010         1570.5         5955.2         1391.1
     24/11/2010         1570.5         5955.2         1391.1
     25/11/2010         1570.5         5955.2         1391.1
     26/11/2010         1570.5         5955.2         1391.1
     27/11/2010         1570.5         5955.2         1391.1
     28/11/2010         1570.5         5955.2         1391.0
     29/11/2010         1570.5         5955.2         1384.9
     30/11/2010         1570.5         5955.2         1382.2
     01/12/2010         1570.5         5955.2         1382.2
     02/12/2010         1570.5         5955.2         1382.2
     03/12/2010         1570.5         5955.2         1382.2
     04/12/2010         1570.5         5955.2         1382.2
     05/12/2010         1570.5         5955.2         1382.2
     06/12/2010         1570.5         5955.2         1382.2
     07/12/2010         1570.5         5955.2         1382.2
     08/12/2010         1570.5         5955.2         1382.2
     09/12/2010         1570.5         5955.2         1382.2
     10/12/2010         1570.5         5955.2         1382.1
     11/12/2010         1570.5         5955.2         1381.6
     12/12/2010         1570.5         5955.2         1381.6
     13/12/2010         1570.5         5955.2         1381.6
     14/12/2010         1570.5         5955.2         1381.6
     15/12/2010         1570.5         5955.2         1381.6
     16/12/2010         1570.5         5955.2         1381.6
     17/12/2010         1570.5         5955.2         1381.6
     18/12/2010         1570.5         5955.2         1381.6
     19/12/2010         1570.5         5955.2         1381.6
     20/12/2010         1570.5         5955.2         1381.6
     21/12/2010         1570.5         5955.2         1381.6
     22/12/2010         1570.5         5955.2         1381.6
     23/12/2010         1570.5         5955.2         1381.6
     24/12/2010         1570.5         5955.2         1381.6
     25/12/2010         1570.5         5955.2         1381.6
     26/12/2010         1570.5         5955.2         1381.6
     27/12/2010         1570.5         5955.2         1381.6
     28/12/2010         1570.5         5955.2         1381.6
     29/12/2010         1570.5         5955.2         1381.6
     30/12/2010         1570.5         5955.2         1381.6
     31/12/2010         1570.5         5955.2         1379.0
     01/01/2011         1570.5         5955.2         1379.0
     02/01/2011         1570.5         5955.2         1379.0
     03/01/2011         1570.5         5955.2         1379.0
     04/01/2011         1570.5         5955.2         1379.0
     05/01/2011         1570.5         5955.2         1379.0
     06/01/2011         1570.5         5955.2         1379.0
     07/01/2011         1570.5         5955.2         1379.0
     08/01/2011         1570.5         5955.2         1379.0
     09/01/2011         1570.5         5955.2         1379.0
     10/01/2011         1570.5         5955.2         1379.0
     11/01/2011         1570.5         5955.2         1379.0
     12/01/2011         1570.5         5955.2         1379.0
     13/01/2011         1570.5         5955.2         1379.0
     14/01/2011         1570.5         5955.2         1379.0
     15/01/2011         1570.5         5955.2         1379.0
     16/01/2011         1570.5         5955.2         1379.0
     17/01/2011         1570.5         5955.2         1379.0
     18/01/2011         1570.5         5955.2         1379.0
     19/01/2011         1570.5         5955.2         1379.0
     20/01/2011         1570.5         5955.2         1379.0
     21/01/2011         1570.5         5955.2         1379.0
     22/01/2011         1570.5         5955.2         1379.0
     23/01/2011         1570.5         5955.2         1379.0
     24/01/2011         1570.5         5955.2         1379.0
     25/01/2011         1570.5         5955.2         1379.0
     26/01/2011         1570.5         5955.2         1379.0
     27/01/2011         1570.5         5955.2         1379.0
     28/01/2011         1570.5         5955.2         1379.0
     29/01/2011         1570.5         5955.2         1379.0
     30/01/2011         1570.5         5955.2         1379.0
     31/01/2011         1570.5         5955.2         1379.0
     01/02/2011         1570.5         5955.2         1379.0
     02/02/2011         1570.5         5955.2         1379.0
     03/02/2011         1570.5         5955.2         1379.0
     04/02/2011         1570.5         5955.2         1379.0
     05/02/2011         1570.5         5955.2         1379.0
     06/02/2011         1570.5         5955.2         1379.0
     07/02/2011         1570.5         5955.2         1379.0
     08/02/2011         1570.5         5955.2         1379.0
     09/02/2011         1570.5         5955.2         1379.0
     10/02/2011         1570.5         5955.2         1379.0
     11/02/2011         1570.5         5955.2         1379.0
     12/02/2011         1570.5         5955.2         1379.0
     13/02/2011         1570.5         5955.2         1379.0
     14/02/2011         1569.7         5954.4         1372.9
     15/02/2011         1569.7         5954.4         1372.2
     16/02/2011         1569.7         5954.4         1368.8
     17/02/2011         1569.7         5954.4         1363.8
     18/02/2011         1565.7         5943.0         1347.7
     19/02/2011         1565.7         5943.0         1345.1
     20/02/2011         1565.7         5943.0         1344.5
     21/02/2011         1565.7         5943.0         1343.2
     22/02/2011         1565.7         5943.0         1343.2
     23/02/2011         1565.7         5943.0         1343.2
     24/02/2011         1565.7         5943.0         1343.2
     25/02/2011         1565.7         5943.0         1343.2
     26/02/2011         1565.7         5943.0         1343.2
     27/02/2011         1565.7         5943.0         1343.2
     28/02/2011         1565.7         5943.0         1343.2
     01/03/2011         1565.7         5943.0         1343.2
     02/03/2011         1565.7         5943.0         1342.8
     03/03/2011         1565.7         5943.0         1342.8
     04/03/2011         1565.7         5943.0         1338.9
     05/03/2011         1565.7         5943.0         1338.9
     06/03/2011         1565.7         5943.0         1338.9
     07/03/2011         1565.7         5943.0         1338.9
     08/03/2011         1565.7         5943.0         1338.9
     09/03/2011         1565.7         5943.0         1337.7
     10/03/2011         1565.7         5943.0         1337.7
     11/03/2011         1565.7         5943.0         1337.7
     12/03/2011         1565.7         5943.0         1333.3
     13/03/2011         1565.7         5943.0         1333.3
     14/03/2011         1565.7         5943.0         1333.3
     15/03/2011         1565.7         5943.0         1332.5
     16/03/2011         1565.7         5943.0         1328.6
     17/03/2011         1563.0         5936.0         1318.7
     18/03/2011         1557.0         5917.9         1294.6
     19/03/2011         1557.0         5917.9         1291.0
     20/03/2011         1556.2         5917.3         1287.4
     21/03/2011         1550.2         5899.4         1275.0
     22/03/2011         1554.9         5897.3         1269.9
     23/03/2011         1551.2         5887.2         1254.7
     24/03/2011         1551.2         5887.2         1252.6
     25/03/2011         1551.2         5887.2         1252.6
     26/03/2011         1551.2         5887.2         1252.4
     27/03/2011         1551.2         5887.2         1252.4
     28/03/2011         1551.2         5887.2         1252.4
     29/03/2011         1551.2         5887.2         1252.4
     30/03/2011         1551.2         5887.2         1252.1
     31/03/2011         1551.2         5887.2         1250.8
     01/04/2011         1551.2         5887.2         1246.5
     02/04/2011         1553.2         5880.2         1236.3
     03/04/2011         1551.0         5874.7         1228.4
     04/04/2011         1556.5         5847.4         1214.0
     05/04/2011         1556.5         5847.4         1212.0
     06/04/2011         1553.9         5841.5         1206.8
     07/04/2011         1565.8         5828.8         1198.0
     08/04/2011         1570.2         5822.0         1185.7
     09/04/2011         1571.0         5812.7         1170.2
     10/04/2011         1583.4         5785.4         1165.1
     11/04/2011         1601.9         5752.5         1153.8
     12/04/2011         1661.4         5734.6         1137.2
     13/04/2011         1723.4         5716.2         1121.3
     14/04/2011         1757.9         5695.4         1114.8
     15/04/2011         1767.8         5686.3         1100.3
     16/04/2011         1772.9         5686.3         1096.6
     17/04/2011         1780.0         5684.7         1091.0
     18/04/2011         1780.0         5684.7         1087.2
     19/04/2011         1781.9         5684.7         1082.1
     20/04/2011         1781.9         5684.7         1080.8
     21/04/2011         1781.9         5684.7         1075.9
     22/04/2011         1781.9         5684.7         1073.4
     23/04/2011         1779.1         5678.5         1063.2
     24/04/2011         1801.7         5673.9         1055.1
     25/04/2011         1807.5         5669.7         1047.8
     26/04/2011         1810.3         5661.9         1035.9
     27/04/2011         1814.0         5655.9         1026.1
     28/04/2011         1853.7         5647.8         1014.6
     29/04/2011         1882.0         5636.4          999.5
     30/04/2011         1932.4         5621.4          980.7
     01/05/2011         2009.4         5602.0          956.3
     02/05/2011         2118.6         5588.9          946.7
     03/05/2011         2116.4         5584.1          943.0
     04/05/2011         2114.8         5581.2          940.3
     05/05/2011         2111.1         5569.8          935.1
     06/05/2011         2140.1         5549.2          920.2
     07/05/2011         2238.2         5524.7          908.5
     08/05/2011         2360.4         5494.9          896.8
     09/05/2011         2484.9         5466.2          886.2
     10/05/2011         2569.8         5434.6          877.9
     11/05/2011         2647.8         5403.2          876.4
     12/05/2011         2635.2         5371.7          817.8
     13/05/2011         2771.3         5341.4          766.3
     14/05/2011         2790.1         5330.4          755.8
     15/05/2011         2830.3         5324.1          750.3
     16/05/2011         2944.9         5334.9          737.6
     17/05/2011         3112.4         5357.8          727.6
     18/05/2011         3299.4         5382.3          716.9
     19/05/2011         3494.4         5404.4          704.5
     20/05/2011         3649.3         5409.9          686.2
     21/05/2011         3667.3         5382.2          656.2
     22/05/2011         3822.3         5377.5          616.9
     23/05/2011         3953.4         5367.8          583.9
     24/05/2011         4170.6         5373.8          554.8
     25/05/2011         4309.1         5359.8          524.4
     26/05/2011         4304.1         5339.5          512.3
     27/05/2011         4563.8         5356.9          506.2
     28/05/2011         4633.9         5348.8          501.4
     29/05/2011         4702.2         5328.9          489.0
     30/05/2011         4701.5         5300.2          472.7
     31/05/2011         4911.2         5299.2          451.7
     01/06/2011         5167.5         5308.7          430.2
     02/06/2011         5432.5         5323.0          417.2
     03/06/2011         5600.1         5318.0          403.1
     04/06/2011         5738.5         5344.7          392.9
     05/06/2011         5842.8         5359.6          385.4
     06/06/2011         6029.4         5406.8          380.9
     07/06/2011         6155.7         5438.0          379.5
     08/06/2011         6273.8         5467.1          380.8
     09/06/2011         6327.2         5468.4          400.3
     10/06/2011         6316.6         5448.1          400.3
     11/06/2011         6309.2         5428.3          395.5
     12/06/2011         6428.7         5461.3          388.7
     13/06/2011         6456.7         5463.8          405.6
     14/06/2011         6493.1         5465.9          416.7
     15/06/2011         6520.8         5463.0          427.1
     16/06/2011         6573.2         5469.9          448.0
     17/06/2011         6624.7         5478.0          470.1
     18/06/2011         6681.3         5490.0          493.2
     19/06/2011         6702.6         5485.8          517.3
     20/06/2011         6764.1         5497.4          542.5
     21/06/2011         6817.1         5509.0          554.0
     22/06/2011         6855.2         5513.7          578.2
     23/06/2011         6853.8         5502.5          601.1
     24/06/2011         6902.0         5517.7          607.7
     25/06/2011         6957.4         5536.5          633.6
     26/06/2011         6975.1         5536.9          656.1
     27/06/2011         7013.4         5540.3          675.2
     28/06/2011         7069.1         5556.6          705.2
     29/06/2011         7131.9         5579.0          736.1
     30/06/2011         7192.4         5599.8          768.6
     01/07/2011         7231.3         5611.6          802.3
     02/07/2011         7276.6         5628.1          836.0
     03/07/2011         7337.3         5651.7          871.7
     04/07/2011         7339.8         5644.2          908.3
     05/07/2011         7414.9         5671.9          928.5
     06/07/2011         7469.7         5693.3          967.2
     07/07/2011         7521.0         5713.5         1007.0
     08/07/2011         7569.7         5732.7         1047.4
     09/07/2011         7618.2         5752.3         1088.4
     10/07/2011         7662.5         5770.1         1130.1
     11/07/2011         7702.0         5786.2         1172.4
     12/07/2011         7758.3         5812.6         1208.1
     13/07/2011         7809.5         5835.9         1251.2
     14/07/2011         7876.8         5863.1         1295.6
     15/07/2011         7929.9         5887.0         1340.6
     16/07/2011         7966.8         5903.1         1386.4
     17/07/2011         7992.2         5915.0         1431.6
     18/07/2011         8019.9         5926.1         1478.8
     19/07/2011         8043.5         5934.9         1526.5
     20/07/2011         8065.0         5942.8         1575.0
     21/07/2011         8083.8         5949.9         1624.1
     22/07/2011         8088.7         5948.3         1668.1
     23/07/2011         8122.8         5963.7         1708.7
     24/07/2011         8136.4         5968.8         1754.7
     25/07/2011         8178.9         5988.5         1806.0
     26/07/2011         8231.0         6012.7         1858.4
     27/07/2011         8279.4         6039.2         1911.3
     28/07/2011         8303.4         6054.4         1964.9
     29/07/2011         8269.6         6031.9         2013.7
     30/07/2011         8305.4         6050.7         2017.8
     31/07/2011         8356.1         6074.3         2073.1
     01/08/2011         8395.7         6095.8         2129.0
     02/08/2011         8417.7         6108.6         2185.3
     03/08/2011         8434.4         6116.2         2242.3
     04/08/2011         8472.9         6131.6         2299.8
     05/08/2011         8418.9         6097.4         2342.6
     06/08/2011         8375.7         6070.9         2358.4
     07/08/2011         8406.7         6089.2         2375.5
     08/08/2011         8494.4         6138.7         2408.1
     09/08/2011         8543.2         6162.0         2464.7
     10/08/2011         8593.2         6190.9         2525.2
     11/08/2011         8640.2         6220.2         2584.9
     12/08/2011         8684.7         6246.8         2644.7
     13/08/2011         8717.3         6265.0         2705.2
     14/08/2011         8754.8         6286.3         2766.3
     15/08/2011         8790.4         6305.7         2827.9
     16/08/2011         8821.4         6322.6         2890.2
     17/08/2011         8820.5         6323.2         2946.4
     18/08/2011         8860.5         6341.3         3009.7
     19/08/2011         8882.9         6355.3         3069.4
     20/08/2011         8919.2         6371.8         3133.7
     21/08/2011         8947.0         6388.2         3198.4
     22/08/2011         8973.9         6403.9         3263.6
     23/08/2011         8994.6         6416.2         3329.1
     24/08/2011         9004.1         6422.7         3395.1
     25/08/2011         9023.0         6432.2         3461.2
     26/08/2011         9038.9         6441.4         3528.0
     27/08/2011         9022.8         6434.1         3595.0
     28/08/2011         9034.3         6436.9         3662.5
     29/08/2011         9023.0         6436.2         3728.5
     30/08/2011         9029.3         6435.8         3794.9
     31/08/2011         8963.9         6402.4         3848.5
     01/09/2011         8992.0         6415.6         3882.4
     02/09/2011         8987.0         6415.6         3949.3
     03/09/2011         8984.3         6416.2         4005.7
     04/09/2011         8917.5         6381.7         4063.8
     05/09/2011         8961.4         6414.7         4095.6
     06/09/2011         8978.5         6436.4         4155.5
     07/09/2011         8994.7         6456.8         4211.9
     08/09/2011         9010.2         6472.6         4265.9
     09/09/2011         9024.3         6480.5         4320.4
     10/09/2011         9037.8         6483.1         4377.7
     11/09/2011         9052.2         6488.8         4437.3
     12/09/2011         9058.3         6489.0         4499.2
     13/09/2011         9058.9         6487.3         4563.1
     14/09/2011         9064.7         6499.1         4625.5
     15/09/2011         9059.2         6515.4         4681.6
     16/09/2011         9027.4         6519.4         4729.8
     17/09/2011         8997.2         6515.1         4770.9
     18/09/2011         8973.8         6506.3         4811.5
     19/09/2011         8932.9         6482.1         4844.7
     20/09/2011         8951.5         6481.4         4872.1
