ApsimVersion = 7.6
Title = PFnew
           Date  AboveGroundWt  BelowGroundWt AboveGroundNPct   BelowGroundN SpeciesLiveWt(1) SpeciesLiveWt(2) SpeciesLiveWt(3) SpeciesTotalWt(1) SpeciesTotalWt(2) SpeciesTotalWt(3)      HarvestWt AboveGroundLiveN AboveGroundDeadN     watertable        OC_20cm        OC_90cm       OC_180cm      n2o_atm() nitrification()         dnit()    MaySeptNDep   MaySeptTiles    MaySeptRain  MaySeptrunoff     MaySepEvap    MaySepTrans  MaySepNnetMin    MaySepDenit MaySeptTilesNO3 MaySepResImmob  MaySepNuptake       biom_c()    surfaceom_c        fom_c()        hum_c()   surfaceom_wt AboveGroundDeadWt     Cover_dead        C_remob     LeafDeadWt LitterDepositionWt RootSenescenceWt             wf    surfaceom_n surfaceom_cover surface_CN_ratio          no3()          nh4() tf_surface_om1             es    WaterUptake            eos    Cover_green dlt_n_min_tot()    dlt_n_min() dlt_n_min_res()    PlantFixedN NitrogenDemand NitrogenSupply NitrogenUptake PlantRemobilisedN            lai      LAI_green       LAI_dead dlt_fom_c_atm() dlt_fom_c_biom() dlt_fom_c_hum() dlt_fom_c_pool1() dlt_fom_c_pool2() dlt_fom_c_pool3() dlt_fom_n_min() dlt_res_c_biom() dlt_res_c_hum() DefoliatedDigestibility       HarvestN HerbageDigestibility RootSenescenceN       roots_cn   Remaining_Wt    Surface_sot        fom_n()      nit_tot()        sot_cnr       sot_cnrf       roots_N%         oc_5cm        oc_15cm        oc_30cm        oc_60cm       oc_100cm        IntRadn       soil_co2       root_co2  soil_root_co2           sw_5          sw_10          sw_15          sw_35          sw_75           st_5          st_10          st_15          st_35          st_75 subsurface_drain       GLFwater        GLFtemp           GLFn         ToRoot       ToRootDM        sotiris         fom_cn           year subsurface_drain_no3    N_conc_mgLN
   (dd/mm/yyyy)        (kg/ha)        (kg/ha)             (%)        (kg/ha)          (kg/ha)          (kg/ha)          (kg/ha)           (kg/ha)           (kg/ha)           (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)           (mm)             ()             ()             ()        (kg/ha)         (kg/ha)        (kg/ha)             ()           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)         (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)           (kg/ha)            (%)        (kg/ha)        (kg/ha)            (kg/ha)          (kg/ha)          (0-1)        (kg/ha)       (m^2/m^2)               ()        (kg/ha)        (kg/ha)             ()           (mm)           (mm)           (mm)            (%)         (kg/ha)        (kg/ha)         (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)           (kg/ha)             ()             ()             ()         (kg/ha)          (kg/ha)         (kg/ha)           (kg/ha)           (kg/ha)           (kg/ha)         (kg/ha)          (kg/ha)         (kg/ha)                   (0-1)        (kg/ha)                (0-1)         (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)             ()             ()             ()             ()             ()             ()             ()             ()           (MJ)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)          (0-1)          (0-1)          (0-1)          (0-1)        (kg/ha)             ()             ()         (year)              (kg/ha)             ()
     15/08/2013         8934.6         3619.7           1.650           33.1           3800.6           1749.6           2867.6            4001.1            1854.6            3078.9            0.0            144.5              2.9       1613.708              ?              ?              ?            0.0             0.2            0.0          3.830         24.864        383.010         11.052         98.492        374.507           95.2            8.5             2.5          -13.9          176.5         3816.9          837.4         1277.4       262564.9         2093.6             516.8          0.258            0.0          319.9              116.9             22.8          0.970           12.3           0.567           67.664            3.6            3.9          0.857          0.592          4.592          0.592          0.990             0.9            0.9            -0.0            0.0            4.3            0.9            0.9               0.9              ?          9.840          0.640             4.4              2.7             0.3               1.7               5.0               0.6             0.1              0.0             0.0                   0.906            0.0                0.913             0.5         43.653              ?              ?           76.1        24430.3          0.052          0.676          0.916          2.873          2.401          1.681          1.254          0.563         20.269         12.197         18.529         30.726          0.318          0.302          0.277          0.126          0.138         21.449         21.181         20.892         20.459         19.809            0.000          1.000          0.956          0.638          0.300           48.2       6493.436         16.784           2013                  0.0          3.604
     16/08/2013         8937.9         3646.3           1.650           33.3           3822.2           1758.8           2893.4            4001.2            1853.8            3083.0            0.0            144.9              2.6       1617.674              ?              ?              ?            0.0             0.2            0.0          3.830         24.864        383.010         11.052         99.087        379.280           96.0            8.5             2.5          -13.9          177.4         3815.2          879.4         1278.3       262562.3         2198.5             463.5          0.235            0.0          287.0              105.0             19.7          0.941           12.9           0.585           67.847            3.6            4.0          0.686          0.595          4.773          0.595          0.990             0.9            0.9            -0.0            0.0            4.6            0.9            0.9               0.8              ?          9.909          0.574             4.2              2.5             0.3               1.6               4.8               0.6             0.1              0.0             0.0                   0.906            0.0                0.913             0.4         43.742              ?              ?           76.1        24429.9          0.052          0.676          0.914          2.873          2.401          1.681          1.254          0.563         21.760         12.117         17.733         29.850          0.282          0.269          0.261          0.126          0.138         20.519         20.571         20.506         20.284         19.820            0.000          1.000          0.916          0.556          0.300           46.3       6522.845         16.789           2013                  0.0          3.604
     17/08/2013         8937.0         3666.0           1.650           33.4           3836.8           1765.2           2912.6            3999.1            1852.3            3085.6            0.0            145.1              2.4       1621.550              ?              ?              ?            0.0             0.2            0.0          3.830         24.864        383.010         11.052         99.543        382.740           96.8            8.5             2.5          -13.9          178.2         3813.7          917.4         1279.9       262559.9         2293.5             422.4          0.217            0.0          261.6               95.0             20.5          0.918           13.5           0.600           67.998            3.6            4.0          0.721          0.457          3.460          0.457          0.990             0.8            0.8            -0.0            0.0            3.7            0.8            0.8               0.8              ?          9.959          0.523             3.9              2.4             0.3               1.5               4.6               0.5             0.1              0.0             0.0                   0.906            0.0                0.912             0.5         43.846              ?              ?           76.2        24429.6          0.052          0.676          0.912          2.873          2.401          1.681          1.254          0.563         17.119         11.328         16.031         27.359          0.247          0.240          0.245          0.126          0.138         19.246         19.518         19.642         19.642         19.443            0.000          1.000          0.898          0.613          0.300           40.2       6551.493         16.794           2013                  0.0          3.604
     18/08/2013         8950.1         3688.3           1.647           33.5           3854.7           1771.4           2934.6            4003.6            1852.1            3094.4            0.0            145.3              2.2       1625.342              ?              ?              ?            0.0             0.1            0.0          3.830         24.864        383.010         11.052        100.150        387.988           97.5            8.6             2.5          -13.9          178.9         3812.6          952.2         1282.0       262557.7         2380.6             389.4          0.202            0.0          241.2               87.0             20.5          0.887           14.0           0.614           68.123            3.6            4.0          0.714          0.607          5.248          0.608          0.991             0.7            0.7            -0.0            0.0            4.9            0.7            0.7               0.8              ?         10.015          0.482             3.7              2.2             0.2               1.3               4.3               0.5             0.1              0.0             0.0                   0.906            0.0                0.913             0.5         43.929              ?              ?           76.3        24429.3          0.052          0.676          0.911          2.872          2.401          1.681          1.254          0.563         23.038         10.497         16.436         26.933          0.225          0.216          0.232          0.126          0.138         18.742         18.876         18.978         19.023         18.941            0.000          1.000          0.939          0.463          0.299           42.8       6574.931         16.799           2013                  0.0          3.604
     19/08/2013         8961.8         3704.9           1.643           33.5           3866.6           1774.2           2951.9            4007.1            1850.9            3103.8            0.0            145.2              2.1       1629.050              ?              ?              ?            0.0             0.1            0.0          3.830         24.864        383.010         11.052        100.731        393.330           98.1            8.6             2.5          -13.9          179.4         3812.1          984.8         1285.8       262555.9         2462.0             369.0          0.192            0.0          228.7               81.4             23.1          0.858           14.4           0.626           68.230            3.6            4.0          0.842          0.581          5.342          0.586          0.991             0.5            0.5            -0.0            0.0            4.7            0.5            0.5               0.9              ?         10.055          0.457             3.2              1.9             0.2               1.1               3.8               0.4             0.1              0.0             0.0                   0.906            0.0                0.912             0.5         44.057              ?              ?           76.5        24429.3          0.052          0.676          0.908          2.872          2.401          1.681          1.254          0.563         21.906          9.522         16.342         25.864          0.199          0.180          0.208          0.126          0.138         18.520         18.586         18.603         18.595         18.520            0.000          1.000          0.969          0.435          0.299           39.8       6601.825         16.804           2013                  0.0          3.604
     20/08/2013         8973.5         3718.4           1.637           33.5           3875.6           1775.0           2966.6            4010.8            1849.0            3113.7            0.0            144.9              2.0       1632.687              ?              ?              ?            0.0             0.1            0.0          3.830         24.864        383.010         11.052        101.300        398.661           98.4            8.6             2.5          -13.9          179.8         3812.1         1016.0         1291.3       262554.7         2540.0             356.4          0.186            0.0          220.9               78.0             24.7          0.829           14.9           0.638           68.325            3.6            4.0          0.920          0.569          5.331          0.579          0.991             0.4            0.4            -0.0            0.0            4.5            0.4            0.4               0.9              ?         10.086          0.442             2.6              1.6             0.2               0.9               3.1               0.4             0.0              0.0             0.0                   0.906            0.0                0.912             0.6         44.193              ?              ?           76.8        24429.5          0.052          0.676          0.905          2.872          2.401          1.681          1.254          0.563         21.680          7.736         17.555         25.290          0.180          0.155          0.176          0.126          0.138         18.690         18.553         18.469         18.393         18.268            0.000          1.000          0.975          0.423          0.299           38.2       6627.168         16.810           2013                  0.0          3.604
     21/08/2013         9001.5         3724.4           1.629           33.5           3879.1           1774.1           2976.8            4019.8            1851.0            3130.7            0.0            144.6              2.1       1636.270              ?              ?              ?            0.0             0.0            0.0          3.830         24.864        383.010         11.052        101.783        402.824           98.7            8.6             2.5          -13.9          180.0         3812.3         1037.9         1299.5       262553.9         2594.6             371.5          0.193            0.0          230.4               54.7             29.3          0.804           15.2           0.646           68.411            3.6            4.0          1.000          0.483          4.164          0.499          0.991             0.3            0.3            -0.0            0.0            3.6            0.3            0.3               1.0              ?         10.104          0.461             2.2              1.3             0.1               0.7               2.6               0.3             0.0              0.0             0.0                   0.906            0.0                0.912             0.7         44.335              ?              ?           77.2        24429.9          0.053          0.676          0.902          2.872          2.401          1.681          1.254          0.563         18.292          5.533         18.085         23.618          0.164          0.137          0.147          0.126          0.138         19.194         18.907         18.666         18.442         18.195            0.000          0.883          0.977          0.491          0.299           35.2       6653.294         16.817           2013                  0.0          3.604
     22/08/2013         9066.4         3719.0           1.617           33.4           3878.2           1773.0           2986.4            4040.7            1860.8            3164.9            0.0            144.2              2.4       1639.799              ?              ?              ?            0.0             0.0            0.0          3.830         24.864        383.010         11.052        102.348        405.412           98.9            8.6             2.5          -13.9          180.2         3812.6         1044.2         1312.2       262553.2         2610.5             428.8          0.220            0.0          266.0               15.8             39.9          0.774           15.2           0.648           68.470            3.6            4.0          1.000          0.565          2.588          0.602          0.991             0.2            0.2            -0.0            0.0            3.4            0.2            0.2               1.1              ?         10.115          0.532             1.9              1.1             0.1               0.7               2.3               0.2             0.0              0.0             0.0                   0.906            0.0                0.912             0.9         44.457              ?              ?           77.9        24430.5          0.053          0.676          0.900          2.872          2.400          1.681          1.254          0.563         20.850          4.188         19.100         23.288          0.152          0.125          0.133          0.126          0.137         20.196         19.592         19.093         18.657         18.259            0.000          0.480          0.929          0.516          0.299           34.5       6677.718         16.826           2013                  0.0          3.604
     23/08/2013         9126.8         3709.9           1.604           33.2           3869.7           1770.6           2990.1            4057.8            1871.4            3197.6            0.0            143.6              2.8       1643.275              ?              ?              ?            0.0             0.0            0.0          3.830         24.864        383.010         11.052        102.807        407.297           99.1            8.6             2.5          -13.9          180.4         3812.9         1050.2         1325.9       262552.7         2625.4             496.5          0.250            0.0          308.1               14.9             41.4          0.748           15.3           0.650           68.489            3.5            4.0          1.000          0.458          1.885          0.511          0.991             0.2            0.2            -0.0            0.0            2.5            0.2            0.2               1.2              ?         10.110          0.616             1.7              1.0             0.1               0.6               2.1               0.2             0.0              0.0             0.0                   0.906            0.0                0.912             0.9         44.573              ?              ?           78.7        24431.3          0.054          0.676          0.897          2.872          2.400          1.681          1.254          0.563         17.396          3.541         20.991         24.532          0.141          0.118          0.126          0.126          0.136         22.041         20.927         19.973         19.166         18.519            0.000          0.418          0.914          0.670          0.300           32.3       6701.359         16.838           2013                  0.0          3.604
     24/08/2013         9185.2         3699.7           1.593           33.1           3860.8           1768.3           2989.1            4075.6            1882.6            3227.0            0.0            143.1              3.2       1646.698              ?              ?              ?            0.0             0.0            0.0          3.830         24.864        383.010         11.052        103.150        408.762           99.2            8.6             2.5          -13.9          180.5         3813.3         1056.3         1339.9       262552.3         2640.8             567.1          0.280            0.0          351.9               15.4             41.8          0.728           15.4           0.652           68.507            3.5            4.0          1.000          0.344          1.465          0.404          0.991             0.2            0.2            -0.0            0.0            1.9            0.1            0.1               1.2              ?         10.098          0.704             1.6              1.0             0.1               0.6               1.9               0.2             0.0              0.0             0.0                   0.906            0.0                0.912             0.9         44.651              ?              ?           79.5        24432.1          0.054          0.676          0.896          2.872          2.400          1.681          1.254          0.563         14.264          3.108         21.549         24.657          0.134          0.115          0.122          0.126          0.136         23.488         22.253         21.075         19.971         19.047            0.000          0.401          0.964          0.779          0.300           31.6       6723.251         16.851           2013                  0.0          3.604
     25/08/2013         9254.9         3689.4           1.577           33.0           3846.0           1762.3           2983.8            4097.0            1895.0            3262.9            0.0            142.2              3.7       1650.069              ?              ?              ?            0.0             0.0            0.0          3.830         24.864        383.010         11.052        103.559        409.943           99.4            8.6             2.5          -13.9          180.7         3813.6         1061.6         1355.7       262551.9         2654.0             662.9          0.319            0.0          411.5               13.2             45.7          0.702           15.5           0.654           68.527            3.5            4.0          1.000          0.409          1.181          0.531          0.991             0.1            0.1            -0.0            0.0            2.6            0.1            0.1               1.5              ?         10.069          0.823             1.5              0.9             0.1               0.5               1.8               0.2             0.0              0.0             0.0                   0.906            0.0                0.912             1.0         44.695              ?              ?           80.3        24432.9          0.055          0.676          0.895          2.872          2.400          1.681          1.254          0.563         18.633          2.751         19.926         22.677          0.128          0.113          0.118          0.125          0.135         23.447         22.621         21.648         20.575         19.579            0.000          0.247          0.960          0.665          0.299           35.4       6744.945         16.864           2013                  0.0          3.604
     26/08/2013         9311.2         3673.8           1.565           32.9           3820.1           1758.4           2972.0            4108.0            1909.8            3293.4            0.0            141.5              4.3       1653.387              ?              ?              ?            0.0             0.0            0.0          3.830         24.864        383.010         11.052        103.866        410.923           99.5            8.6             2.5          -13.9          180.8         3814.0         1067.0         1371.7       262551.6         2667.5             760.8          0.356            0.0          472.4               13.5             45.7          0.680           15.6           0.656           68.546            3.5            4.0          1.000          0.306          0.979          0.443          0.991             0.1            0.1            -0.0            0.0            1.3            0.1            0.1               1.6              ?         10.024          0.945             1.4              0.8             0.1               0.5               1.7               0.2             0.0              0.0             0.0                   0.906            0.0                0.911             1.0         44.784              ?              ?           81.2        24433.8          0.055          0.675          0.893          2.872          2.400          1.681          1.254          0.563         14.875          2.467         19.738         22.205          0.123          0.111          0.116          0.125          0.135         23.419         22.615         21.723         20.763         19.853            0.000          0.240          0.917          0.810          0.301           30.1       6770.595         16.878           2013                  0.0          3.604
     27/08/2013         9373.3         3658.7           1.551           32.7           3786.4           1752.3           2961.7            4116.5            1925.2            3331.6            0.0            140.5              4.9       1656.654              ?              ?              ?            0.0             0.0            0.0          3.830         24.864        383.010         11.052        104.225        411.761           99.6            8.6             2.5          -13.9          180.9         3814.4         1072.5         1388.6       262551.3         2681.2             872.9          0.397            0.0          542.2               13.7             47.8          0.648           15.6           0.658           68.566            3.5            4.1          1.000          0.360          0.839          0.631          0.990             0.1            0.1            -0.0            0.0            1.9            0.1            0.1               1.7              ?          9.970          1.084             1.3              0.8             0.1               0.5               1.6               0.2             0.0              0.0             0.0                   0.906            0.0                0.911             1.1         44.729              ?              ?           82.1        24434.8          0.056          0.675          0.894          2.872          2.400          1.681          1.254          0.563         20.357          2.263         21.033         23.297          0.119          0.111          0.114          0.125          0.135         24.225         23.126         22.075         21.022         20.077            0.000          0.151          0.853          0.729          0.301           32.7       6791.195         16.892           2013                  0.0          3.604
     28/08/2013         9431.5         3641.6           1.538           32.6           3745.9           1746.9           2948.3            4120.1            1942.3            3369.2            0.0            139.5              5.6       1659.869              ?              ?              ?            0.0             0.0            0.0          3.830         24.864        383.010         11.052        104.522        412.492           99.7            8.7             2.5          -13.9          181.0         3814.7         1078.0         1405.8       262551.1         2695.1             990.4          0.437            0.0          615.3               13.9             48.3          0.615           15.8           0.660           68.589            3.5            4.1          1.000          0.297          0.730          0.652          0.990             0.1            0.1            -0.0            0.0            1.7            0.1            0.1               1.8              ?          9.906          1.231             1.3              0.8             0.1               0.5               1.5               0.1             0.0              0.0             0.0                   0.906            0.0                0.911             1.1         44.704              ?              ?           83.1        24435.8          0.057          0.675          0.895          2.872          2.400          1.681          1.254          0.563         20.591          2.123         21.925         24.048          0.114          0.110          0.113          0.125          0.134         25.652         24.227         22.850         21.531         20.426            0.000          0.124          0.809          0.737          0.302           31.2       6814.477         16.907           2013                  0.0          3.604
     29/08/2013         9486.1         3623.0           1.526           32.5           3701.3           1741.5           2932.3            4120.7            1959.8            3405.6            0.0            138.5              6.2       1663.035              ?              ?              ?            0.0             0.0            0.0          3.830         24.864        383.010         11.052        104.757        413.136           99.8            8.7             2.5          -13.9          181.1         3815.1         1083.7         1423.0       262550.9         2709.2            1111.0          0.475            0.0          690.3               14.1             48.4          0.583           16.0           0.662           68.273            3.5            4.1          1.000          0.234          0.644          0.651          0.990             0.1            0.1            -0.0            0.0            1.5            0.1            0.1               1.8              ?          9.834          1.381             1.2              0.7             0.1               0.5               1.4               0.1             0.0              0.0             0.0                   0.906            0.0                0.911             1.1         44.638              ?              ?           84.0        24436.7          0.057          0.675          0.896          2.872          2.400          1.681          1.254          0.563         20.164          2.011         22.138         24.149          0.110          0.110          0.112          0.125          0.134         26.641         25.167         23.689         22.205         20.939            0.000          0.113          0.792          0.747          0.303           29.8       6836.449         16.921           2013                  0.0          3.604
     30/08/2013         9543.1         3605.3           1.513           32.4           3658.5           1735.6           2913.6            4124.3            1977.7            3441.1            0.0            137.5              6.9       1666.151              ?              ?              ?            0.0             0.0            0.0          3.830         24.864        383.010         11.052        104.940        413.715           99.9            8.7             2.5          -13.9          181.1         3815.4         1089.4         1440.5       262550.7         2723.6            1235.5          0.511            0.0          767.8               14.3             48.6          0.551           16.2           0.664           67.624            3.5            4.1          1.000          0.184          0.579          0.634          0.989             0.1            0.1            -0.0            0.0            1.4            0.1            0.1               1.9              ?          9.759          1.536             1.2              0.7             0.1               0.5               1.4               0.1             0.0              0.0             0.0                   0.906            0.0                0.911             1.1         44.564              ?              ?           85.0        24437.7          0.058          0.675          0.898          2.872          2.400          1.681          1.254          0.563         19.721          1.918         22.323         24.242          0.107          0.110          0.112          0.125          0.134         27.480         25.963         24.430         22.851         21.480            0.000          0.095          0.809          0.761          0.302           30.9       6857.201         16.934           2013                  0.0          3.604
     31/08/2013         9603.6         3589.3           1.501           32.4           3619.1           1729.8           2893.1            4131.9            1996.0            3475.7            0.0            136.5              7.6       1669.218              ?              ?              ?            0.0             0.0            0.0          3.830         24.864        383.010         11.052        105.088        414.241          100.0            8.7             2.5          -13.9          181.2         3815.8         1095.2         1457.9       262550.5         2738.0            1361.6          0.546            0.0          846.3               14.4             48.4          0.521           16.3           0.666           67.308            3.5            4.1          1.000          0.147          0.526          0.605          0.989             0.1            0.1            -0.0            0.0            1.3            0.1            0.1               1.9              ?          9.686          1.693             1.2              0.7             0.1               0.5               1.3               0.1             0.0              0.0             0.0                   0.906            0.0                0.911             1.1         44.476              ?              ?           86.0        24438.7          0.059          0.675          0.899          2.872          2.400          1.681          1.254          0.563         18.882          1.846         21.405         23.251          0.105          0.110          0.111          0.125          0.134         27.425         26.204         24.840         23.338         21.966            0.000          0.094          0.862          0.785          0.302           32.3       6879.143         16.947           2013                  0.0          3.604
     01/09/2013         9668.1         3575.0           1.488           32.3           3582.9           1723.7           2871.4            4143.6            2014.3            3510.3            0.0            135.5              8.4       1672.238              ?              ?              ?            0.0             0.0            0.0          3.830         24.864        383.010         11.052        105.214        414.724          100.1            8.7             2.5          -13.9          181.3         3816.1         1101.0         1475.4       262550.3         2752.5            1490.1          0.579            0.0          926.3               14.5             48.4          0.491           16.3           0.667           67.342            3.5            4.1          1.000          0.126          0.483          0.602          0.989             0.1            0.1            -0.0            0.0            1.5            0.1            0.1               1.9              ?          9.614          1.853             1.1              0.7             0.1               0.5               1.3               0.1             0.0              0.0             0.0                   0.906            0.0                0.911             1.1         44.374              ?              ?           86.9        24439.7          0.059          0.675          0.901          2.872          2.400          1.681          1.254          0.563         18.907          1.784         20.903         22.687          0.103          0.109          0.111          0.125          0.133         27.134         26.092         24.924         23.574         22.287            0.000          0.085          0.901          0.789          0.301           34.1       6902.671         16.960           2013                  0.0          3.604
     02/09/2013         9743.4         3565.4           1.474           32.2           3556.7           1717.5           2850.0            4165.3            2032.7            3545.4            0.0            134.6              9.1       1675.216              ?              ?              ?            0.0             0.0            0.0          3.848         24.864        384.790         11.052        105.610        415.178          100.1            8.7             2.5          -13.9          181.4         3816.7         1106.3         1492.8       262550.1         2765.7            1619.1          0.609            0.0         1006.7               14.5             48.1          0.551           16.4           0.669           67.378            3.4            4.1          1.000          0.396          0.454          0.568          0.988             0.1            0.1            -0.0            0.0            1.8            0.1            0.1               1.9              ?          9.551          2.013             1.1              0.7             0.1               0.5               1.3               0.1             0.0              0.2             0.0                   0.906            0.0                0.911             1.1         44.295              ?              ?           87.9        24440.7          0.060          0.675          0.903          2.872          2.400          1.681          1.254          0.563         19.148          1.728         20.045         21.773          0.101          0.109          0.111          0.125          0.133         26.696         25.844         24.839         23.640         22.461            0.000          0.090          0.978          0.788          0.300           38.5       6928.065         16.972           2013                  0.0          3.604
     03/09/2013         9822.0         3563.2           1.463           32.2           3540.3           1714.6           2835.5            4190.6            2051.2            3580.2            0.0            133.9              9.7       1678.138              ?              ?              ?            0.0             0.0            0.0          3.848         24.864        384.790         11.052        106.010        415.593          100.2            8.7             2.5          -13.9          181.4         3817.0         1111.3         1507.5       262550.0         2778.2            1731.6          0.634            0.0         1076.7               12.5             41.3          0.523           16.5           0.671           67.415            3.4            4.1          0.798          0.400          0.415          0.563          0.988             0.1            0.1            -0.0            0.0            1.9            0.1            0.1               1.6              ?          9.512          2.153             1.1              0.6             0.1               0.5               1.2               0.1             0.0              0.0             0.0                   0.906            0.0                0.911             0.9         44.267              ?              ?           88.7        24441.6          0.061          0.675          0.904          2.872          2.400          1.681          1.254          0.563         19.936          1.988         17.701         19.689          0.120          0.109          0.110          0.125          0.133         24.162         24.340         24.057         23.349         22.436            0.000          0.082          0.953          0.772          0.300           39.1       6958.013         16.983           2013                  0.0          3.604
     04/09/2013         9895.1         3560.3           1.450           32.2           3522.9           1710.0           2822.1            4213.3            2067.3            3614.5            0.0            133.2             10.3       1681.014              ?              ?              ?            0.0             0.0            0.0          3.848         24.864        384.790         11.052        106.337        415.982          100.3            8.7             2.5          -13.9          181.5         3817.3         1116.1         1521.5       262549.8         2790.1            1840.1          0.656            0.0         1144.4               12.0             39.3          0.496           16.5           0.672           67.447            3.4            4.1          0.736          0.328          0.389          0.539          0.988             0.1            0.1            -0.0            0.0            2.0            0.1            0.1               1.5              ?          9.471          2.289             1.0              0.6             0.1               0.4               1.2               0.1             0.0              0.0             0.0                   0.906            0.0                0.910             0.9         44.245              ?              ?           89.5        24442.4          0.061          0.675          0.904          2.872          2.400          1.681          1.254          0.563         18.877          1.618         15.690         17.308          0.115          0.108          0.110          0.125          0.133         21.648         22.236         22.488         22.372         21.926            0.000          0.068          0.972          0.735          0.300           36.5       6989.289         16.992           2013                  0.0          3.604
     05/09/2013         9955.9         3544.3           1.436           32.0           3487.1           1699.7           2793.9            4227.4            2082.8            3645.8            0.0            131.9             11.1       1683.844              ?              ?              ?            0.0             0.0            0.0          3.848         24.864        384.790         11.052        106.607        416.348          100.3            8.7             2.5          -13.9          181.6         3817.6         1122.0         1539.2       262549.7         2804.9            1975.2          0.682            0.0         1228.5               14.7             48.5          0.470           16.6           0.674           67.479            3.4            4.1          1.000          0.269          0.367          0.530          0.987             0.1            0.1            -0.0            0.0            1.6            0.1            0.1               1.9              ?          9.385          2.457             1.0              0.6             0.1               0.4               1.1               0.1             0.0              0.0             0.0                   0.906            0.0                0.910             1.1         44.261              ?              ?           90.5        24443.4          0.062          0.675          0.904          2.872          2.400          1.681          1.254          0.563         16.683          1.557         15.049         16.606          0.111          0.108          0.110          0.125          0.133         20.254         20.738         21.094         21.263         21.145            0.000          0.066          0.947          0.794          0.300           32.5       7018.246         17.001           2013                  0.0          3.604
     06/09/2013        10013.3         3527.3           1.425           32.0           3447.0           1693.1           2763.4            4236.9            2101.8            3674.6            0.0            130.9             11.8       1686.629              ?              ?              ?            0.0             0.0            0.0          3.848         24.864        384.790         11.052        106.823        416.693          100.4            8.8             2.5          -13.9          181.6         3818.0         1127.8         1556.9       262549.5         2819.5            2109.8          0.706            0.0         1312.4               14.7             48.1          0.444           16.7           0.676           67.519            3.4            4.1          1.000          0.216          0.345          0.510          0.987             0.1            0.1            -0.0            0.0            0.8            0.1            0.1               1.9              ?          9.296          2.625             1.0              0.6             0.1               0.4               1.1               0.1             0.0              0.0             0.0                   0.906            0.0                0.910             1.1         44.254              ?              ?           91.5        24444.4          0.063          0.675          0.904          2.872          2.400          1.681          1.254          0.563         15.352          1.492         17.752         19.244          0.108          0.108          0.110          0.125          0.133         21.758         21.186         20.899         20.721         20.530            0.000          0.073          0.931          0.865          0.302           31.2       7042.569         17.012           2013                  0.0          3.604
     07/09/2013        10073.6         3511.6           1.414           31.9           3407.1           1685.9           2733.7            4247.6            2120.8            3705.2            0.0            129.8             12.6       1689.371              ?              ?              ?            0.0             0.0            0.0          3.848         24.864        384.790         11.052        107.019        417.019          100.5            8.8             2.5          -13.9          181.7         3818.2         1133.7         1574.6       262549.4         2834.3            2246.9          0.729            0.0         1397.9               14.8             48.2          0.416           16.8           0.678           67.559            3.4            4.1          1.000          0.196          0.325          0.565          0.986             0.1            0.1            -0.0            0.0            1.1            0.1            0.1               1.9              ?          9.207          2.796             0.9              0.5             0.1               0.4               1.0               0.1             0.0              0.0             0.0                   0.906            0.0                0.910             1.1         44.130              ?              ?           92.5        24445.4          0.063          0.675          0.906          2.872          2.400          1.681          1.254          0.563         16.779          1.432         19.042         20.474          0.105          0.107          0.110          0.125          0.133         23.768         22.721         21.856         21.093         20.505            0.000          0.060          0.923          0.836          0.302           32.4       7065.746         17.022           2013                  0.0          3.604
     08/09/2013        10101.5         3482.8           1.404           31.7           3355.4           1674.2           2692.2            4244.7            2134.5            3722.4            0.0            128.5             13.4       1692.070              ?              ?              ?            0.0             0.0            0.0          3.848         24.864        384.790         11.052        107.128        417.326          100.5            8.8             2.5          -13.9          181.7         3818.5         1139.5         1592.1       262549.2         2848.8            2379.7          0.749            0.0         1480.7               14.5             47.2          0.399           17.3           0.680           67.600            3.4            4.2          1.000          0.109          0.308          0.344          0.986             0.1            0.1            -0.0            0.0            0.0            0.1            0.0               1.8              ?          9.085          2.961             0.9              0.5             0.1               0.4               1.0               0.1             0.0              0.0             0.0                   0.906            0.0                0.910             1.1         44.028              ?              ?           93.4        24446.4          0.064          0.675          0.909          2.872          2.400          1.681          1.254          0.563          9.835          1.378         18.758         20.137          0.103          0.107          0.110          0.125          0.133         24.641         23.619         22.614         21.622         20.799            0.000          0.091          0.893          1.000          0.303           18.4       7090.313         17.032           2013                  0.0          3.604
