ApsimVersion = 7.6
Title = PFnew agwt
           Date  AboveGroundWt  BelowGroundWt   surfaceom_wt
   (dd/mm/yyyy)        (kg/ha)        (kg/ha)        (kg/ha)
     06/01/2010          872.7         3341.4         1397.6
     07/01/2010          872.7         3341.4         1397.6
     08/01/2010          872.7         3341.4         1397.6
     09/01/2010          872.7         3341.4         1397.6
     10/01/2010          872.7         3341.4         1397.6
     11/01/2010          872.7         3341.4         1397.6
     12/01/2010          872.7         3341.4         1397.6
     13/01/2010          872.7         3341.4         1397.6
     14/01/2010          872.7         3341.4         1397.6
     15/01/2010          872.7         3341.4         1397.6
     16/01/2010          872.7         3341.4         1397.6
     17/01/2010          872.7         3341.4         1397.6
     18/01/2010          872.7         3341.4         1397.6
     19/01/2010          872.7         3341.4         1397.6
     20/01/2010          872.7         3341.4         1397.6
     21/01/2010          872.7         3341.4         1397.6
     22/01/2010          872.7         3341.4         1397.6
     23/01/2010          872.7         3341.4         1397.6
     24/01/2010          872.7         3341.4         1397.4
     25/01/2010          872.7         3341.4         1397.4
     26/01/2010          872.7         3341.4         1397.4
     27/01/2010          872.7         3341.4         1397.4
     28/01/2010          872.7         3341.4         1397.4
     29/01/2010          872.7         3341.4         1397.4
     30/01/2010          872.7         3341.4         1397.4
     31/01/2010          872.7         3341.4         1397.4
     01/02/2010          872.7         3341.4         1397.4
     02/02/2010          872.7         3341.4         1397.4
     03/02/2010          872.7         3341.4         1397.4
     04/02/2010          872.7         3341.4         1397.4
     05/02/2010          872.7         3341.4         1397.4
     06/02/2010          872.7         3341.4         1397.4
     07/02/2010          872.7         3341.4         1397.4
     08/02/2010          872.7         3341.4         1397.4
     09/02/2010          872.7         3341.4         1397.4
     10/02/2010          872.7         3341.4         1397.4
     11/02/2010          872.7         3341.4         1397.4
     12/02/2010          872.7         3341.4         1397.4
     13/02/2010          872.7         3341.4         1397.4
     14/02/2010          872.7         3341.4         1397.4
     15/02/2010          872.7         3341.4         1397.4
     16/02/2010          872.7         3341.4         1397.4
     17/02/2010          872.7         3341.4         1397.4
     18/02/2010          872.7         3341.4         1397.4
     19/02/2010          872.7         3341.4         1397.4
     20/02/2010          872.7         3341.4         1397.4
     21/02/2010          872.7         3341.4         1397.4
     22/02/2010          872.7         3341.4         1397.4
     23/02/2010          872.7         3341.4         1397.4
     24/02/2010          872.7         3341.4         1397.4
     25/02/2010          872.7         3341.4         1397.4
     26/02/2010          872.7         3341.4         1397.4
     27/02/2010          872.7         3341.4         1397.4
     28/02/2010          872.7         3341.4         1397.4
     01/03/2010          872.7         3341.4         1397.4
     02/03/2010          872.7         3341.4         1397.4
     03/03/2010          872.7         3341.4         1397.4
     04/03/2010          872.7         3341.4         1397.4
     05/03/2010          872.7         3341.4         1397.4
     06/03/2010          872.7         3341.4         1397.4
     07/03/2010          872.7         3341.4         1397.4
     08/03/2010          872.7         3341.4         1396.8
     09/03/2010          872.7         3341.4         1396.6
     10/03/2010          872.7         3341.4         1396.2
     11/03/2010          872.7         3341.4         1394.7
     12/03/2010          872.7         3341.4         1392.7
     13/03/2010          872.8         3341.4         1390.8
     14/03/2010          872.8         3341.4         1389.1
     15/03/2010          875.3         3339.2         1381.2
     16/03/2010          877.9         3337.2         1374.0
     17/03/2010          878.7         3337.2         1370.7
     18/03/2010          882.5         3332.5         1358.1
     19/03/2010          885.1         3326.4         1344.5
     20/03/2010          885.1         3326.4         1343.4
     21/03/2010          885.1         3326.4         1343.4
     22/03/2010          885.1         3326.4         1342.4
     23/03/2010          884.7         3326.3         1338.6
     24/03/2010          883.1         3322.1         1331.6
     25/03/2010          882.4         3319.3         1326.3
     26/03/2010          882.4         3319.3         1325.1
     27/03/2010          882.4         3319.3         1323.9
     28/03/2010          881.5         3316.1         1320.4
     29/03/2010          880.6         3314.1         1318.1
     30/03/2010          879.4         3311.4         1316.4
     31/03/2010          884.2         3294.0         1311.9
     01/04/2010          889.6         3271.9         1313.1
     02/04/2010          895.3         3248.5         1321.0
     03/04/2010          890.4         3236.1         1290.5
     04/04/2010          889.5         3230.4         1277.7
     05/04/2010          887.3         3220.6         1264.4
     06/04/2010          885.7         3213.1         1252.4
     07/04/2010          880.5         3197.0         1217.3
     08/04/2010          882.8         3195.1         1210.6
     09/04/2010          887.4         3193.1         1204.3
     10/04/2010          883.9         3183.9         1187.3
     11/04/2010          886.6         3176.0         1174.3
     12/04/2010          910.3         3163.6         1155.9
     13/04/2010          913.5         3150.0         1140.9
     14/04/2010          927.5         3130.3         1130.5
     15/04/2010          935.2         3107.8         1108.5
     16/04/2010          933.4         3085.2         1036.3
     17/04/2010          967.1         3077.7         1022.9
     18/04/2010          970.6         3071.7         1013.9
     19/04/2010          985.6         3062.7         1001.8
     20/04/2010         1004.7         3049.8          985.5
     21/04/2010         1032.5         3037.4          973.0
     22/04/2010         1048.0         3024.0          942.7
     23/04/2010         1088.0         3012.1          920.4
     24/04/2010         1083.8         3002.6          902.2
     25/04/2010         1098.6         2986.8          867.2
     26/04/2010         1094.8         2978.7          853.2
     27/04/2010         1096.3         2972.8          843.4
     28/04/2010         1155.1         2964.2          830.4
     29/04/2010         1210.5         2954.1          817.2
     30/04/2010         1246.2         2933.4          786.6
     01/05/2010         1255.5         2917.2          754.4
     02/05/2010         1318.0         2903.8          734.1
     03/05/2010         1362.3         2889.3          714.6
     04/05/2010         1442.9         2878.2          704.2
     05/05/2010         1516.8         2858.3          676.9
     06/05/2010         1622.8         2846.3          667.3
     07/05/2010         1689.7         2848.0          662.1
     08/05/2010         1729.6         2848.7          655.6
     09/05/2010         1765.6         2852.1          652.7
     10/05/2010         1769.8         2849.9          649.1
     11/05/2010         1771.7         2844.6          641.7
     12/05/2010         1776.1         2838.8          633.3
     13/05/2010         1787.7         2837.0          628.4
     14/05/2010         1841.5         2837.8          619.2
     15/05/2010         1973.2         2846.5          606.9
     16/05/2010         2084.7         2849.4          591.2
     17/05/2010         2203.8         2853.5          578.1
     18/05/2010         2341.9         2858.7          565.0
     19/05/2010         2538.2         2872.5          555.8
     20/05/2010         2745.4         2885.8          547.1
     21/05/2010         2811.1         2889.1          539.0
     22/05/2010         2911.4         2898.6          528.5
     23/05/2010         3045.9         2913.9          513.8
     24/05/2010         3156.6         2925.0          502.0
     25/05/2010         3373.7         2943.0          493.9
     26/05/2010         3572.8         2960.9          483.8
     27/05/2010         3795.2         2985.2          476.7
     28/05/2010         4067.2         3021.2          472.6
     29/05/2010         4344.3         3060.5          471.4
     30/05/2010         4624.6         3102.8          472.8
     31/05/2010         4857.8         3136.6          470.6
     01/06/2010         5147.6         3183.7          468.5
     02/06/2010         5221.0         3179.3          466.9
     03/06/2010         5296.2         3181.6          478.4
     04/06/2010         5381.5         3186.9          488.6
     05/06/2010         5460.8         3188.5          490.5
     06/06/2010         5529.5         3187.7          499.7
     07/06/2010         5621.2         3192.9          513.1
     08/06/2010         5622.5         3174.8          527.0
     09/06/2010         5688.2         3171.9          506.8
     10/06/2010         5782.0         3175.7          521.8
     11/06/2010         5801.7         3163.6          527.7
     12/06/2010         5888.4         3164.3          531.1
     13/06/2010         5964.0         3164.8          537.2
     14/06/2010         5982.7         3151.4          544.9
     15/06/2010         6044.9         3147.3          550.3
     16/06/2010         6121.3         3148.9          568.6
     17/06/2010         6214.2         3154.4          588.1
     18/06/2010         6299.2         3156.7          600.1
     19/06/2010         6366.3         3155.1          616.6
     20/06/2010         6459.6         3160.9          638.1
     21/06/2010         6513.4         3169.9          661.0
     22/06/2010         6590.1         3181.5          681.1
     23/06/2010         6672.4         3202.8          704.0
     24/06/2010         6752.5         3224.4          725.0
     25/06/2010         6843.5         3251.2          752.0
     26/06/2010         6929.5         3275.6          770.1
     27/06/2010         7016.6         3299.7          786.3
     28/06/2010         7097.2         3320.8          804.5
     29/06/2010         7185.5         3345.0          834.1
     30/06/2010         7273.2         3372.5          864.9
     01/07/2010         7358.6         3398.7          897.1
     02/07/2010         7442.8         3424.2          930.9
     03/07/2010         7524.0         3449.1          966.1
     04/07/2010         7594.8         3470.1         1002.5
     05/07/2010         7565.9         3447.3         1024.4
     06/07/2010         7580.6         3440.8         1028.1
     07/07/2010         7686.7         3468.3         1045.0
     08/07/2010         7769.3         3488.4         1083.8
     09/07/2010         7854.0         3514.7         1124.1
     10/07/2010         7940.5         3543.3         1165.8
     11/07/2010         8022.4         3571.2         1208.8
     12/07/2010         8092.3         3594.4         1251.9
     13/07/2010         8131.2         3601.4         1284.9
     14/07/2010         8217.2         3624.4         1329.7
     15/07/2010         8282.4         3646.3         1371.8
     16/07/2010         8369.2         3673.9         1419.1
     17/07/2010         8454.1         3704.3         1467.2
     18/07/2010         8531.3         3732.3         1516.3
     19/07/2010         8618.6         3760.7         1549.6
     20/07/2010         8670.9         3773.1         1589.3
     21/07/2010         8738.0         3790.0         1637.8
     22/07/2010         8811.0         3811.3         1688.0
     23/07/2010         8873.5         3830.6         1739.2
     24/07/2010         8901.6         3834.0         1785.7
     25/07/2010         8968.7         3853.2         1838.3
     26/07/2010         9043.4         3877.0         1893.5
     27/07/2010         9111.2         3902.4         1950.2
     28/07/2010         9172.4         3924.4         2008.3
     29/07/2010         9238.9         3946.9         2067.7
     30/07/2010         9299.7         3969.4         2128.3
     31/07/2010         9366.2         3993.5         2172.0
     01/08/2010         9427.0         4014.2         2231.0
     02/08/2010         9491.3         4037.7         2292.0
     03/08/2010         9465.1         4023.1         2347.3
     04/08/2010         9530.8         4044.6         2380.8
     05/08/2010         9569.4         4054.2         2431.3
     06/08/2010         9630.8         4073.9         2492.9
     07/08/2010         9688.5         4095.8         2556.5
     08/08/2010         9742.2         4114.8         2607.8
     09/08/2010         9786.4         4128.6         2657.3
     10/08/2010         9818.0         4136.5         2711.6
     11/08/2010         9874.5         4154.7         2762.6
     12/08/2010         9916.2         4168.9         2830.3
     13/08/2010         9950.1         4182.2         2901.6
     14/08/2010         9963.9         4186.9         2974.1
     15/08/2010         9998.5         4200.4         3048.4
     16/08/2010        10049.5         4220.7         3124.0
     17/08/2010        10091.2         4240.9         3200.6
     18/08/2010        10024.3         4215.9         3267.3
     19/08/2010        10079.2         4237.8         3312.4
     20/08/2010        10118.2         4253.3         3388.7
     21/08/2010        10099.2         4246.6         3463.8
     22/08/2010        10130.8         4260.1         3541.8
     23/08/2010        10163.9         4275.2         3620.9
     24/08/2010        10203.1         4292.9         3701.3
     25/08/2010        10237.9         4311.7         3781.3
     26/08/2010        10272.9         4331.4         3860.3
     27/08/2010        10301.7         4348.9         3938.3
     28/08/2010        10328.5         4362.8         4016.5
     29/08/2010        10356.1         4377.4         4095.7
     30/08/2010        10377.2         4389.6         4175.6
     31/08/2010        10394.6         4399.4         4256.3
     01/09/2010        10378.3         4389.8         4315.7
     02/09/2010        10402.8         4397.7         4368.7
     03/09/2010        10374.1         4385.9         4442.3
     04/09/2010        10400.5         4404.0         4517.1
     05/09/2010        10418.6         4421.3         4590.8
     06/09/2010        10428.4         4426.3         4665.1
     07/09/2010        10434.5         4429.2         4736.4
     08/09/2010        10461.0         4445.2         4814.0
     09/09/2010        10478.8         4462.6         4890.3
     10/09/2010        10427.9         4442.6         4966.6
     11/09/2010        10392.3         4429.3         5018.5
     12/09/2010        10436.3         4448.8         5076.6
     13/09/2010        10453.8         4454.9         5156.3
     14/09/2010        10460.6         4460.9         5238.0
     15/09/2010        10467.1         4465.3         5321.5
     16/09/2010        10471.8         4468.6         5406.5
     17/09/2010        10441.4         4472.0         5488.7
     18/09/2010        10441.3         4474.7         5568.3
     19/09/2010        10366.9         4457.1         5633.9
     20/09/2010        10304.7         4447.7         5681.5
     21/09/2010        10331.6         4452.9         5733.1
     22/09/2010        10265.1         4419.2         5788.6
     23/09/2010        10204.7         4389.8         5838.8
     24/09/2010        10135.0         4358.6         5875.6
     25/09/2010        10186.1         4386.6         5922.8
     26/09/2010        10124.2         4378.5         5982.1
     27/09/2010        10135.2         4392.2         6030.8
     28/09/2010        10138.1         4402.6         6093.9
     29/09/2010        10143.8         4407.4         6157.9
     30/09/2010        10154.6         4410.3         6225.7
     01/10/2010        10171.1         4423.4         6296.5
     02/10/2010        10180.0         4434.6         6367.7
     03/10/2010        10142.9         4441.4         6433.9
     04/10/2010        10085.4         4436.5         6491.4
     05/10/2010        10034.2         4427.1         6531.9
     06/10/2010        10045.2         4435.2         6569.4
     07/10/2010        10056.5         4433.5         6621.1
     08/10/2010        10057.6         4439.8         6675.5
     09/10/2010        10064.5         4435.6         6733.0
     10/10/2010         1169.5         4403.4         6743.4
     11/10/2010         1199.7         4374.4         6753.0
     12/10/2010         1190.3         4346.9         1341.1
     13/10/2010         1191.6         4318.9         1328.8
     14/10/2010         1206.7         4303.8         1310.6
     15/10/2010         1213.9         4287.7         1299.3
     16/10/2010         1223.4         4275.6         1288.1
     17/10/2010         1232.0         4256.2         1282.4
     18/10/2010         1236.6         4247.2         1276.2
     19/10/2010         1246.2         4237.3         1271.5
     20/10/2010         1247.0         4229.0         1267.3
     21/10/2010         1255.1         4213.8         1264.9
     22/10/2010         1265.7         4205.7         1259.9
     23/10/2010         1273.3         4188.9         1257.4
     24/10/2010         1264.8         4163.2         1254.9
     25/10/2010         1257.7         4142.8         1249.1
     26/10/2010         1250.8         4123.3         1241.9
     27/10/2010         1246.2         4112.4         1225.2
     28/10/2010         1258.3         4109.0         1217.2
     29/10/2010         1258.3         4109.0         1215.3
     30/10/2010         1256.4         4106.4         1209.0
     31/10/2010         1252.3         4095.5         1191.9
     01/11/2010         1251.3         4095.2         1188.0
     02/11/2010         1250.3         4094.4         1184.0
     03/11/2010         1250.3         4094.4         1180.4
     04/11/2010         1248.2         4086.1         1170.5
     05/11/2010         1248.2         4086.1         1168.3
     06/11/2010         1248.2         4086.1         1167.9
     07/11/2010         1247.3         4085.3         1165.1
     08/11/2010         1244.3         4070.1         1159.7
     09/11/2010         1249.6         4051.9         1158.2
     10/11/2010         1252.8         4034.4         1155.7
     11/11/2010         1256.0         4022.4         1150.7
     12/11/2010         1254.9         4022.1         1149.7
     13/11/2010         1255.0         4022.1         1145.9
     14/11/2010         1255.2         4022.1         1143.7
     15/11/2010         1255.2         4022.1         1142.8
     16/11/2010         1255.2         4022.1         1139.9
     17/11/2010         1255.3         4022.1         1137.7
     18/11/2010         1255.3         4022.1         1137.5
     19/11/2010         1255.3         4022.1         1137.5
     20/11/2010         1255.3         4022.1         1136.8
     21/11/2010         1255.3         4022.1         1136.8
     22/11/2010         1254.4         4021.5         1132.0
     23/11/2010         1254.4         4021.5         1132.0
     24/11/2010         1254.4         4021.5         1132.0
     25/11/2010         1254.4         4021.5         1132.0
     26/11/2010         1254.4         4021.5         1132.0
     27/11/2010         1254.4         4021.5         1132.0
     28/11/2010         1254.4         4021.5         1132.0
     29/11/2010         1254.4         4021.5         1127.4
     30/11/2010         1254.4         4021.5         1125.4
     01/12/2010         1254.4         4021.5         1125.4
     02/12/2010         1254.4         4021.5         1125.4
     03/12/2010         1254.4         4021.5         1125.4
     04/12/2010         1254.4         4021.5         1125.4
     05/12/2010         1254.4         4021.5         1125.4
     06/12/2010         1254.4         4021.5         1125.4
     07/12/2010         1254.4         4021.5         1125.4
     08/12/2010         1254.4         4021.5         1125.4
     09/12/2010         1254.4         4021.5         1125.4
     10/12/2010         1254.4         4021.5         1125.2
     11/12/2010         1254.4         4021.5         1124.9
     12/12/2010         1254.4         4021.5         1124.9
     13/12/2010         1254.4         4021.5         1124.9
     14/12/2010         1254.4         4021.5         1124.9
     15/12/2010         1254.4         4021.5         1124.9
     16/12/2010         1254.4         4021.5         1124.9
     17/12/2010         1254.4         4021.5         1124.9
     18/12/2010         1254.4         4021.5         1124.9
     19/12/2010         1254.4         4021.5         1124.9
     20/12/2010         1254.4         4021.5         1124.9
     21/12/2010         1254.4         4021.5         1124.9
     22/12/2010         1254.4         4021.5         1124.9
     23/12/2010         1254.4         4021.5         1124.9
     24/12/2010         1254.4         4021.5         1124.9
     25/12/2010         1254.4         4021.5         1124.9
     26/12/2010         1254.4         4021.5         1124.9
     27/12/2010         1254.4         4021.5         1124.9
     28/12/2010         1254.4         4021.5         1124.9
     29/12/2010         1254.4         4021.5         1124.9
     30/12/2010         1254.4         4021.5         1124.9
     31/12/2010         1254.4         4021.5         1122.9
     01/01/2011         1254.4         4021.5         1122.9
     02/01/2011         1254.4         4021.5         1122.9
     03/01/2011         1254.4         4021.5         1122.9
     04/01/2011         1254.4         4021.5         1122.9
     05/01/2011         1254.4         4021.5         1122.9
     06/01/2011         1254.4         4021.5         1122.9
     07/01/2011         1254.4         4021.5         1122.9
     08/01/2011         1254.4         4021.5         1122.9
     09/01/2011         1254.4         4021.5         1122.9
     10/01/2011         1254.4         4021.5         1122.9
     11/01/2011         1254.4         4021.5         1122.9
     12/01/2011         1254.4         4021.5         1122.9
     13/01/2011         1254.4         4021.5         1122.9
     14/01/2011         1254.4         4021.5         1122.9
     15/01/2011         1254.4         4021.5         1122.9
     16/01/2011         1254.4         4021.5         1122.9
     17/01/2011         1254.4         4021.5         1122.9
     18/01/2011         1254.4         4021.5         1122.9
     19/01/2011         1254.4         4021.5         1122.9
     20/01/2011         1254.4         4021.5         1122.9
     21/01/2011         1254.4         4021.5         1122.9
     22/01/2011         1254.4         4021.5         1122.9
     23/01/2011         1254.4         4021.5         1122.9
     24/01/2011         1254.4         4021.5         1122.9
     25/01/2011         1254.4         4021.5         1122.9
     26/01/2011         1254.4         4021.5         1122.9
     27/01/2011         1254.4         4021.5         1122.9
     28/01/2011         1254.4         4021.5         1122.9
     29/01/2011         1254.4         4021.5         1122.9
     30/01/2011         1254.4         4021.5         1122.9
     31/01/2011         1254.4         4021.5         1122.9
     01/02/2011         1254.4         4021.5         1122.9
     02/02/2011         1254.4         4021.5         1122.9
     03/02/2011         1254.4         4021.5         1122.9
     04/02/2011         1254.4         4021.5         1122.9
     05/02/2011         1254.4         4021.5         1122.9
     06/02/2011         1254.4         4021.5         1122.9
     07/02/2011         1254.4         4021.5         1122.9
     08/02/2011         1254.4         4021.5         1122.9
     09/02/2011         1254.4         4021.5         1122.9
     10/02/2011         1254.4         4021.5         1122.9
     11/02/2011         1254.4         4021.5         1122.9
     12/02/2011         1254.4         4021.5         1122.9
     13/02/2011         1254.4         4021.5         1122.9
     14/02/2011         1253.7         4020.8         1118.4
     15/02/2011         1253.7         4020.8         1118.0
     16/02/2011         1253.7         4020.8         1115.4
     17/02/2011         1253.7         4020.8         1111.7
     18/02/2011         1250.4         4011.4         1100.2
     19/02/2011         1250.4         4011.4         1098.3
     20/02/2011         1250.4         4011.4         1097.9
     21/02/2011         1250.4         4011.4         1096.9
     22/02/2011         1250.4         4011.4         1096.9
     23/02/2011         1250.4         4011.4         1096.9
     24/02/2011         1250.4         4011.4         1096.9
     25/02/2011         1250.4         4011.4         1096.9
     26/02/2011         1250.4         4011.4         1096.9
     27/02/2011         1250.4         4011.4         1096.9
     28/02/2011         1250.4         4011.4         1096.9
     01/03/2011         1250.4         4011.4         1096.9
     02/03/2011         1250.4         4011.4         1096.6
     03/03/2011         1250.4         4011.4         1096.6
     04/03/2011         1250.4         4011.4         1093.7
     05/03/2011         1250.4         4011.4         1093.7
     06/03/2011         1250.4         4011.4         1093.7
     07/03/2011         1250.4         4011.4         1093.7
     08/03/2011         1250.4         4011.4         1093.7
     09/03/2011         1250.4         4011.4         1092.7
     10/03/2011         1250.4         4011.4         1092.7
     11/03/2011         1250.4         4011.4         1092.7
     12/03/2011         1250.4         4011.4         1089.3
     13/03/2011         1250.4         4011.4         1089.3
     14/03/2011         1250.4         4011.4         1089.3
     15/03/2011         1250.4         4011.4         1088.7
     16/03/2011         1250.4         4011.4         1085.7
     17/03/2011         1248.2         4005.6         1078.7
     18/03/2011         1243.6         3990.6         1061.6
     19/03/2011         1243.6         3990.6         1059.0
     20/03/2011         1242.7         3990.2         1056.7
     21/03/2011         1237.8         3975.4         1041.1
     22/03/2011         1241.6         3973.6         1037.8
     23/03/2011         1238.6         3965.2         1025.1
     24/03/2011         1238.6         3965.2         1023.6
     25/03/2011         1238.6         3965.2         1023.6
     26/03/2011         1238.6         3965.2         1023.4
     27/03/2011         1238.6         3965.2         1023.4
     28/03/2011         1238.6         3965.2         1023.4
     29/03/2011         1238.6         3965.2         1023.3
     30/03/2011         1238.6         3965.2         1023.1
     31/03/2011         1238.6         3965.2         1022.2
     01/04/2011         1238.6         3965.2         1018.9
     02/04/2011         1241.0         3959.5         1011.7
     03/04/2011         1239.1         3954.9         1006.3
     04/04/2011         1245.1         3932.3          995.3
     05/04/2011         1245.1         3932.3          993.9
     06/04/2011         1242.8         3927.4          990.9
     07/04/2011         1253.1         3916.9          986.2
     08/04/2011         1256.7         3911.3          976.8
     09/04/2011         1257.8         3903.6          964.7
     10/04/2011         1268.9         3881.0          953.3
     11/04/2011         1284.9         3853.6          941.6
     12/04/2011         1336.2         3842.0          929.8
     13/04/2011         1388.1         3829.1          919.0
     14/04/2011         1417.1         3811.8          913.2
     15/04/2011         1425.2         3804.3          902.2
     16/04/2011         1429.4         3804.3          899.3
     17/04/2011         1436.0         3803.0          895.2
     18/04/2011         1436.0         3803.0          892.3
     19/04/2011         1437.8         3803.0          888.3
     20/04/2011         1437.8         3803.0          887.2
     21/04/2011         1438.1         3803.0          883.4
     22/04/2011         1438.1         3803.0          881.5
     23/04/2011         1435.6         3797.8          873.8
     24/04/2011         1455.2         3794.0          867.6
     25/04/2011         1460.5         3790.5          862.1
     26/04/2011         1463.4         3784.0          853.0
     27/04/2011         1466.8         3779.0          845.5
     28/04/2011         1499.8         3772.3          836.6
     29/04/2011         1523.0         3762.7          825.0
     30/04/2011         1566.2         3750.2          810.8
     01/05/2011         1634.9         3734.1          792.7
     02/05/2011         1730.9         3725.5          785.9
     03/05/2011         1729.0         3722.4          783.6
     04/05/2011         1727.5         3720.5          782.0
     05/05/2011         1724.5         3713.1          778.9
     06/05/2011         1753.1         3696.9          769.5
     07/05/2011         1843.6         3681.0          762.8
     08/05/2011         1958.1         3661.7          757.1
     09/05/2011         2062.8         3654.3          753.8
     10/05/2011         2138.3         3639.9          753.8
     11/05/2011         2217.3         3625.2          759.8
     12/05/2011         2207.1         3598.7          711.5
     13/05/2011         2326.9         3591.4          668.7
     14/05/2011         2345.8         3585.6          660.4
     15/05/2011         2379.7         3585.9          656.0
     16/05/2011         2501.2         3592.7          645.6
     17/05/2011         2676.7         3607.7          637.5
     18/05/2011         2874.6         3624.1          628.8
     19/05/2011         3086.6         3639.3          618.6
     20/05/2011         3263.7         3644.2          603.6
     21/05/2011         3298.1         3627.4          578.2
     22/05/2011         3481.1         3626.4          545.0
     23/05/2011         3638.0         3622.1          516.9
     24/05/2011         3890.4         3628.9          492.2
     25/05/2011         4040.9         3627.9          466.7
     26/05/2011         4040.9         3612.3          456.7
     27/05/2011         4303.1         3644.2          451.4
     28/05/2011         4375.3         3645.9          447.2
     29/05/2011         4447.4         3640.9          436.4
     30/05/2011         4448.1         3621.6          422.6
     31/05/2011         4663.0         3636.8          404.5
     01/06/2011         4927.0         3662.4          386.0
     02/06/2011         5198.0         3693.9          374.9
     03/06/2011         5370.9         3704.7          362.7
     04/06/2011         5543.6         3714.1          353.9
     05/06/2011         5596.9         3701.4          368.6
     06/06/2011         5664.2         3696.1          383.9
     07/06/2011         5702.5         3690.4          399.7
     08/06/2011         5744.1         3686.3          416.1
     09/06/2011         5793.2         3685.3          433.1
     10/06/2011         5785.5         3668.1          431.1
     11/06/2011         5781.0         3650.7          423.3
     12/06/2011         5905.9         3663.0          413.2
     13/06/2011         5941.6         3658.2          428.3
     14/06/2011         5987.9         3654.8          437.9
     15/06/2011         6027.7         3646.0          446.4
     16/06/2011         6096.7         3642.7          465.0
     17/06/2011         6166.0         3639.5          484.8
     18/06/2011         6242.5         3638.4          505.7
     19/06/2011         6282.0         3628.3          527.7
     20/06/2011         6364.3         3626.1          550.7
     21/06/2011         6440.8         3625.3          560.0
     22/06/2011         6498.7         3619.6          582.1
     23/06/2011         6517.9         3608.9          603.5
     24/06/2011         6574.8         3607.6          627.0
     25/06/2011         6654.7         3612.9          651.7
     26/06/2011         6690.0         3605.5          673.1
     27/06/2011         6752.4         3599.6          690.4
     28/06/2011         6825.4         3615.9          718.4
     29/06/2011         6905.9         3637.2          747.3
     30/06/2011         6985.3         3657.5          777.9
     01/07/2011         7048.1         3671.6          809.8
     02/07/2011         7117.5         3689.3          841.6
     03/07/2011         7199.0         3710.5          875.7
     04/07/2011         7219.9         3708.3          910.7
     05/07/2011         7305.2         3721.2          946.9
     06/07/2011         7379.0         3742.1          984.0
     07/07/2011         7449.8         3761.8         1022.1
     08/07/2011         7517.6         3780.5         1060.9
     09/07/2011         7586.1         3799.7         1100.4
     10/07/2011         7649.6         3817.1         1140.8
     11/07/2011         7709.9         3831.3         1181.9
     12/07/2011         7788.3         3851.4         1216.6
     13/07/2011         7858.0         3867.3         1258.8
     14/07/2011         7945.0         3887.1         1302.4
     15/07/2011         8015.1         3908.3         1346.9
     16/07/2011         8071.9         3922.5         1392.1
     17/07/2011         8116.3         3929.9         1437.0
     18/07/2011         8170.0         3936.4         1483.9
     19/07/2011         8216.9         3945.7         1531.6
     20/07/2011         8260.4         3955.7         1580.2
     21/07/2011         8300.8         3965.1         1629.5
     22/07/2011         8320.5         3965.9         1673.9
     23/07/2011         8375.9         3975.4         1715.2
     24/07/2011         8406.8         3977.2         1761.8
     25/07/2011         8470.5         3990.6         1814.1
     26/07/2011         8544.2         4007.9         1867.5
     27/07/2011         8612.6         4028.6         1921.7
     28/07/2011         8648.7         4037.8         1976.7
     29/07/2011         8632.1         4023.4         2027.2
     30/07/2011         8679.9         4033.8         2056.4
     31/07/2011         8745.7         4049.9         2113.7
     01/08/2011         8798.9         4068.8         2171.9
     02/08/2011         8835.9         4081.0         2230.5
     03/08/2011         8865.5         4088.9         2290.2
     04/08/2011         8913.4         4103.1         2350.5
     05/08/2011         8867.1         4079.9         2396.1
     06/08/2011         8835.7         4062.0         2422.7
     07/08/2011         8882.6         4075.1         2454.1
     08/08/2011         8945.3         4092.7         2517.4
     09/08/2011         9001.7         4115.0         2578.0
     10/08/2011         9061.2         4138.9         2642.6
     11/08/2011         9116.4         4163.0         2706.9
     12/08/2011         9168.4         4184.8         2771.3
     13/08/2011         9207.5         4199.5         2836.5
     14/08/2011         9250.2         4216.3         2902.4
     15/08/2011         9290.2         4231.7         2969.2
     16/08/2011         9325.7         4245.5         3036.8
     17/08/2011         9328.8         4245.9         3098.6
     18/08/2011         9373.5         4257.8         3167.7
     19/08/2011         9400.0         4268.6         3233.4
     20/08/2011         9438.3         4279.4         3304.0
     21/08/2011         9465.7         4290.9         3375.2
     22/08/2011         9491.5         4301.8         3447.0
     23/08/2011         9510.1         4309.9         3519.5
     24/08/2011         9520.0         4314.5         3592.6
     25/08/2011         9536.1         4320.8         3666.0
     26/08/2011         9548.4         4326.7         3740.2
     27/08/2011         9531.4         4320.5         3815.0
     28/08/2011         9574.5         4315.4         3851.4
     29/08/2011         9556.6         4314.1         3930.2
     30/08/2011         9612.7         4296.9         3946.1
     31/08/2011         9519.0         4270.8         4028.1
     01/09/2011         9527.6         4277.0         4088.7
     02/09/2011         9511.5         4277.4         4176.9
     03/09/2011         9496.4         4276.4         4252.3
     04/09/2011         9413.0         4249.8         4327.8
     05/09/2011         9443.4         4270.6         4377.1
     06/09/2011         9451.7         4286.6         4451.6
     07/09/2011         9459.6         4302.2         4521.0
     08/09/2011         9468.0         4314.3         4586.4
     09/09/2011         9476.1         4320.0         4651.0
     10/09/2011         9485.2         4321.9         4717.6
     11/09/2011         9535.0         4316.9         4746.5
     12/09/2011         9593.6         4300.5         4762.6
     13/09/2011         9656.6         4282.6         4777.7
